Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,deepest_snowfall,total_snowfall
0,2016-01-01,0.0,4.6,-4.9,5.0,3.1,17,5
1,2016-01-02,-0.7,5.7,-6.2,0.0,5.7,8,0
2,2016-01-03,0.5,8.1,-2.9,0.0,6.2,6,0
3,2016-01-04,2.3,10.4,-3.0,0.0,1.7,5,0
4,2016-01-05,3.6,8.0,-0.2,0.0,4.7,1,0
5,2016-01-06,3.4,7.1,0.0,0.0,0.9,0,0
6,2016-01-07,1.3,4.4,-0.9,11.5,0.0,0,0
7,2016-01-08,0.6,3.7,-1.7,0.5,1.3,0,0
8,2016-01-09,0.8,3.5,-2.2,1.5,2.2,0,0
9,2016-01-10,1.8,7.2,-2.8,0.0,5.4,1,1
10,2016-01-11,0.5,3.6,-1.2,3.5,2.0,0,0
11,2016-01-12,-0.7,2.0,-3.3,0.0,1.7,0,0
12,2016-01-13,-1.4,5.0,-7.2,0.0,4.7,0,0
13,2016-01-14,-0.3,2.7,-2.4,0.0,0.7,0,0
14,2016-01-15,-0.6,3.6,-3.5,0.0,2.3,0,0
15,2016-01-16,-1.0,3.2,-4.4,0.0,2.8,1,1
16,2016-01-17,-1.2,2.5,-5.5,0.5,0.7,1,1
17,2016-01-18,1.3,3.3,0.3,12.5,0.0,0,0
18,2016-01-19,0.3,3.9,-2.2,0.0,1.5,0,0
19,2016-01-20,-0.3,3.0,-3.5,18.0,0.0,19,21
20,2016-01-21,-1.0,3.0,-7.6,1.0,4.7,21,3
21,2016-01-22,-2.6,1.1,-7.0,0.5,1.0,16,6
22,2016-01-23,-2.3,2.0,-5.5,0.0,2.5,15,0
23,2016-01-24,-3.8,1.3,-7.5,8.0,1.4,29,20
24,2016-01-25,-5.7,0.5,-13.4,1.0,3.4,32,4
25,2016-01-26,-8.8,2.0,-16.3,0.0,7.2,27,0
26,2016-01-27,-4.8,6.3,-14.2,0.0,7.5,25,0
27,2016-01-28,-3.2,5.7,-9.8,0.0,5.2,21,0
28,2016-01-29,0.3,1.7,-1.1,19.5,0.0,36,17
29,2016-01-30,-0.3,3.1,-5.0,5.5,0.7,43,7
30,2016-01-31,0.1,5.1,-5.1,1.5,4.6,36,2
31,2016-02-01,-1.0,1.2,-7.5,0.0,0.3,30,0
32,2016-02-02,-3.1,0.8,-7.7,3.5,0.0,39,10
33,2016-02-03,-3.0,2.6,-8.5,0.0,3.8,36,0
34,2016-02-04,-3.8,4.5,-13.6,0.0,6.9,29,1
35,2016-02-05,0.4,5.6,-3.9,0.0,5.0,28,0
36,2016-02-06,0.3,3.8,-1.8,0.5,1.5,27,1
37,2016-02-07,-2.3,-0.2,-8.1,0.0,3.4,35,9
38,2016-02-08,-5.6,3.5,-13.9,0.0,8.4,27,0
39,2016-02-09,-2.4,2.0,-9.2,12.5,1.5,50,25
40,2016-02-10,-0.4,1.2,-2.2,5.5,1.2,56,8
41,2016-02-11,-0.6,5.5,-6.7,0.0,8.0,46,0
42,2016-02-12,-1.3,7.3,-9.8,0.0,7.0,38,0
43,2016-02-13,4.1,9.7,-1.2,0.0,1.5,36,0
44,2016-02-14,6.1,10.2,3.8,6.5,0.0,30,0
45,2016-02-15,-0.2,5.3,-2.8,6.0,0.0,39,21
46,2016-02-16,-2.0,3.3,-11.5,0.5,5.9,38,1
47,2016-02-17,-1.7,0.0,-8.6,12.0,0.0,50,29
48,2016-02-18,-4.3,5.3,-10.3,0.0,7.0,48,0
49,2016-02-19,-0.2,10.0,-10.4,0.0,8.8,32,0
50,2016-02-20,2.7,6.7,-1.0,7.0,0.0,28,0
51,2016-02-21,3.0,6.2,-0.6,0.0,4.9,25,0
52,2016-02-22,1.1,3.9,-0.5,0.5,4.6,23,2
53,2016-02-23,2.9,7.6,-3.0,0.5,5.4,20,1
54,2016-02-24,-0.7,2.1,-2.5,3.5,1.9,30,15
55,2016-02-25,-1.6,2.1,-4.4,2.0,4.0,24,5
56,2016-02-26,-0.6,2.9,-5.4,0.0,4.4,19,0
57,2016-02-27,1.8,8.1,-6.1,0.0,7.9,19,1
58,2016-02-28,4.4,9.3,-2.1,0.0,9.9,16,0
59,2016-02-29,2.7,6.8,-2.3,9.0,0.2,29,21
60,2016-03-01,-3.2,0.0,-9.6,6.5,2.9,44,17
61,2016-03-02,-3.7,3.8,-10.9,0.0,4.2,33,0
62,2016-03-03,-0.3,8.4,-8.2,0.5,5.4,24,0
63,2016-03-04,2.2,10.3,-2.5,0.0,6.7,19,0
64,2016-03-05,4.3,14.5,-3.7,0.0,5.3,13,0
65,2016-03-06,12.8,20.2,6.4,0.0,7.6,8,0
66,2016-03-07,8.2,11.4,3.5,0.0,0.9,0,0
67,2016-03-08,7.3,14.3,2.3,0.0,4.1,0,0
68,2016-03-09,2.0,6.6,0.4,2.5,0.0,0,0
69,2016-03-10,2.1,6.3,0.3,0.0,2.8,0,0
70,2016-03-11,2.3,5.8,0.7,0.0,5.4,0,0
71,2016-03-12,1.9,5.9,-0.3,0.0,2.4,0,0
72,2016-03-13,3.1,8.0,-1.9,0.0,4.0,0,0
73,2016-03-14,1.8,3.3,0.6,8.0,0.0,0,0
74,2016-03-15,1.3,3.5,-2.1,4.0,0.0,0,0
75,2016-03-16,3.6,13.6,-4.0,0.0,7.1,1,1
76,2016-03-17,6.4,17.5,-2.3,0.0,10.0,0,0
77,2016-03-18,9.5,19.3,0.4,0.0,3.8,0,0
78,2016-03-19,11.3,17.0,7.0,0.5,1.1,0,0
79,2016-03-20,5.5,7.0,3.2,0.5,0.0,0,0
80,2016-03-21,3.1,7.7,-1.9,0.0,4.5,0,0
81,2016-03-22,4.3,13.5,-4.1,0.0,11.0,0,0
82,2016-03-23,4.5,7.7,2.1,2.0,1.3,0,0
83,2016-03-24,1.7,5.0,0.1,7.0,1.1,0,0
84,2016-03-25,0.6,2.9,-1.6,12.0,2.9,18,19
85,2016-03-26,2.0,7.9,-5.6,0.0,10.7,0,0
86,2016-03-27,5.4,11.7,-1.4,0.0,8.7,0,0
87,2016-03-28,6.1,13.4,-0.4,0.0,10.3,0,0
88,2016-03-29,7.2,15.8,-1.5,0.0,9.3,0,0
89,2016-03-30,9.8,19.3,0.4,0.0,8.2,0,0
90,2016-03-31,8.6,17.5,-0.5,0.0,10.8,0,0
91,2016-04-01,11.5,22.4,0.8,0.0,8.9,0,0
92,2016-04-02,14.0,22.6,7.4,0.0,11.2,0,0
93,2016-04-03,14.6,23.3,5.4,0.0,5.9,0,0
94,2016-04-04,9.8,14.8,6.6,7.0,0.0,0,0
95,2016-04-05,8.6,14.2,3.2,0.0,4.1,0,0
96,2016-04-06,9.0,17.9,0.4,0.0,10.0,0,0
97,2016-04-07,11.4,14.2,7.2,16.0,0.0,0,0
98,2016-04-08,10.7,14.6,4.2,0.0,2.6,0,0
99,2016-04-09,11.1,22.7,2.0,0.0,11.2,0,0
100,2016-04-10,10.6,19.7,2.8,0.0,4.0,0,0
101,2016-04-11,3.7,8.8,0.5,2.0,2.4,1,2
102,2016-04-12,6.7,15.2,-0.2,0.5,7.8,0,0
103,2016-04-13,14.8,22.2,8.8,8.5,6.7,0,0
104,2016-04-14,14.5,20.6,10.6,6.0,8.1,0,0
105,2016-04-15,8.5,12.8,1.8,0.0,6.7,0,0
106,2016-04-16,11.7,22.4,-0.3,0.0,11.0,0,0
107,2016-04-17,18.4,28.0,12.4,0.5,6.6,0,0
108,2016-04-18,11.7,17.8,6.2,0.0,5.0,0,0
109,2016-04-19,10.6,17.5,3.6,0.0,11.1,0,0
110,2016-04-20,11.0,20.3,2.4,0.0,10.3,0,0
111,2016-04-21,14.0,21.5,6.3,4.5,1.4,0,0
112,2016-04-22,14.3,18.8,10.7,0.0,3.6,0,0
113,2016-04-23,16.1,25.7,9.7,0.0,7.5,0,0
114,2016-04-24,13.6,19.5,8.0,0.0,6.5,0,0
115,2016-04-25,13.8,22.1,6.9,0.0,9.1,0,0
116,2016-04-26,14.5,24.1,6.1,0.0,11.9,0,0
117,2016-04-27,13.9,24.0,6.6,0.0,8.4,0,0
118,2016-04-28,13.0,16.7,11.1,29.0,0.0,0,0
119,2016-04-29,9.1,11.5,7.5,3.5,0.8,0,0
120,2016-04-30,11.1,16.5,3.7,0.0,7.0,0,0
121,2016-05-01,13.9,22.6,8.4,0.0,3.0,0,0
122,2016-05-02,16.2,24.4,8.9,0.0,9.5,0,0
123,2016-05-03,20.7,27.2,13.6,0.0,6.5,0,0
124,2016-05-04,17.6,21.9,12.9,4.0,7.6,0,0
125,2016-05-05,15.4,22.2,7.9,0.0,10.8,0,0
126,2016-05-06,15.6,21.9,5.7,0.0,4.0,0,0
127,2016-05-07,17.0,23.2,9.9,0.0,3.3,0,0
128,2016-05-08,14.8,21.1,8.7,0.0,11.5,0,0
129,2016-05-09,16.0,23.3,7.2,0.5,4.6,0,0
130,2016-05-10,19.0,23.4,14.7,0.5,0.6,0,0
131,2016-05-11,16.7,20.0,13.1,6.5,0.0,0,0
