Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,avg_wind_speed
0,2016-01-01,2.0,5.5,0.3,0.0,0.0,8.9
1,2016-01-02,5.8,7.1,3.2,2.0,0.0,10.5
2,2016-01-03,2.0,3.6,0.8,0.0,2.5,9.3
3,2016-01-04,0.6,1.7,-1.2,0.0,0.1,8.5
4,2016-01-05,-1.2,1.0,-2.7,0.0,0.2,11.8
5,2016-01-06,0.9,2.8,-1.4,0.0,0.1,11.7
6,2016-01-07,-1.0,0.7,-2.0,0.0,0.0,10.3
7,2016-01-08,0.1,1.6,-0.9,0.0,0.1,10.3
8,2016-01-09,-0.6,1.8,-2.7,0.0,0.1,10.3
9,2016-01-10,-1.7,1.5,-5.1,0.0,0.2,11.5
10,2016-01-11,-5.0,-3.7,-6.0,0.0,0.0,11.4
11,2016-01-12,-3.6,-2.5,-5.0,0.0,0.0,10.7
12,2016-01-13,-1.9,-0.7,-3.5,9.5,0.8,5.3
13,2016-01-14,-1.9,0.0,-3.3,0.5,0.1,10.0
14,2016-01-15,-1.6,-0.7,-3.0,0.0,0.1,10.1
15,2016-01-16,-2.5,-1.5,-3.4,0.0,0.4,9.3
16,2016-01-17,-2.1,-0.7,-4.2,0.0,0.7,5.7
17,2016-01-18,1.7,3.8,-2.4,0.0,0.0,8.6
18,2016-01-19,1.2,2.3,0.0,0.5,0.0,6.1
19,2016-01-20,2.0,3.2,0.5,1.5,1.1,11.6
20,2016-01-21,0.3,2.3,-1.2,1.0,2.0,9.1
21,2016-01-22,-0.8,1.0,-2.9,0.0,0.4,8.6
22,2016-01-23,-2.4,-1.3,-4.0,1.0,1.8,5.8
23,2016-01-24,-1.5,0.6,-3.6,3.5,0.5,4.2
24,2016-01-25,-1.4,0.7,-2.6,1.0,0.6,8.4
25,2016-01-26,2.4,3.9,-0.6,0.5,0.5,8.1
26,2016-01-27,1.3,3.6,-0.2,0.0,2.8,11.0
27,2016-01-28,-0.4,1.9,-2.3,0.0,2.0,11.8
28,2016-01-29,-2.6,-1.1,-4.1,0.0,0.7,9.4
29,2016-01-30,-2.5,-1.0,-3.9,0.0,0.7,5.8
30,2016-01-31,-4.1,-2.5,-4.9,0.0,0.1,9.9
31,2016-02-01,-3.9,-2.9,-4.9,0.0,0.2,8.7
32,2016-02-02,-2.8,-1.1,-4.0,0.0,0.3,10.0
33,2016-02-03,-0.5,1.8,-1.8,0.0,0.3,7.9
34,2016-02-04,2.3,3.5,-0.1,1.0,3.3,7.7
35,2016-02-05,-0.5,1.9,-3.0,0.0,0.2,9.7
36,2016-02-06,-2.9,-0.8,-4.5,0.0,1.0,9.7
37,2016-02-07,-1.2,1.6,-4.5,0.0,1.5,11.4
38,2016-02-08,0.7,3.5,-1.6,1.0,3.2,5.9
39,2016-02-09,2.3,4.8,-0.1,5.0,1.9,9.1
40,2016-02-10,-0.1,1.4,-1.1,0.0,0.6,10.8
41,2016-02-11,1.2,2.7,-0.5,0.0,7.3,5.4
42,2016-02-12,5.3,7.8,1.2,0.0,3.2,4.7
43,2016-02-13,7.0,8.9,5.5,5.5,0.0,5.0
44,2016-02-14,5.3,10.4,-0.2,24.0,0.0,8.3
45,2016-02-15,-4.3,0.3,-6.5,0.0,0.3,13.0
46,2016-02-16,-2.8,-1.0,-4.7,0.0,0.8,9.6
47,2016-02-17,-1.5,1.4,-3.1,0.0,0.7,11.9
48,2016-02-18,3.0,5.5,-0.4,0.0,3.6,7.2
49,2016-02-19,4.6,7.9,2.7,0.0,2.1,6.8
50,2016-02-20,3.6,5.6,1.6,3.0,0.6,4.2
51,2016-02-21,1.7,3.7,-1.6,3.5,0.1,11.3
52,2016-02-22,-1.0,0.5,-2.2,0.0,1.5,8.1
53,2016-02-23,0.8,3.7,-2.5,1.0,1.6,5.8
54,2016-02-24,-3.9,-2.3,-5.4,0.0,1.4,8.8
55,2016-02-25,-3.2,-0.8,-5.0,0.0,0.3,8.3
56,2016-02-26,-2.3,-0.1,-4.4,0.0,1.0,7.9
57,2016-02-27,-1.7,0.0,-2.7,0.0,3.6,7.4
58,2016-02-28,0.2,3.0,-2.3,0.0,4.9,4.6
59,2016-02-29,3.2,7.6,-0.8,8.5,4.9,12.6
60,2016-03-01,-0.9,0.5,-2.8,0.0,1.8,13.6
61,2016-03-02,-0.6,0.6,-2.6,0.0,1.6,7.0
62,2016-03-03,1.3,3.1,0.1,8.0,2.3,5.6
63,2016-03-04,1.5,3.2,-0.3,0.0,7.2,3.8
64,2016-03-05,3.2,5.9,0.3,0.0,10.1,5.3
65,2016-03-06,7.5,10.1,4.1,47.5,0.0,10.0
66,2016-03-07,4.4,5.8,2.8,0.0,3.4,4.6
67,2016-03-08,4.7,9.2,2.1,0.0,3.1,7.8
68,2016-03-09,0.8,2.4,-0.9,0.0,3.9,8.9
69,2016-03-10,0.2,2.1,-2.0,0.0,7.0,6.2
70,2016-03-11,-0.3,0.8,-2.3,0.0,4.1,8.2
71,2016-03-12,0.4,2.2,-1.3,0.0,8.5,5.1
72,2016-03-13,1.8,5.5,-1.1,0.0,3.0,3.2
73,2016-03-14,4.0,7.0,1.7,0.0,3.3,4.2
74,2016-03-15,3.6,4.9,1.7,0.0,6.2,8.2
75,2016-03-16,6.6,10.3,2.1,0.0,10.1,6.2
76,2016-03-17,7.7,10.4,4.4,0.0,10.6,5.1
77,2016-03-18,9.9,14.1,7.6,0.0,5.0,4.6
78,2016-03-19,6.1,9.7,4.8,1.5,0.0,5.5
79,2016-03-20,3.2,5.2,1.0,0.0,3.9,8.2
80,2016-03-21,3.0,4.6,0.3,0.0,5.6,6.1
81,2016-03-22,3.9,5.4,0.4,0.0,6.9,6.5
82,2016-03-23,3.8,5.4,0.9,0.0,3.5,7.4
83,2016-03-24,2.7,4.8,0.5,2.5,5.4,8.3
84,2016-03-25,3.7,5.5,0.6,1.0,5.4,7.3
85,2016-03-26,5.3,7.9,3.4,0.0,10.9,4.6
86,2016-03-27,6.9,10.0,3.3,0.0,11.5,4.7
87,2016-03-28,5.9,7.7,3.0,0.0,9.5,4.3
88,2016-03-29,8.3,12.4,4.4,0.0,3.3,4.7
89,2016-03-30,7.4,10.6,4.7,5.5,3.7,5.4
90,2016-03-31,6.5,7.8,5.5,0.0,11.2,6.4
91,2016-04-01,7.2,10.4,4.8,0.0,12.1,5.5
92,2016-04-02,7.3,9.6,5.5,0.0,9.8,12.6
93,2016-04-03,7.6,10.0,6.2,3.0,1.2,5.5
94,2016-04-04,6.1,8.4,3.4,0.0,7.2,3.8
95,2016-04-05,8.0,12.9,3.4,0.0,9.4,6.7
96,2016-04-06,7.9,9.1,6.6,0.0,12.3,8.3
97,2016-04-07,9.4,11.9,7.3,0.0,0.0,6.4
98,2016-04-08,7.3,9.3,4.0,1.0,4.6,4.3
99,2016-04-09,7.2,11.0,5.2,0.0,10.7,9.4
100,2016-04-10,4.7,6.1,3.2,0.0,10.5,6.0
101,2016-04-11,3.8,6.3,-0.1,2.0,5.6,7.7
102,2016-04-12,6.6,8.3,5.0,0.0,9.1,6.4
103,2016-04-13,9.2,11.6,6.8,2.0,0.0,6.0
104,2016-04-14,9.2,11.9,7.2,7.5,0.4,4.2
105,2016-04-15,5.9,7.3,4.6,0.0,2.8,9.4
106,2016-04-16,8.6,11.4,5.3,0.0,4.7,3.5
107,2016-04-17,9.4,13.0,6.4,19.0,0.0,6.0
108,2016-04-18,6.0,7.1,5.3,0.5,0.5,8.3
109,2016-04-19,5.4,6.7,4.4,0.5,2.9,5.1
110,2016-04-20,9.0,13.8,4.3,0.0,11.5,5.0
111,2016-04-21,11.3,14.0,9.3,0.0,6.7,5.1
112,2016-04-22,10.6,13.5,9.3,0.0,2.7,3.3
113,2016-04-23,8.5,11.4,4.7,5.0,2.1,5.8
114,2016-04-24,8.7,11.9,4.8,0.0,12.9,3.2
115,2016-04-25,10.2,13.8,6.4,0.0,12.1,2.4
116,2016-04-26,9.2,12.0,6.8,0.0,6.0,4.7
117,2016-04-27,8.5,10.8,6.4,0.0,13.4,4.6
118,2016-04-28,8.9,12.3,6.3,2.5,6.4,6.6
119,2016-04-29,7.4,9.0,5.3,6.0,0.8,9.2
120,2016-04-30,6.3,7.6,5.2,0.0,6.9,6.7
121,2016-05-01,8.8,12.1,5.5,0.0,2.9,3.3
122,2016-05-02,10.5,12.8,6.3,0.0,3.4,4.8
123,2016-05-03,16.6,20.7,11.8,0.5,7.7,6.7
124,2016-05-04,12.3,15.5,11.5,19.0,0.1,4.7
125,2016-05-05,10.5,12.2,9.1,2.0,11.5,5.1
126,2016-05-06,11.0,12.9,8.6,1.5,3.1,4.7
127,2016-05-07,10.6,12.9,8.6,30.0,6.1,6.4
128,2016-05-08,12.3,14.1,9.9,0.0,12.6,10.5
129,2016-05-09,11.8,14.3,9.2,0.0,9.5,4.4
130,2016-05-10,12.5,16.3,9.1,4.5,0.0,3.4
131,2016-05-11,11.0,12.5,9.2,28.5,0.0,5.4
132,2016-05-12,9.9,11.3,8.6,0.5,4.1,8.2
133,2016-05-13,12.8,18.5,10.3,0.0,10.7,7.1
134,2016-05-14,12.5,15.9,10.0,0.0,12.8,3.0
135,2016-05-15,13.8,16.3,11.8,0.0,6.1,8.1
136,2016-05-16,13.4,16.7,9.7,17.5,3.8,8.1
137,2016-05-17,13.0,17.1,9.4,1.5,11.7,4.3
138,2016-05-18,13.0,15.4,10.5,0.0,12.8,7.1
139,2016-05-19,14.0,17.5,11.5,0.0,12.4,5.1
140,2016-05-20,16.1,19.3,11.3,0.0,13.2,2.5
141,2016-05-21,16.5,22.8,11.2,0.0,13.5,3.1
142,2016-05-22,15.0,18.2,12.6,0.0,13.8,5.1
143,2016-05-23,14.6,17.9,11.9,0.0,9.5,4.3
144,2016-05-24,15.3,18.2,12.0,0.0,1.2,5.7
145,2016-05-25,15.6,19.6,13.9,6.5,5.3,5.9
146,2016-05-26,15.4,20.1,14.0,0.0,2.4,5.3
147,2016-05-27,14.5,16.8,11.9,0.5,10.2,4.7
148,2016-05-28,15.3,19.6,10.9,1.5,10.3,3.7
149,2016-05-29,14.6,18.2,10.6,0.0,11.2,2.6
150,2016-05-30,16.3,19.2,12.8,0.0,10.6,5.0
151,2016-05-31,14.1,20.3,10.7,16.5,4.7,5.0
152,2016-06-01,11.9,14.1,10.2,0.5,2.4,7.6
153,2016-06-02,11.8,14.5,9.9,0.5,9.3,7.8
154,2016-06-03,13.1,17.2,9.2,0.0,1.9,3.2
155,2016-06-04,13.9,16.1,11.4,3.0,0.1,4.4
156,2016-06-05,12.7,15.1,11.0,0.0,12.1,6.1
