Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight
0,2016-01-01,5.0,9.5,1.6,2.0,4.8
1,2016-01-02,11.3,15.4,5.1,0.0,3.0
2,2016-01-03,12.6,16.5,6.9,0.0,6.0
3,2016-01-04,10.9,17.5,5.4,2.5,4.0
4,2016-01-05,8.2,11.6,3.9,17.0,0.0
5,2016-01-06,7.0,10.4,3.3,3.0,0.2
6,2016-01-07,3.9,8.2,0.9,39.5,0.0
7,2016-01-08,4.5,8.2,1.6,11.0,0.2
8,2016-01-09,2.5,6.0,0.3,38.5,0.5
9,2016-01-10,6.2,9.2,4.0,10.0,0.8
10,2016-01-11,2.0,5.6,0.6,24.5,0.0
11,2016-01-12,0.9,1.6,0.3,16.5,0.0
12,2016-01-13,2.8,7.2,-0.5,2.0,2.4
13,2016-01-14,2.0,5.5,0.4,14.0,0.0
14,2016-01-15,2.7,4.9,0.5,8.5,0.0
15,2016-01-16,2.8,5.5,1.0,6.0,0.6
16,2016-01-17,3.2,6.9,0.3,0.5,0.4
17,2016-01-18,6.2,9.9,4.2,20.5,0.0
18,2016-01-19,1.5,5.7,-1.3,3.5,0.1
19,2016-01-20,4.0,7.1,-0.5,7.0,0.2
20,2016-01-21,2.2,4.6,0.4,7.5,0.7
21,2016-01-22,1.3,3.0,-0.1,7.5,0.0
22,2016-01-23,1.2,4.1,-0.8,12.5,1.1
23,2016-01-24,-0.5,2.2,-2.5,16.5,0.6
24,2016-01-25,0.4,2.6,-1.7,4.5,1.3
25,2016-01-26,2.9,7.0,-1.3,0.0,7.7
26,2016-01-27,6.5,9.4,2.5,0.0,4.6
27,2016-01-28,6.7,11.0,2.1,1.0,4.0
28,2016-01-29,2.5,5.3,0.7,30.0,0.0
29,2016-01-30,2.9,6.3,0.3,10.5,0.4
30,2016-01-31,3.8,6.9,1.4,17.0,2.3
31,2016-02-01,1.5,2.9,0.5,11.0,0.0
32,2016-02-02,1.8,3.6,0.5,2.0,0.0
33,2016-02-03,2.4,5.6,0.1,4.5,4.2
34,2016-02-04,4.0,8.5,-0.7,1.5,2.1
35,2016-02-05,4.8,8.4,2.6,7.5,2.0
36,2016-02-06,1.9,5.7,0.3,47.5,0.1
37,2016-02-07,0.3,2.3,-1.3,10.5,0.8
38,2016-02-08,1.5,5.9,-2.6,0.0,10.0
39,2016-02-09,3.1,5.4,1.3,10.5,0.0
40,2016-02-10,3.2,4.9,0.7,0.5,0.0
41,2016-02-11,3.7,8.1,0.4,0.0,7.4
42,2016-02-12,7.2,13.0,-0.4,0.0,8.7
43,2016-02-13,14.5,18.7,10.9,0.0,0.0
44,2016-02-14,12.8,18.8,7.2,11.5,0.4
45,2016-02-15,2.2,7.4,0.0,23.5,0.0
46,2016-02-16,2.4,6.7,-1.3,1.0,4.4
47,2016-02-17,2.1,4.3,0.7,8.5,0.0
48,2016-02-18,4.4,10.7,0.1,0.0,10.2
49,2016-02-19,8.7,14.1,2.1,0.0,6.4
50,2016-02-20,7.8,10.8,4.8,8.0,0.0
51,2016-02-21,6.2,9.5,2.7,5.5,0.7
52,2016-02-22,3.1,5.8,0.4,7.0,2.2
53,2016-02-23,7.0,11.2,2.6,7.5,1.8
54,2016-02-24,2.3,5.7,-0.1,8.5,0.1
55,2016-02-25,1.7,5.5,-0.5,14.5,6.0
56,2016-02-26,2.4,4.9,-1.1,3.0,2.0
57,2016-02-27,5.6,11.4,-0.1,1.0,7.2
58,2016-02-28,7.5,12.0,2.8,0.0,7.9
59,2016-02-29,5.6,12.7,0.2,18.0,0.0
60,2016-03-01,0.6,2.6,-2.1,1.0,1.5
61,2016-03-02,2.8,6.8,-2.2,0.0,2.6
62,2016-03-03,8.9,12.8,1.8,0.0,4.5
63,2016-03-04,6.6,10.6,2.7,0.0,10.3
64,2016-03-05,9.2,15.8,2.8,0.0,7.0
65,2016-03-06,16.7,21.6,12.6,0.0,7.1
66,2016-03-07,10.9,17.2,7.9,7.0,0.0
67,2016-03-08,10.2,13.0,7.7,1.5,0.0
68,2016-03-09,4.0,7.8,2.6,11.0,0.0
69,2016-03-10,3.8,6.9,2.3,0.0,2.0
70,2016-03-11,3.4,7.2,0.5,14.5,4.4
71,2016-03-12,3.6,6.9,0.7,1.0,5.0
72,2016-03-13,5.4,8.9,1.1,0.0,4.0
