Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight
0,2016-01-01,4.4,13.3,0.1,0.0,5.9
1,2016-01-02,5.9,12.4,0.8,1.0,0.2
2,2016-01-03,10.3,16.7,7.8,1.0,0.9
3,2016-01-04,10.4,17.3,6.6,0.0,6.3
4,2016-01-05,8.7,12.5,6.1,2.0,0.0
5,2016-01-06,7.6,9.7,6.0,2.5,0.0
6,2016-01-07,6.6,10.4,3.8,0.0,1.1
7,2016-01-08,5.9,9.0,3.4,0.0,0.6
8,2016-01-09,5.5,11.3,1.3,0.0,7.1
9,2016-01-10,4.6,11.8,-0.1,0.0,5.9
10,2016-01-11,5.8,10.7,1.2,0.0,0.0
11,2016-01-12,6.8,12.1,3.1,1.0,5.2
12,2016-01-13,5.5,8.1,2.2,0.0,0.9
13,2016-01-14,4.4,9.6,1.1,0.0,3.8
14,2016-01-15,3.7,10.5,-1.2,0.0,5.8
15,2016-01-16,2.8,13.2,-2.1,0.0,6.8
16,2016-01-17,3.3,9.0,-1.6,11.5,0.0
17,2016-01-18,8.0,12.9,2.7,7.5,1.0
18,2016-01-19,2.8,4.8,-0.6,2.5,1.2
19,2016-01-20,1.1,5.5,-1.4,3.5,1.3
20,2016-01-21,2.3,7.3,-2.4,0.0,2.2
21,2016-01-22,5.5,10.9,1.0,0.0,3.7
22,2016-01-23,3.5,11.0,0.3,0.0,2.4
23,2016-01-24,-2.5,1.2,-6.0,7.0,0.4
24,2016-01-25,-0.3,4.3,-5.6,1.5,4.5
25,2016-01-26,2.8,9.2,-1.3,0.0,2.5
26,2016-01-27,5.2,10.7,0.7,0.0,2.5
27,2016-01-28,5.2,8.9,1.4,3.0,0.0
28,2016-01-29,10.0,13.0,6.8,56.5,0.0
29,2016-01-30,10.2,13.5,5.3,0.5,1.1
30,2016-01-31,6.6,14.0,1.6,0.0,7.9
31,2016-02-01,6.0,8.5,3.1,0.0,0.0
32,2016-02-02,5.2,11.0,0.8,0.0,3.5
33,2016-02-03,4.4,11.8,0.4,0.0,5.8
