,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,avg_wind_speed
0,2016-01-01,20.1,22.4,18.4,0.0,5.9
1,2016-01-02,22.4,25.9,18.9,0.0,4.1
2,2016-01-03,21.8,25.3,20.0,20.5,2.8
3,2016-01-04,21.1,24.6,19.8,79.0,3.0
4,2016-01-05,23.1,25.7,20.1,6.0,3.8
5,2016-01-06,20.8,24.1,18.6,19.0,4.8
6,2016-01-07,20.3,22.5,18.2,2.0,6.3
7,2016-01-08,18.2,20.7,16.3,36.0,6.8
8,2016-01-09,18.4,21.4,16.4,3.0,5.6
9,2016-01-10,20.8,24.0,17.0,0.0,4.7
10,2016-01-11,21.6,24.1,19.9,15.0,4.9
11,2016-01-12,19.5,22.1,18.1,2.5,6.2
12,2016-01-13,16.8,18.6,15.7,11.5,6.3
13,2016-01-14,16.2,17.2,15.5,8.0,5.7
14,2016-01-15,18.2,19.9,16.4,23.5,3.4
15,2016-01-16,19.2,22.8,16.5,11.0,4.7
16,2016-01-17,20.7,23.6,18.3,108.0,6.6
17,2016-01-18,17.7,20.2,16.1,0.5,6.2
18,2016-01-19,16.4,19.2,14.9,0.0,5.6
19,2016-01-20,16.8,18.7,15.5,0.0,5.8
20,2016-01-21,20.1,22.4,17.2,25.0,7.0
21,2016-01-22,19.2,21.7,17.5,12.0,4.8
22,2016-01-23,15.3,19.7,10.9,15.5,7.8
23,2016-01-24,9.0,11.3,7.0,2.5,8.9
24,2016-01-25,10.4,14.1,7.2,0.0,5.8
25,2016-01-26,13.5,17.8,8.1,0.0,2.8
26,2016-01-27,17.6,20.5,13.4,0.0,3.7
27,2016-01-28,21.8,24.0,19.2,0.0,5.8
28,2016-01-29,22.9,26.5,18.7,7.5,6.8
29,2016-01-30,19.8,22.5,18.5,23.5,4.6
30,2016-01-31,19.8,22.8,18.0,0.0,5.6
31,2016-02-01,18.0,20.1,15.8,13.5,6.8
32,2016-02-02,15.4,16.4,14.2,4.5,6.9
33,2016-02-03,17.2,20.4,14.7,1.0,4.9
34,2016-02-04,18.8,21.6,17.7,16.5,4.7
35,2016-02-05,18.0,19.6,17.0,60.0,5.9
36,2016-02-06,15.4,18.1,13.0,0.0,7.0
37,2016-02-07,13.3,17.0,11.6,0.0,5.7
38,2016-02-08,14.0,18.1,8.4,0.0,3.6
39,2016-02-09,14.5,19.9,7.8,0.0,1.8
40,2016-02-10,18.5,23.2,13.3,0.0,4.0
41,2016-02-11,21.2,24.0,18.6,0.0,7.3
42,2016-02-12,22.9,24.4,21.7,0.0,8.4
43,2016-02-13,23.7,26.7,21.6,0.0,7.0
44,2016-02-14,20.5,27.4,14.9,0.0,5.2
45,2016-02-15,13.4,15.0,12.2,0.5,7.0
46,2016-02-16,14.0,16.2,12.4,0.0,4.5
47,2016-02-17,15.5,18.7,14.0,0.0,4.8
48,2016-02-18,18.3,21.7,15.9,0.0,5.2
49,2016-02-19,19.9,22.4,18.4,47.0,6.6
50,2016-02-20,18.0,20.4,15.6,14.5,6.9
51,2016-02-21,16.9,19.8,14.3,0.0,6.7
52,2016-02-22,20.4,23.0,16.7,0.0,5.4
53,2016-02-23,19.2,22.2,17.6,16.5,5.7
54,2016-02-24,16.4,18.2,15.0,9.5,8.0
55,2016-02-25,16.8,19.2,15.0,0.0,7.7
56,2016-02-26,17.6,19.9,15.6,0.0,5.7
57,2016-02-27,19.7,22.5,17.4,3.5,5.3
58,2016-02-28,20.1,23.8,16.5,0.0,3.8
59,2016-02-29,16.6,19.8,13.2,0.0,6.6
