,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,avg_wind_speed
0,2016-01-01,-0.8,0.5,-2.2,1.0,5.7
1,2016-01-02,2.4,3.6,-0.6,0.5,6.2
2,2016-01-03,2.1,3.7,-0.7,0.0,5.1
3,2016-01-04,-0.4,2.3,-3.1,9.0,4.2
4,2016-01-05,-2.4,-1.5,-3.2,0.5,7.4
5,2016-01-06,-1.3,0.6,-3.0,0.0,7.0
6,2016-01-07,-2.2,-0.5,-3.7,1.0,6.3
7,2016-01-08,-1.4,1.0,-3.4,0.0,6.9
8,2016-01-09,-2.7,-1.0,-6.7,1.5,5.7
9,2016-01-10,-2.8,-0.5,-5.4,2.0,6.7
10,2016-01-11,-5.8,-4.9,-7.3,4.5,6.0
11,2016-01-12,-5.0,-3.0,-6.6,0.5,6.4
12,2016-01-13,-4.3,-0.8,-9.7,0.5,4.1
13,2016-01-14,-3.9,-1.3,-6.5,2.0,5.8
14,2016-01-15,-4.0,-1.1,-8.4,0.0,5.1
15,2016-01-16,-4.1,-2.5,-5.4,5.0,5.8
16,2016-01-17,-4.4,-2.1,-9.0,2.0,3.7
17,2016-01-18,-2.1,1.3,-12.2,7.0,6.2
18,2016-01-19,-1.6,1.7,-6.9,1.5,4.4
19,2016-01-20,-1.8,1.2,-4.8,1.5,2.7
20,2016-01-21,-2.7,-1.4,-5.4,15.0,4.2
21,2016-01-22,-4.2,-2.6,-5.6,0.0,6.3
22,2016-01-23,-4.6,-2.2,-8.7,0.0,5.4
23,2016-01-24,-3.9,-0.7,-9.1,0.0,3.8
24,2016-01-25,-4.3,-3.3,-7.8,11.0,5.4
25,2016-01-26,-0.6,2.0,-4.2,0.0,4.6
26,2016-01-27,-0.5,2.6,-2.8,1.5,5.9
27,2016-01-28,-1.5,1.0,-3.1,0.0,6.2
28,2016-01-29,-3.1,-1.4,-4.8,0.0,2.8
29,2016-01-30,-3.6,-0.7,-7.4,0.0,2.7
30,2016-01-31,-4.5,-2.8,-6.2,1.0,5.8
31,2016-02-01,-5.8,-4.3,-6.5,3.0,4.7
32,2016-02-02,-5.5,-3.6,-9.4,2.0,5.4
33,2016-02-03,-3.9,-1.6,-5.4,4.0,4.4
34,2016-02-04,-1.3,1.4,-4.9,0.0,4.0
35,2016-02-05,-1.4,1.7,-4.3,0.5,6.2
36,2016-02-06,-4.5,-0.9,-8.1,0.0,5.1
37,2016-02-07,-5.2,-3.4,-9.4,1.5,5.9
38,2016-02-08,-0.9,1.9,-4.7,1.0,3.3
39,2016-02-09,-0.2,3.5,-6.1,3.0,5.6
40,2016-02-10,-3.0,-1.6,-4.3,1.5,6.5
