Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation
0,2016-01-01,3.0,7.9,-4.5,0.0
1,2016-01-02,6.7,13.8,-2.9,0.0
2,2016-01-03,9.5,13.7,4.4,0.0
3,2016-01-04,8.2,15.4,2.3,0.0
4,2016-01-05,5.7,9.0,-0.5,0.0
5,2016-01-06,4.4,8.4,-0.2,0.0
6,2016-01-07,3.7,7.6,-0.1,0.0
7,2016-01-08,3.0,7.8,-2.6,0.0
8,2016-01-09,3.3,7.9,-0.8,0.0
9,2016-01-10,3.0,9.1,-2.9,0.0
10,2016-01-11,1.4,5.5,-3.6,0.0
11,2016-01-12,0.8,5.2,-4.5,0.0
12,2016-01-13,0.5,8.5,-7.0,0.0
13,2016-01-14,1.5,6.7,-2.4,0.5
14,2016-01-15,-2.1,3.0,-9.2,5.5
15,2016-01-16,-2.8,3.3,-10.4,0.0
16,2016-01-17,0.9,6.3,-6.3,0.0
17,2016-01-18,2.2,5.4,-0.8,71.5
18,2016-01-19,3.7,6.6,1.1,0.5
19,2016-01-20,1.5,6.2,-2.6,0.0
20,2016-01-21,2.3,6.2,-1.9,0.0
21,2016-01-22,2.2,5.7,-1.5,0.0
22,2016-01-23,1.3,3.9,-0.9,0.0
23,2016-01-24,-0.8,2.4,-5.6,3.0
24,2016-01-25,0.6,3.7,-4.9,0.0
25,2016-01-26,1.0,8.6,-5.7,0.0
26,2016-01-27,4.7,10.6,-3.2,0.0
27,2016-01-28,6.2,10.7,-0.7,0.0
28,2016-01-29,-0.5,0.9,-2.1,7.5
29,2016-01-30,-1.0,1.5,-5.2,9.0
30,2016-01-31,-0.1,5.6,-4.5,0.0
31,2016-02-01,1.1,4.7,-4.7,0.0
32,2016-02-02,1.7,5.2,-2.0,0.0
33,2016-02-03,1.3,6.7,-4.7,0.0
34,2016-02-04,2.3,8.8,-4.3,0.0
35,2016-02-05,4.0,7.8,0.4,0.0
36,2016-02-06,0.5,3.8,-3.6,0.0
37,2016-02-07,-0.5,4.7,-6.5,0.0
38,2016-02-08,-0.3,5.7,-6.7,0.0
39,2016-02-09,2.2,9.3,-5.5,0.0
40,2016-02-10,2.6,6.2,-1.7,0.0
41,2016-02-11,2.0,8.1,-5.1,0.0
42,2016-02-12,1.2,9.5,-7.4,0.0
43,2016-02-13,8.5,16.4,1.2,0.0
44,2016-02-14,12.9,21.3,7.1,0.5
45,2016-02-15,4.1,9.5,-0.5,0.0
46,2016-02-16,1.5,6.9,-3.9,0.0
47,2016-02-17,1.4,6.4,-4.5,0.5
48,2016-02-18,3.9,11.7,-3.8,0.0
49,2016-02-19,6.7,14.4,-2.8,0.0
50,2016-02-20,5.5,10.6,0.1,14.0
51,2016-02-21,7.4,10.9,3.6,0.0
52,2016-02-22,3.4,8.2,0.5,0.0
53,2016-02-23,5.4,13.3,-1.8,0.0
54,2016-02-24,1.3,5.6,-3.1,0.0
55,2016-02-25,-0.8,5.5,-7.0,0.0
56,2016-02-26,3.1,7.3,-3.9,0.0
57,2016-02-27,4.5,8.8,0.3,0.0
58,2016-02-28,3.9,8.3,-2.7,0.0
59,2016-02-29,5.9,14.1,1.4,0.0
60,2016-03-01,1.1,4.1,-1.1,0.0
61,2016-03-02,1.7,8.0,-6.0,0.0
62,2016-03-03,4.8,10.9,-4.5,0.0
63,2016-03-04,1.8,9.3,-5.2,0.0
64,2016-03-05,3.1,10.4,-6.2,0.0
65,2016-03-06,8.0,14.0,5.0,0.0
66,2016-03-07,11.4,17.8,7.0,4.0
67,2016-03-08,11.9,19.2,8.4,0.5
68,2016-03-09,5.5,9.8,2.9,0.0
69,2016-03-10,3.6,7.6,-1.4,0.0
70,2016-03-11,1.8,9.4,-5.5,0.0
71,2016-03-12,1.7,7.9,-6.6,0.0
72,2016-03-13,4.4,8.8,-1.8,0.0
73,2016-03-14,4.5,6.3,2.7,4.5
74,2016-03-15,4.7,10.1,-0.4,0.5
75,2016-03-16,8.7,15.0,2.3,0.0
76,2016-03-17,11.6,19.8,1.1,0.0
77,2016-03-18,10.5,20.5,-1.4,0.0
78,2016-03-19,12.8,20.0,8.8,1.0
79,2016-03-20,9.0,13.0,1.1,0.0
80,2016-03-21,5.5,12.4,-1.2,0.0
81,2016-03-22,9.4,16.1,2.2,0.0
82,2016-03-23,8.8,12.5,4.6,0.0
83,2016-03-24,5.0,10.8,-3.8,0.0
84,2016-03-25,3.1,9.0,-6.3,0.0
85,2016-03-26,5.6,13.0,-2.8,0.0
86,2016-03-27,4.1,13.5,-6.5,0.0
87,2016-03-28,7.2,16.4,-1.4,0.0
88,2016-03-29,6.3,15.2,-4.8,0.0
89,2016-03-30,10.9,20.3,-0.1,0.5
90,2016-03-31,11.0,18.0,0.8,0.0
91,2016-04-01,5.9,12.0,-2.5,0.0
92,2016-04-02,7.2,8.1,6.3,1.5
93,2016-04-03,15.5,23.8,6.9,0.0
94,2016-04-04,11.0,17.5,7.8,22.5
95,2016-04-05,9.2,14.2,3.5,0.0
96,2016-04-06,12.5,19.2,4.1,0.0
97,2016-04-07,8.4,14.5,3.8,36.5
98,2016-04-08,14.1,17.5,9.9,0.0
99,2016-04-09,14.5,23.9,5.3,0.0
100,2016-04-10,8.6,14.0,3.4,0.0
101,2016-04-11,6.5,10.3,0.3,3.0
102,2016-04-12,7.3,14.8,1.6,0.0
103,2016-04-13,12.7,20.0,0.9,0.0
104,2016-04-14,14.0,18.3,11.2,15.5
105,2016-04-15,11.8,15.7,7.7,0.0
106,2016-04-16,10.9,17.8,2.3,0.0
107,2016-04-17,15.5,23.1,5.7,2.0
108,2016-04-18,15.9,21.6,9.8,0.0
109,2016-04-19,13.8,20.5,7.8,0.0
110,2016-04-20,9.9,17.9,0.4,0.0
111,2016-04-21,14.9,20.7,8.7,2.5
112,2016-04-22,13.6,17.1,11.3,1.5
113,2016-04-23,15.0,21.3,8.8,0.0
114,2016-04-24,14.4,20.3,5.4,0.0
115,2016-04-25,11.8,20.4,2.4,0.0
116,2016-04-26,13.4,21.9,4.5,0.0
117,2016-04-27,10.2,15.9,4.1,0.0
118,2016-04-28,10.2,12.7,8.2,61.0
119,2016-04-29,12.5,16.5,8.0,0.0
120,2016-04-30,12.3,17.8,7.3,0.0
121,2016-05-01,11.0,15.4,9.2,7.0
122,2016-05-02,11.2,13.6,10.0,0.0
123,2016-05-03,17.5,24.8,9.8,0.0
124,2016-05-04,16.5,22.4,10.7,4.5
125,2016-05-05,17.6,21.4,10.6,0.0
126,2016-05-06,17.9,24.0,13.2,0.0
127,2016-05-07,19.6,26.2,15.2,0.0
128,2016-05-08,17.3,23.0,7.3,0.0
129,2016-05-09,15.1,24.3,5.4,0.0
130,2016-05-10,14.4,15.8,13.4,23.5
131,2016-05-11,14.8,17.8,12.9,4.0
132,2016-05-12,17.3,23.0,10.0,0.0
133,2016-05-13,17.8,26.0,7.5,0.0
134,2016-05-14,14.7,18.2,8.6,0.0
135,2016-05-15,12.3,18.7,5.5,0.0
136,2016-05-16,15.4,22.0,8.2,0.0
137,2016-05-17,14.9,16.2,9.8,35.5
138,2016-05-18,16.1,25.0,7.2,0.0
139,2016-05-19,14.9,21.4,7.3,0.0
140,2016-05-20,13.8,19.4,8.3,0.0
141,2016-05-21,15.1,17.9,10.0,2.5
142,2016-05-22,19.2,26.7,13.4,0.0
143,2016-05-23,21.1,30.6,10.7,0.0
144,2016-05-24,18.6,26.2,12.2,0.0
145,2016-05-25,19.4,24.1,15.7,1.0
146,2016-05-26,23.7,28.8,17.2,0.0
147,2016-05-27,19.7,23.6,16.1,12.5
148,2016-05-28,18.7,25.7,13.5,0.0
149,2016-05-29,18.5,24.7,11.0,0.0
150,2016-05-30,19.3,24.9,17.1,0.0
151,2016-05-31,20.2,24.8,16.6,0.0
152,2016-06-01,18.2,22.1,15.0,0.0
153,2016-06-02,16.8,21.5,12.8,0.0
154,2016-06-03,17.0,23.0,10.3,0.0
155,2016-06-04,21.7,30.1,10.0,0.0
156,2016-06-05,20.0,27.7,14.6,0.0
157,2016-06-06,17.3,21.8,14.3,0.0
158,2016-06-07,18.2,23.8,13.7,0.0
159,2016-06-08,20.7,26.3,17.0,0.0
160,2016-06-09,20.2,22.9,16.9,1.0
161,2016-06-10,22.6,30.0,14.9,0.0
162,2016-06-11,20.0,28.0,11.9,0.0
163,2016-06-12,21.7,26.6,17.7,0.0
164,2016-06-13,17.8,20.3,16.7,34.5
165,2016-06-14,17.8,20.5,16.8,4.5
166,2016-06-15,17.5,18.8,16.5,0.0
167,2016-06-16,19.6,23.2,16.9,3.5
168,2016-06-17,23.0,29.1,19.1,1.5
169,2016-06-18,24.3,30.6,17.7,0.0
170,2016-06-19,20.5,23.7,16.9,0.0
171,2016-06-20,21.9,27.1,18.2,2.0
172,2016-06-21,21.3,25.9,16.4,0.0
173,2016-06-22,20.1,23.0,18.6,6.5
174,2016-06-23,18.3,19.0,17.6,42.5
175,2016-06-24,19.8,22.0,18.2,5.0
176,2016-06-25,21.3,25.3,18.8,8.0
177,2016-06-26,21.4,25.2,16.6,0.5
178,2016-06-27,21.9,27.4,16.6,0.0
179,2016-06-28,18.5,19.8,17.3,14.5
180,2016-06-29,20.8,25.5,15.8,0.0
181,2016-06-30,20.5,22.5,19.4,4.5
182,2016-07-01,23.7,28.6,19.0,0.0
183,2016-07-02,24.2,26.7,20.0,0.0
184,2016-07-03,25.1,28.6,21.4,0.5
185,2016-07-04,23.1,28.4,18.8,0.0
186,2016-07-05,17.6,18.8,16.8,6.5
187,2016-07-06,20.6,24.3,17.2,1.5
188,2016-07-07,20.7,26.5,18.4,0.0
189,2016-07-08,21.3,25.8,18.0,0.0
190,2016-07-09,22.4,26.3,19.0,7.0
191,2016-07-10,24.8,30.7,18.2,0.0
192,2016-07-11,24.4,30.3,19.9,0.0
193,2016-07-12,23.0,27.6,18.7,0.0
194,2016-07-13,21.4,24.4,17.8,13.5
195,2016-07-14,23.7,27.6,21.5,3.5
196,2016-07-15,21.2,24.4,18.7,2.5
197,2016-07-16,21.2,24.9,17.4,0.0
198,2016-07-17,22.9,27.1,20.7,0.5
199,2016-07-18,25.8,31.8,20.6,0.0
200,2016-07-19,24.7,31.2,18.8,0.0
201,2016-07-20,22.2,26.9,18.7,0.0
202,2016-07-21,21.0,23.0,19.3,2.0
203,2016-07-22,20.9,24.9,18.9,2.5
204,2016-07-23,19.9,22.5,17.9,0.5
205,2016-07-24,20.1,23.3,17.7,0.5
206,2016-07-25,22.7,27.6,17.6,0.0
207,2016-07-26,23.2,26.9,20.1,0.0
208,2016-07-27,23.9,27.7,21.2,0.0
209,2016-07-28,25.7,31.0,21.2,0.0
210,2016-07-29,26.4,32.3,21.6,0.0
211,2016-07-30,25.2,31.5,19.4,0.0
212,2016-07-31,25.3,30.6,21.6,0.5
213,2016-08-01,25.9,29.7,23.8,6.0
214,2016-08-02,25.8,31.0,22.6,0.0
215,2016-08-03,25.3,30.4,20.9,5.5
216,2016-08-04,26.7,32.5,21.7,0.0
217,2016-08-05,27.6,34.3,21.0,0.0
218,2016-08-06,26.8,33.1,20.3,0.0
219,2016-08-07,26.3,31.5,23.0,0.0
220,2016-08-08,25.7,28.8,22.2,4.0
221,2016-08-09,28.4,34.7,22.5,0.0
222,2016-08-10,25.5,29.7,21.2,0.0
223,2016-08-11,23.9,29.3,19.8,0.0
224,2016-08-12,22.7,28.7,16.8,0.0
225,2016-08-13,21.5,27.6,14.9,0.0
226,2016-08-14,21.5,27.7,16.4,0.0
227,2016-08-15,24.1,28.5,17.5,0.5
228,2016-08-16,26.6,31.8,22.6,8.0
229,2016-08-17,26.8,33.5,23.9,63.5
230,2016-08-18,25.0,28.3,23.6,3.5
231,2016-08-19,26.2,29.7,23.8,1.5
232,2016-08-20,25.8,28.3,23.9,9.5
233,2016-08-21,28.8,35.3,23.5,2.0
234,2016-08-22,26.3,30.4,23.8,68.5
235,2016-08-23,25.6,30.6,22.2,0.0
236,2016-08-24,23.9,27.6,21.8,0.0
237,2016-08-25,26.0,31.1,21.7,0.0
238,2016-08-26,26.0,32.5,21.9,24.0
239,2016-08-27,20.7,22.2,19.5,21.5
240,2016-08-28,20.2,21.0,19.3,4.5
241,2016-08-29,23.7,25.5,20.2,25.0
242,2016-08-30,24.1,26.8,20.6,76.5
243,2016-08-31,24.0,29.6,19.6,0.0
244,2016-09-01,23.7,30.5,19.9,0.0
245,2016-09-02,24.0,28.6,20.8,9.0
246,2016-09-03,24.3,27.9,22.3,2.5
247,2016-09-04,24.1,26.3,22.0,0.5
248,2016-09-05,26.4,31.7,22.6,0.0
249,2016-09-06,27.1,34.4,23.0,0.0
250,2016-09-07,23.8,27.6,21.3,2.0
251,2016-09-08,22.6,23.8,20.9,34.0
252,2016-09-09,25.3,30.1,20.7,1.0
253,2016-09-10,24.0,29.4,19.2,0.0
254,2016-09-11,20.7,22.0,18.7,0.0
255,2016-09-12,20.0,20.7,19.1,3.5
256,2016-09-13,19.4,20.4,18.8,57.0
257,2016-09-14,21.9,26.9,18.9,0.0
258,2016-09-15,22.7,28.1,19.4,0.0
259,2016-09-16,21.8,25.1,18.7,0.0
260,2016-09-17,22.0,27.0,18.4,2.0
261,2016-09-18,19.1,20.2,18.4,17.5
262,2016-09-19,19.6,21.2,18.4,12.0
263,2016-09-20,16.8,18.5,15.6,53.5
264,2016-09-21,17.6,20.9,14.9,3.5
265,2016-09-22,17.9,20.2,16.5,34.5
266,2016-09-23,20.4,24.0,17.7,11.5
267,2016-09-24,20.6,25.0,16.9,0.5
268,2016-09-25,21.5,27.0,17.5,0.0
269,2016-09-26,21.3,24.4,19.5,1.5
270,2016-09-27,21.9,25.2,20.0,7.5
271,2016-09-28,22.9,25.2,20.7,1.0
272,2016-09-29,19.9,21.9,15.7,26.5
273,2016-09-30,16.2,22.4,9.0,0.0
274,2016-10-01,18.5,23.8,15.3,0.0
275,2016-10-02,19.6,26.0,16.0,0.0
276,2016-10-03,21.7,25.9,16.4,0.0
277,2016-10-04,23.4,27.1,14.9,0.0
278,2016-10-05,15.6,19.0,10.5,0.0
279,2016-10-06,21.6,25.6,16.3,1.0
280,2016-10-07,16.2,22.3,11.1,0.0
281,2016-10-08,16.8,20.7,11.3,4.0
282,2016-10-09,18.3,22.3,10.7,2.0
283,2016-10-10,13.3,19.5,8.2,0.0
284,2016-10-11,11.2,16.8,4.8,0.0
285,2016-10-12,12.3,20.6,7.0,0.0
286,2016-10-13,10.3,18.3,3.5,0.0
287,2016-10-14,11.1,20.9,3.2,0.0
288,2016-10-15,12.6,22.4,4.4,0.0
289,2016-10-16,13.6,22.2,4.4,0.0
290,2016-10-17,17.6,23.1,10.8,2.0
291,2016-10-18,19.4,26.4,13.1,0.0
292,2016-10-19,15.6,21.7,8.6,0.0
293,2016-10-20,17.7,25.2,9.8,0.0
294,2016-10-21,12.9,19.1,4.1,0.0
295,2016-10-22,10.1,17.0,1.0,0.0
296,2016-10-23,11.9,19.7,5.1,0.0
297,2016-10-24,10.9,17.9,1.4,0.0
298,2016-10-25,12.8,19.6,1.7,0.5
299,2016-10-26,20.4,25.5,14.9,0.0
300,2016-10-27,14.7,18.7,11.3,0.0
301,2016-10-28,10.0,14.6,5.4,20.0
302,2016-10-29,10.4,14.7,5.2,1.0
303,2016-10-30,8.3,15.8,3.8,0.0
304,2016-10-31,8.5,16.4,0.7,0.0
305,2016-11-01,8.7,15.1,5.3,4.5
306,2016-11-02,6.5,12.5,1.3,0.0
307,2016-11-03,10.0,16.6,3.5,0.0
308,2016-11-04,9.5,14.8,5.0,0.0
309,2016-11-05,11.9,20.6,5.5,0.0
310,2016-11-06,10.4,16.9,-0.4,0.0
311,2016-11-07,3.5,11.1,-2.7,0.0
312,2016-11-08,7.4,14.5,-2.0,0.0
313,2016-11-09,6.6,10.4,3.9,0.0
314,2016-11-10,5.7,10.1,-1.3,0.0
315,2016-11-11,4.8,7.1,-0.7,27.0
316,2016-11-12,9.6,17.2,1.4,0.0
317,2016-11-13,8.9,20.0,-0.1,0.0
318,2016-11-14,10.0,16.6,3.5,0.0
319,2016-11-15,13.8,21.2,9.3,0.0
320,2016-11-16,9.2,12.2,3.5,0.0
321,2016-11-17,6.0,12.2,-0.3,0.0
322,2016-11-18,6.3,14.1,-2.8,0.0
323,2016-11-19,7.5,9.0,5.2,6.0
324,2016-11-20,12.5,21.7,7.0,0.0
325,2016-11-21,9.2,12.8,3.2,0.0
326,2016-11-22,12.1,19.8,6.8,0.0
327,2016-11-23,5.9,9.9,1.0,0.0
328,2016-11-24,1.4,5.2,-3.6,0.0
329,2016-11-25,1.1,6.9,-5.0,0.0
330,2016-11-26,4.7,11.2,-2.6,0.0
331,2016-11-27,7.7,10.6,4.9,2.0
332,2016-11-28,8.3,11.0,6.7,0.5
333,2016-11-29,6.6,9.7,0.5,0.0
334,2016-11-30,3.2,8.8,-2.7,0.0
335,2016-12-01,8.2,13.1,3.3,7.0
336,2016-12-02,8.7,10.9,5.7,0.0
337,2016-12-03,9.5,15.3,0.5,0.0
338,2016-12-04,6.1,16.0,-1.6,0.0
339,2016-12-05,9.7,15.9,2.2,0.0
340,2016-12-06,7.2,13.9,3.0,0.0
341,2016-12-07,4.3,8.7,1.5,0.0
342,2016-12-08,2.8,10.0,-2.8,0.0
343,2016-12-09,5.7,13.1,-0.7,0.0
344,2016-12-10,4.4,7.4,1.6,0.0
345,2016-12-11,1.8,6.3,-4.3,0.0
346,2016-12-12,2.5,8.4,-3.7,0.0
347,2016-12-13,6.0,15.6,-3.2,3.5
348,2016-12-14,3.0,6.4,0.5,28.5
349,2016-12-15,2.6,5.7,-0.1,0.0
350,2016-12-16,0.4,5.9,-4.4,0.0
351,2016-12-17,3.3,6.6,-1.6,0.0
352,2016-12-18,9.5,13.4,4.6,0.0
353,2016-12-19,9.4,13.6,1.8,0.0
354,2016-12-20,8.1,15.5,1.5,0.0
355,2016-12-21,6.1,15.9,-0.3,0.0
356,2016-12-22,9.7,19.2,-1.5,0.5
357,2016-12-23,11.3,17.4,5.9,0.5
358,2016-12-24,3.5,8.4,-4.2,0.0
359,2016-12-25,1.4,8.5,-5.1,0.0
360,2016-12-26,1.3,7.5,-5.2,0.0
361,2016-12-27,4.9,8.1,1.2,1.0
362,2016-12-28,0.8,4.5,-4.3,0.5
363,2016-12-29,1.9,11.0,-5.6,0.0
364,2016-12-30,3.1,6.3,1.1,0.0
365,2016-12-31,3.7,8.6,-2.5,0.0
366,2017-01-01,4.3,10.2,-2.7,0.0
367,2017-01-02,6.4,12.5,0.6,0.0
368,2017-01-03,6.6,10.7,2.9,0.0
369,2017-01-04,3.6,6.3,0.2,2.5
370,2017-01-05,1.9,6.0,-3.1,1.0
371,2017-01-06,-0.4,5.9,-5.3,0.0
372,2017-01-07,2.6,9.4,-6.4,0.0
373,2017-01-08,3.9,6.8,-2.7,2.0
374,2017-01-09,4.7,8.4,1.8,9.0
375,2017-01-10,5.5,10.4,0.0,0.0
376,2017-01-11,0.7,4.5,-2.9,0.5
377,2017-01-12,-0.2,3.4,-3.5,0.5
378,2017-01-13,-0.4,2.3,-3.4,1.0
379,2017-01-14,-2.4,0.0,-4.3,0.0
380,2017-01-15,-2.4,-0.2,-6.6,1.0
381,2017-01-16,0.1,4.1,-4.8,1.0
382,2017-01-17,-0.4,5.4,-6.8,0.0
383,2017-01-18,0.7,7.2,-4.2,0.0
384,2017-01-19,3.8,7.1,-1.1,0.0
385,2017-01-20,-0.2,3.5,-5.3,16.5
386,2017-01-21,1.7,5.8,-2.6,1.5
387,2017-01-22,1.3,8.6,-5.3,0.5
388,2017-01-23,-0.8,1.4,-7.6,3.0
389,2017-01-24,-4.4,-0.4,-13.0,4.0
390,2017-01-25,-2.4,4.4,-15.6,0.0
391,2017-01-26,3.2,7.5,-2.3,0.0
392,2017-01-27,4.1,11.4,-3.8,0.0
393,2017-01-28,3.7,7.1,-1.1,0.0
394,2017-01-29,2.0,7.8,-4.7,0.0
395,2017-01-30,4.9,12.4,0.8,0.0
396,2017-01-31,2.0,5.5,-1.4,0.0
397,2017-02-01,3.9,10.6,-1.8,1.5
398,2017-02-02,-0.7,2.7,-7.1,2.5
