Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,avg_wind_speed
0,2016-01-01,2.2,6.5,-0.8,0.0,8.4,2.4
1,2016-01-02,4.8,8.4,1.5,0.0,6.4,3.0
2,2016-01-03,7.5,12.0,5.8,0.0,7.0,2.2
3,2016-01-04,7.2,10.9,5.3,0.0,2.8,3.4
4,2016-01-05,4.9,7.4,3.3,0.0,2.5,2.3
5,2016-01-06,4.7,8.2,2.9,0.0,3.3,1.7
6,2016-01-07,3.0,6.2,0.9,0.0,0.8,2.4
7,2016-01-08,2.1,4.3,0.2,0.0,1.4,3.5
8,2016-01-09,1.5,6.5,-1.8,0.0,8.4,3.9
9,2016-01-10,2.3,5.7,-0.4,0.0,8.2,4.0
10,2016-01-11,2.6,6.7,0.2,0.0,5.2,2.9
11,2016-01-12,1.3,5.3,-1.8,0.0,5.4,2.4
12,2016-01-13,0.0,4.8,-2.4,0.0,2.6,2.9
13,2016-01-14,0.0,4.5,-2.3,0.0,5.1,4.8
14,2016-01-15,0.3,4.5,-2.8,0.0,9.1,3.0
15,2016-01-16,0.8,5.0,-2.0,0.0,5.3,2.3
16,2016-01-17,2.0,5.0,-1.0,4.0,4.2,2.2
17,2016-01-18,3.1,5.3,-0.8,4.5,0.0,5.7
18,2016-01-19,-3.3,-0.8,-5.4,0.0,1.6,6.7
19,2016-01-20,-2.1,2.4,-5.4,0.0,0.9,5.6
20,2016-01-21,-0.8,3.3,-2.7,0.0,3.3,2.3
21,2016-01-22,-0.6,4.1,-2.8,0.0,5.4,1.9
22,2016-01-23,-1.2,3.1,-3.5,0.5,0.8,2.4
23,2016-01-24,-6.2,-3.0,-8.8,0.0,7.1,4.5
24,2016-01-25,-4.1,0.4,-8.7,0.0,7.3,4.4
25,2016-01-26,-0.8,3.4,-4.4,0.5,6.1,3.3
26,2016-01-27,2.0,5.2,-0.3,0.0,6.8,4.0
27,2016-01-28,3.9,7.4,0.7,0.5,4.1,2.0
28,2016-01-29,7.0,10.6,3.9,57.0,0.0,2.9
29,2016-01-30,2.6,5.1,0.7,8.0,1.2,2.8
30,2016-01-31,2.4,7.1,-0.5,0.0,9.0,2.6
31,2016-02-01,1.6,4.6,0.2,0.0,0.3,2.3
32,2016-02-02,0.4,4.2,-2.1,0.0,3.1,1.8
33,2016-02-03,-0.5,3.8,-2.5,0.0,3.2,2.3
34,2016-02-04,1.1,5.0,-2.1,0.0,8.5,2.8
35,2016-02-05,2.1,6.2,-0.4,0.0,8.7,2.4
36,2016-02-06,1.1,4.9,-1.4,0.0,5.4,3.1
37,2016-02-07,-1.2,3.5,-3.2,0.0,4.4,2.6
38,2016-02-08,0.7,6.3,-4.1,0.0,10.4,2.8
39,2016-02-09,1.7,6.8,-1.5,0.0,2.8,5.0
40,2016-02-10,-0.2,4.4,-2.7,0.0,6.0,3.3
41,2016-02-11,2.7,8.4,-1.9,0.0,10.3,1.8
42,2016-02-12,7.2,11.5,2.4,0.0,5.0,1.7
43,2016-02-13,11.7,15.8,8.7,37.0,0.9,1.8
44,2016-02-14,10.5,14.8,4.8,14.5,0.3,6.0
45,2016-02-15,1.0,4.8,-2.3,0.0,1.0,3.7
46,2016-02-16,-1.2,2.2,-4.1,0.0,6.0,4.8
47,2016-02-17,-0.5,2.3,-2.4,4.0,3.9,3.6
48,2016-02-18,1.5,6.8,-3.2,0.0,10.4,1.9
49,2016-02-19,5.3,9.8,0.8,0.0,8.1,3.1
50,2016-02-20,5.5,9.7,3.0,20.0,0.0,3.1
51,2016-02-21,2.2,6.2,-1.4,0.5,7.8,3.7
52,2016-02-22,1.0,3.8,-2.4,0.0,0.8,1.6
53,2016-02-23,2.6,5.5,0.7,0.0,1.7,3.1
54,2016-02-24,-0.4,3.2,-3.2,0.0,4.1,2.7
55,2016-02-25,-0.8,4.6,-4.0,0.0,10.1,2.7
56,2016-02-26,-0.3,4.7,-4.2,0.0,7.6,3.2
57,2016-02-27,3.7,9.4,-0.9,0.0,6.0,3.2
58,2016-02-28,6.3,11.9,1.1,0.0,10.2,2.0
59,2016-02-29,3.8,10.3,-4.1,5.5,1.2,4.0
60,2016-03-01,-2.7,2.3,-5.6,0.0,5.2,3.5
61,2016-03-02,0.9,6.1,-3.4,0.0,9.1,3.6
62,2016-03-03,5.3,10.6,0.8,0.0,10.9,3.0
63,2016-03-04,9.3,15.0,4.7,0.0,10.0,2.0
64,2016-03-05,11.6,17.3,8.5,0.0,6.8,1.5
65,2016-03-06,13.0,17.0,8.4,0.0,4.0,1.5
66,2016-03-07,12.4,15.5,10.9,0.0,0.6,1.8
67,2016-03-08,11.1,16.7,6.9,0.0,2.3,2.4
68,2016-03-09,4.1,7.1,0.9,44.0,0.0,3.4
69,2016-03-10,1.6,4.9,-0.4,0.0,2.4,2.6
70,2016-03-11,1.3,6.9,-1.4,0.0,5.8,2.5
71,2016-03-12,1.6,8.0,-2.3,0.0,9.6,2.2
72,2016-03-13,4.4,10.0,-0.4,7.0,2.7,1.7
73,2016-03-14,1.0,3.9,0.0,20.5,0.0,3.0
74,2016-03-15,2.3,7.8,-0.3,0.0,8.8,3.2
75,2016-03-16,5.6,10.7,-1.0,0.0,3.5,1.5
76,2016-03-17,9.8,16.6,5.2,0.0,11.2,2.3
77,2016-03-18,11.1,16.3,7.3,7.0,3.5,1.7
78,2016-03-19,9.7,12.9,4.6,9.5,0.2,2.6
79,2016-03-20,5.2,11.1,2.6,0.0,7.2,3.1
80,2016-03-21,3.8,9.5,0.4,0.0,9.2,2.7
81,2016-03-22,6.1,12.8,-0.7,0.0,11.1,3.1
82,2016-03-23,8.3,16.0,3.0,0.0,9.2,2.7
83,2016-03-24,3.1,7.5,0.0,0.0,4.5,2.9
84,2016-03-25,1.4,6.9,-2.0,0.0,7.2,2.9
85,2016-03-26,2.7,9.7,-2.1,0.0,8.6,2.2
86,2016-03-27,5.5,11.3,0.9,0.0,4.2,1.8
87,2016-03-28,5.4,10.3,3.0,0.5,5.9,2.0
88,2016-03-29,8.1,12.8,3.6,0.0,7.5,2.6
89,2016-03-30,10.2,14.3,6.5,0.0,6.9,3.8
90,2016-03-31,12.3,18.4,8.1,0.0,7.4,1.8
91,2016-04-01,9.4,11.6,8.1,4.5,0.0,3.5
92,2016-04-02,11.8,17.9,8.0,0.0,5.1,2.5
93,2016-04-03,12.9,17.0,10.1,0.5,0.2,1.9
94,2016-04-04,11.6,15.9,6.8,16.0,0.1,2.5
95,2016-04-05,9.7,14.2,6.5,0.0,4.2,1.7
96,2016-04-06,12.5,17.8,8.1,0.0,8.2,1.5
97,2016-04-07,13.7,17.9,9.0,55.5,0.0,4.3
98,2016-04-08,10.6,14.0,7.8,0.0,1.5,2.3
99,2016-04-09,13.5,19.3,9.5,0.0,7.4,2.5
100,2016-04-10,13.2,16.5,10.3,0.0,0.2,2.1
101,2016-04-11,5.7,10.6,0.9,0.0,8.2,3.3
102,2016-04-12,7.3,14.8,-1.4,0.0,10.1,1.6
103,2016-04-13,12.3,17.6,9.0,12.5,0.6,2.2
104,2016-04-14,14.1,20.8,9.4,7.0,5.8,2.5
105,2016-04-15,9.9,15.1,6.3,0.0,11.5,2.4
106,2016-04-16,14.2,20.5,7.3,0.0,11.0,1.6
107,2016-04-17,15.7,21.9,12.5,7.0,6.3,4.4
108,2016-04-18,10.1,13.4,7.5,1.0,1.0,3.2
109,2016-04-19,9.9,16.7,5.6,0.0,10.0,3.1
110,2016-04-20,11.5,19.1,4.5,0.0,11.7,2.4
111,2016-04-21,12.0,16.3,10.3,24.5,0.0,2.5
112,2016-04-22,15.3,20.0,12.6,4.5,7.5,3.0
113,2016-04-23,15.1,20.7,11.2,2.0,6.1,2.4
114,2016-04-24,12.9,18.1,9.7,1.0,5.3,2.2
115,2016-04-25,14.6,20.4,10.3,0.0,6.5,1.9
116,2016-04-26,16.2,23.6,10.8,0.0,11.4,2.3
117,2016-04-27,13.8,15.7,11.4,3.5,0.0,2.7
118,2016-04-28,11.9,16.0,7.0,14.5,0.0,3.7
119,2016-04-29,7.1,11.0,4.3,0.0,4.3,3.3
120,2016-04-30,11.1,17.2,4.6,0.0,12.4,2.6
121,2016-05-01,15.5,20.9,10.6,0.0,8.8,3.0
122,2016-05-02,18.6,25.6,13.4,0.0,11.6,2.0
123,2016-05-03,16.6,19.9,13.4,0.0,0.3,1.9
124,2016-05-04,14.8,19.5,10.2,9.0,12.5,6.1
125,2016-05-05,15.5,20.8,12.4,0.0,11.2,4.2
126,2016-05-06,13.9,19.4,10.7,7.5,0.1,1.9
127,2016-05-07,14.2,18.8,11.2,0.0,0.6,2.4
128,2016-05-08,15.0,20.9,9.4,0.0,11.3,1.4
129,2016-05-09,13.1,15.8,11.0,29.5,0.0,2.3
130,2016-05-10,17.3,19.6,13.8,11.5,0.0,2.9
131,2016-05-11,14.1,19.6,9.4,13.0,0.0,4.3
132,2016-05-12,14.8,22.1,8.1,0.0,12.4,1.5
133,2016-05-13,16.8,22.3,12.2,0.0,11.6,2.3
134,2016-05-14,17.2,23.2,12.5,0.0,11.2,1.9
135,2016-05-15,17.6,23.6,13.3,0.0,7.9,1.8
136,2016-05-16,17.5,23.2,10.6,33.5,3.4,2.1
137,2016-05-17,12.1,18.3,7.8,3.0,8.7,2.4
138,2016-05-18,16.1,23.6,9.7,0.0,13.2,1.9
139,2016-05-19,17.7,23.8,12.9,0.0,11.3,1.5
140,2016-05-20,17.6,24.4,14.2,0.0,8.8,1.7
141,2016-05-21,17.8,25.4,13.1,0.0,12.9,2.1
142,2016-05-22,17.6,23.5,12.5,0.0,12.6,3.2
143,2016-05-23,20.4,26.3,14.8,0.0,11.9,2.2
144,2016-05-24,20.5,25.5,17.5,0.0,8.9,1.9
145,2016-05-25,18.4,21.0,15.3,0.0,0.0,1.5
146,2016-05-26,20.4,25.6,17.2,18.0,3.2,1.4
147,2016-05-27,18.5,22.6,14.3,2.0,7.3,2.4
148,2016-05-28,16.8,18.3,15.1,0.0,0.0,1.4
149,2016-05-29,17.5,22.7,13.9,7.0,5.6,1.6
150,2016-05-30,16.8,20.1,14.6,8.5,1.3,2.0
151,2016-05-31,18.8,23.8,15.4,0.0,7.4,2.9
152,2016-06-01,15.2,20.2,10.6,0.0,8.4,2.7
153,2016-06-02,13.8,19.3,9.8,0.0,12.5,2.9
154,2016-06-03,15.6,21.8,9.2,0.0,13.2,2.5
155,2016-06-04,16.6,20.4,13.9,0.5,1.7,1.3
156,2016-06-05,14.3,17.4,11.7,19.5,2.7,3.4
157,2016-06-06,18.4,24.3,14.2,0.0,7.8,1.9
158,2016-06-07,16.0,18.6,14.6,16.5,0.0,2.1
159,2016-06-08,18.3,24.1,14.5,0.0,6.7,1.7
160,2016-06-09,18.6,23.9,16.0,0.0,0.5,1.7
161,2016-06-10,20.8,26.7,16.1,0.0,13.2,1.8
162,2016-06-11,20.6,26.1,16.7,0.0,7.9,1.7
163,2016-06-12,19.7,24.0,17.4,8.5,2.5,2.2
164,2016-06-13,17.9,20.0,16.4,10.0,0.0,2.8
165,2016-06-14,19.1,24.6,16.2,0.0,3.7,1.4
166,2016-06-15,20.9,26.3,17.4,0.0,5.8,1.6
167,2016-06-16,18.7,19.6,17.7,35.0,0.0,2.2
168,2016-06-17,18.9,22.2,16.9,5.5,1.2,3.6
169,2016-06-18,21.4,28.2,16.4,0.0,12.0,1.7
170,2016-06-19,18.8,21.1,16.4,13.5,0.0,1.7
171,2016-06-20,20.7,23.8,18.9,0.0,1.7,2.7
172,2016-06-21,20.3,25.2,17.4,43.0,4.2,2.5
173,2016-06-22,20.6,23.7,18.6,6.5,0.2,1.7
174,2016-06-23,20.3,23.3,15.8,25.0,5.1,3.6
175,2016-06-24,20.3,23.0,15.5,14.5,2.6,2.2
176,2016-06-25,18.8,23.5,13.8,42.0,0.1,5.2
177,2016-06-26,18.2,23.2,15.0,0.0,4.6,2.8
178,2016-06-27,19.4,25.7,14.6,21.0,7.1,1.6
179,2016-06-28,17.9,20.0,15.2,13.5,0.1,1.7
180,2016-06-29,19.9,22.8,16.8,8.5,0.3,1.3
181,2016-06-30,20.6,22.6,19.4,0.0,0.6,2.4
182,2016-07-01,22.5,27.5,19.2,0.0,7.7,2.5
183,2016-07-02,24.6,29.4,21.1,0.0,11.4,2.6
184,2016-07-03,24.7,28.4,21.7,0.0,9.5,3.6
185,2016-07-04,24.5,29.7,21.8,0.0,7.0,2.6
186,2016-07-05,25.4,31.4,21.6,0.0,9.7,1.5
187,2016-07-06,23.9,28.9,21.0,0.0,8.7,2.8
188,2016-07-07,24.1,29.2,20.7,0.0,8.4,2.4
189,2016-07-08,22.1,25.6,19.0,6.5,0.0,1.5
190,2016-07-09,20.3,21.9,18.5,32.5,0.0,2.0
191,2016-07-10,23.3,28.0,20.8,0.0,5.8,1.8
192,2016-07-11,23.9,28.6,21.1,0.0,5.7,2.5
193,2016-07-12,23.6,27.2,22.0,8.0,0.8,2.4
194,2016-07-13,23.2,24.7,22.1,8.5,0.0,2.9
195,2016-07-14,22.7,27.7,20.2,6.0,3.1,3.1
196,2016-07-15,19.4,20.8,18.1,2.5,0.1,2.5
197,2016-07-16,22.1,27.8,18.0,0.0,4.3,1.3
198,2016-07-17,23.5,26.7,21.5,1.0,0.4,2.4
199,2016-07-18,23.6,28.3,20.3,0.0,8.1,2.1
200,2016-07-19,23.3,29.0,19.7,0.0,11.7,2.2
201,2016-07-20,22.7,28.9,18.2,0.0,13.3,2.2
202,2016-07-21,22.5,28.1,18.3,0.0,8.0,2.3
203,2016-07-22,22.6,29.4,18.8,0.0,9.9,1.9
204,2016-07-23,22.2,27.9,18.6,0.0,8.9,1.4
205,2016-07-24,21.9,26.6,18.9,0.0,3.6,2.0
206,2016-07-25,21.8,26.6,20.1,0.0,0.7,1.9
207,2016-07-26,21.1,23.0,20.2,13.0,0.0,2.5
208,2016-07-27,23.2,28.6,20.0,0.5,6.0,2.1
209,2016-07-28,23.2,28.7,21.0,20.5,1.1,1.0
210,2016-07-29,23.6,30.4,20.2,0.0,8.8,1.5
211,2016-07-30,24.1,29.8,20.1,0.0,10.1,1.6
212,2016-07-31,24.1,30.6,20.6,0.0,6.5,1.6
213,2016-08-01,24.2,29.8,21.3,0.5,3.1,1.5
214,2016-08-02,23.6,28.9,21.0,13.0,3.0,1.4
215,2016-08-03,23.5,29.3,20.7,27.0,5.1,1.4
216,2016-08-04,24.3,30.2,20.9,0.0,4.7,1.5
217,2016-08-05,25.2,32.1,21.6,0.0,10.7,1.9
218,2016-08-06,25.0,31.7,22.2,0.0,6.6,1.2
219,2016-08-07,25.3,31.7,21.4,0.0,11.0,1.6
220,2016-08-08,25.1,31.2,21.4,0.0,10.6,2.7
221,2016-08-09,24.4,29.6,20.8,0.0,8.6,2.7
222,2016-08-10,23.6,29.1,20.1,0.0,11.2,2.1
223,2016-08-11,24.6,30.0,20.7,0.0,11.9,1.4
224,2016-08-12,25.0,31.1,20.6,0.0,12.5,1.9
225,2016-08-13,24.9,30.2,21.0,0.0,10.9,2.3
226,2016-08-14,24.4,29.9,22.0,0.0,6.1,2.4
227,2016-08-15,25.1,31.4,22.3,0.0,3.4,1.5
228,2016-08-16,24.7,29.7,22.0,17.0,5.6,1.6
229,2016-08-17,24.0,29.1,22.2,0.0,4.3,2.3
230,2016-08-18,25.0,30.7,21.5,0.0,4.7,2.0
231,2016-08-19,25.9,32.5,22.5,0.0,7.0,1.8
232,2016-08-20,25.9,32.0,22.6,0.0,8.1,1.6
233,2016-08-21,25.5,31.2,22.0,0.0,10.6,2.2
234,2016-08-22,25.1,30.3,22.5,0.0,7.0,2.4
235,2016-08-23,24.5,30.0,21.7,0.0,4.5,2.1
236,2016-08-24,24.8,31.3,21.2,0.0,5.3,1.8
237,2016-08-25,24.5,30.8,21.8,34.0,4.1,1.4
238,2016-08-26,24.1,29.9,20.9,0.0,8.5,2.2
239,2016-08-27,21.5,25.8,19.3,0.0,2.9,2.4
240,2016-08-28,21.3,26.0,18.5,1.0,2.9,2.3
241,2016-08-29,20.3,22.6,17.4,111.0,0.0,2.6
242,2016-08-30,18.4,21.1,16.1,6.5,4.4,5.0
243,2016-08-31,21.8,26.9,18.8,0.0,11.7,3.5
244,2016-09-01,22.5,27.6,18.6,0.0,8.5,1.1
245,2016-09-02,22.6,28.4,18.2,0.0,9.4,1.6
246,2016-09-03,23.2,28.3,19.8,0.0,5.8,2.6
247,2016-09-04,23.9,29.3,21.0,7.0,7.9,2.1
248,2016-09-05,22.6,26.3,20.4,0.5,1.7,1.3
249,2016-09-06,23.2,28.8,20.7,53.0,2.9,1.3
250,2016-09-07,24.1,29.9,21.1,10.5,6.8,1.0
251,2016-09-08,21.1,24.5,17.8,24.0,2.0,2.5
252,2016-09-09,19.7,24.9,17.1,0.0,6.3,2.5
253,2016-09-10,20.5,25.9,16.6,0.0,10.0,1.9
254,2016-09-11,22.1,27.7,18.5,0.0,4.9,1.6
255,2016-09-12,22.3,26.7,19.9,3.5,1.4,1.6
256,2016-09-13,20.9,22.1,19.4,37.5,0.0,2.3
257,2016-09-14,20.3,22.8,18.9,0.5,0.9,1.6
258,2016-09-15,20.4,23.3,18.5,0.0,2.1,1.3
259,2016-09-16,21.4,26.7,18.7,0.0,2.5,1.5
260,2016-09-17,23.0,26.7,20.7,0.0,4.0,1.4
261,2016-09-18,21.4,22.4,19.6,16.0,0.0,2.7
262,2016-09-19,20.3,22.4,17.5,4.5,0.0,2.4
263,2016-09-20,17.5,18.3,16.2,72.0,0.0,4.5
264,2016-09-21,18.0,21.1,16.1,0.5,0.0,1.6
265,2016-09-22,19.5,23.7,17.4,23.0,0.4,1.8
266,2016-09-23,18.5,21.3,16.9,2.0,1.5,2.5
267,2016-09-24,18.4,20.5,16.1,0.0,0.5,1.5
268,2016-09-25,21.5,26.5,18.2,6.5,3.7,1.3
269,2016-09-26,21.5,25.8,19.1,4.0,5.0,1.7
270,2016-09-27,22.8,27.1,19.1,0.0,4.7,1.3
271,2016-09-28,22.1,23.2,20.7,6.5,0.2,2.4
272,2016-09-29,18.6,22.2,15.6,22.0,0.0,3.0
273,2016-09-30,18.2,22.9,14.5,1.5,3.8,1.5
274,2016-10-01,20.3,23.2,18.5,1.5,0.7,1.3
275,2016-10-02,22.8,27.0,20.3,0.0,3.3,1.6
276,2016-10-03,20.2,23.2,16.7,5.0,0.0,1.5
277,2016-10-04,19.8,23.9,16.9,0.0,2.0,2.0
278,2016-10-05,20.3,23.6,16.8,2.0,1.1,3.4
279,2016-10-06,18.1,21.8,14.5,0.0,8.0,3.0
280,2016-10-07,16.9,22.7,12.5,0.0,8.1,1.8
281,2016-10-08,21.3,26.4,17.3,0.0,3.7,2.4
282,2016-10-09,15.9,21.5,11.8,9.5,2.0,3.1
283,2016-10-10,12.9,17.7,10.5,0.0,8.4,2.2
