Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation
0,2016-01-01,3.2,8.1,0.3,0.0
1,2016-01-02,5.1,9.3,1.0,0.0
2,2016-01-03,7.1,12.0,4.0,0.0
3,2016-01-04,7.5,13.7,3.3,0.0
4,2016-01-05,5.9,10.2,2.5,2.5
5,2016-01-06,5.6,7.9,3.8,0.0
6,2016-01-07,4.5,6.9,2.2,4.0
7,2016-01-08,2.2,4.3,0.0,17.0
8,2016-01-09,2.3,4.9,0.1,5.0
9,2016-01-10,2.3,3.1,1.3,12.5
10,2016-01-11,3.5,5.9,2.1,0.5
11,2016-01-12,2.7,6.9,0.0,0.0
12,2016-01-13,1.4,6.9,-1.2,12.5
13,2016-01-14,0.7,2.1,0.0,29.0
14,2016-01-15,1.0,3.9,-0.5,5.5
15,2016-01-16,1.4,5.1,-0.4,3.0
16,2016-01-17,1.3,6.9,-2.3,0.0
17,2016-01-18,4.4,8.9,2.0,34.0
18,2016-01-19,-1.3,3.3,-2.8,19.5
19,2016-01-20,0.9,3.7,-2.1,16.0
20,2016-01-21,0.4,3.2,-2.2,1.5
21,2016-01-22,-1.0,2.3,-4.6,0.0
22,2016-01-23,-0.4,3.7,-4.0,12.0
23,2016-01-24,-3.4,0.6,-6.2,17.5
24,2016-01-25,-3.3,-0.1,-6.5,11.0
25,2016-01-26,0.0,4.4,-4.5,1.0
26,2016-01-27,1.6,5.3,0.1,3.5
27,2016-01-28,2.8,7.5,0.6,0.0
28,2016-01-29,2.6,4.0,1.5,40.5
29,2016-01-30,2.6,6.0,0.2,6.0
30,2016-01-31,3.0,9.0,-0.8,5.0
31,2016-02-01,1.5,3.1,-0.3,0.0
32,2016-02-02,1.4,4.6,-1.8,0.0
33,2016-02-03,0.4,4.9,-3.3,0.0
34,2016-02-04,-0.3,2.8,-3.8,2.5
35,2016-02-05,2.1,6.1,-0.3,0.5
36,2016-02-06,1.4,5.1,0.1,9.5
37,2016-02-07,0.5,3.4,-3.1,0.0
38,2016-02-08,0.6,7.8,-5.7,0.0
39,2016-02-09,1.9,4.9,0.2,9.5
40,2016-02-10,1.1,4.1,-2.1,1.5
41,2016-02-11,1.4,9.0,-3.9,0.0
42,2016-02-12,9.0,13.3,1.5,0.0
43,2016-02-13,10.1,16.2,6.4,15.5
44,2016-02-14,9.9,13.5,6.2,39.5
45,2016-02-15,2.5,6.7,-0.5,7.0
46,2016-02-16,-0.4,1.1,-1.8,14.5
47,2016-02-17,0.2,2.4,-1.7,13.0
48,2016-02-18,1.8,8.9,-2.6,0.0
49,2016-02-19,5.1,11.1,-0.5,0.0
50,2016-02-20,4.8,7.7,2.4,15.0
51,2016-02-21,4.1,6.2,0.6,3.0
52,2016-02-22,3.0,6.3,-0.2,0.0
53,2016-02-23,4.7,9.0,1.0,2.0
54,2016-02-24,1.7,4.1,-1.3,0.0
55,2016-02-25,1.0,5.9,-1.8,4.0
56,2016-02-26,-0.5,1.5,-3.1,10.5
57,2016-02-27,0.9,5.9,-4.3,8.5
58,2016-02-28,6.2,14.3,-0.7,0.0
59,2016-02-29,4.5,12.0,-2.0,15.5
60,2016-03-01,-1.5,1.2,-3.2,2.5
61,2016-03-02,0.1,4.3,-2.8,2.0
62,2016-03-03,1.1,3.9,-1.9,0.0
63,2016-03-04,6.0,16.4,-1.6,0.0
64,2016-03-05,10.8,16.3,4.2,0.0
65,2016-03-06,16.1,18.8,12.7,0.0
66,2016-03-07,12.6,17.3,8.8,0.0
67,2016-03-08,10.2,14.7,7.6,0.0
68,2016-03-09,6.0,9.0,3.6,13.5
69,2016-03-10,4.2,7.9,1.2,0.0
70,2016-03-11,3.1,8.2,-0.8,0.0
71,2016-03-12,2.8,9.1,-1.7,0.0
72,2016-03-13,4.7,10.8,-1.9,1.5
73,2016-03-14,5.0,7.1,3.5,5.0
74,2016-03-15,4.1,7.9,-0.8,1.0
75,2016-03-16,6.1,15.4,-2.4,0.0
76,2016-03-17,9.9,19.5,1.7,0.0
77,2016-03-18,12.8,18.5,5.8,10.5
78,2016-03-19,11.5,13.7,7.7,36.5
79,2016-03-20,7.7,11.2,5.4,0.0
80,2016-03-21,5.5,10.0,0.7,0.0
81,2016-03-22,6.9,15.3,-1.3,0.0
82,2016-03-23,7.5,12.7,3.6,0.0
83,2016-03-24,4.4,8.3,1.1,1.0
84,2016-03-25,3.2,8.0,0.6,1.0
85,2016-03-26,4.4,10.8,-1.7,0.0
86,2016-03-27,7.2,14.3,-0.8,0.0
87,2016-03-28,7.5,13.2,3.5,2.5
88,2016-03-29,9.3,16.8,1.0,0.0
89,2016-03-30,10.3,16.4,5.7,3.5
90,2016-03-31,10.7,19.4,2.7,0.0
91,2016-04-01,13.4,19.9,6.3,0.0
92,2016-04-02,15.9,21.4,9.0,0.0
93,2016-04-03,17.0,18.8,15.4,0.0
94,2016-04-04,12.0,15.8,8.8,20.5
95,2016-04-05,10.3,15.4,6.2,0.0
96,2016-04-06,11.9,20.4,4.0,0.0
97,2016-04-07,13.8,17.7,10.7,58.5
98,2016-04-08,12.2,16.1,8.1,0.0
99,2016-04-09,13.7,22.0,6.1,0.0
100,2016-04-10,13.4,19.2,8.5,0.0
101,2016-04-11,7.2,11.5,3.4,0.0
102,2016-04-12,9.8,18.1,0.1,0.0
103,2016-04-13,15.3,18.0,11.4,11.0
104,2016-04-14,14.5,20.9,10.6,2.5
105,2016-04-15,11.1,16.0,5.3,0.0
106,2016-04-16,15.0,25.0,3.9,0.0
107,2016-04-17,17.9,25.9,10.1,1.0
108,2016-04-18,11.5,16.0,7.5,0.0
109,2016-04-19,8.9,15.4,4.0,0.0
110,2016-04-20,13.6,22.0,3.9,0.0
111,2016-04-21,15.7,18.7,12.8,58.5
112,2016-04-22,13.7,16.0,10.2,9.5
113,2016-04-23,15.1,23.4,9.0,2.5
114,2016-04-24,13.2,18.3,10.0,1.0
115,2016-04-25,15.5,22.0,9.0,0.0
116,2016-04-26,17.6,24.7,10.5,0.0
117,2016-04-27,17.8,24.4,12.3,0.0
118,2016-04-28,13.2,16.4,10.7,46.5
119,2016-04-29,9.3,12.4,5.0,0.5
120,2016-04-30,11.0,17.8,3.2,0.0
121,2016-05-01,14.8,21.1,9.9,0.0
122,2016-05-02,19.2,27.8,9.1,0.0
123,2016-05-03,20.6,22.8,18.8,0.0
124,2016-05-04,19.4,23.5,11.8,1.0
125,2016-05-05,15.0,19.4,10.3,0.0
126,2016-05-06,15.1,23.2,8.9,4.0
127,2016-05-07,14.7,18.7,10.7,4.0
128,2016-05-08,14.7,21.6,8.6,0.0
129,2016-05-09,18.4,20.9,12.5,3.5
130,2016-05-10,17.6,21.6,15.2,11.5
131,2016-05-11,15.1,19.8,12.1,50.5
132,2016-05-12,16.2,21.2,11.7,0.0
133,2016-05-13,19.7,26.3,14.5,0.0
134,2016-05-14,17.4,22.7,13.3,0.0
135,2016-05-15,21.0,25.0,14.4,0.0
136,2016-05-16,18.3,22.6,11.7,11.5
137,2016-05-17,13.3,18.9,10.4,9.0
138,2016-05-18,16.1,22.9,9.3,0.0
139,2016-05-19,19.2,25.9,12.0,0.0
140,2016-05-20,19.8,26.8,13.9,0.0
141,2016-05-21,18.0,23.8,12.9,0.0
142,2016-05-22,19.7,27.0,12.9,0.0
143,2016-05-23,20.7,29.3,13.4,0.0
144,2016-05-24,23.1,30.9,14.0,0.0
145,2016-05-25,22.6,23.9,20.7,0.0
146,2016-05-26,23.5,27.7,19.9,0.0
147,2016-05-27,19.8,25.3,16.7,8.5
148,2016-05-28,19.2,23.3,16.2,0.0
149,2016-05-29,20.3,29.7,13.2,4.5
150,2016-05-30,18.3,21.3,16.0,3.5
151,2016-05-31,20.8,27.2,16.0,0.0
152,2016-06-01,16.8,20.1,14.1,0.0
153,2016-06-02,15.8,21.4,10.4,0.0
154,2016-06-03,17.7,25.5,8.9,0.0
155,2016-06-04,20.2,25.1,14.0,0.0
156,2016-06-05,18.6,24.1,15.0,1.5
157,2016-06-06,20.9,27.5,13.8,0.0
158,2016-06-07,21.5,24.0,19.0,0.0
159,2016-06-08,23.2,29.3,16.7,0.0
160,2016-06-09,21.1,23.7,17.8,0.0
161,2016-06-10,21.7,27.3,15.8,0.0
162,2016-06-11,24.9,30.6,18.0,0.0
163,2016-06-12,23.3,27.4,19.1,3.0
164,2016-06-13,20.1,22.1,18.8,24.5
165,2016-06-14,20.9,24.2,18.0,0.5
166,2016-06-15,23.8,28.2,17.6,0.0
167,2016-06-16,22.3,24.9,18.6,16.5
168,2016-06-17,20.8,24.5,18.4,12.5
169,2016-06-18,22.6,28.8,17.6,0.0
170,2016-06-19,20.9,26.0,18.0,3.5
171,2016-06-20,22.8,27.7,18.4,0.5
172,2016-06-21,23.4,28.8,19.4,0.5
173,2016-06-22,23.8,27.7,20.6,17.5
174,2016-06-23,21.9,26.1,17.4,12.0
175,2016-06-24,21.1,25.3,16.4,20.5
176,2016-06-25,21.0,26.0,17.4,54.5
177,2016-06-26,19.3,24.4,16.4,16.0
178,2016-06-27,21.7,28.8,14.6,3.0
179,2016-06-28,18.9,21.5,16.3,11.0
180,2016-06-29,21.8,28.1,18.6,3.5
181,2016-06-30,22.7,26.2,20.2,2.0
182,2016-07-01,25.3,30.9,19.2,0.0
183,2016-07-02,28.4,34.5,22.6,0.0
184,2016-07-03,25.4,29.4,21.8,4.0
185,2016-07-04,23.3,27.0,21.3,21.0
186,2016-07-05,26.5,32.2,21.1,0.0
187,2016-07-06,27.0,31.4,23.6,0.0
188,2016-07-07,25.1,29.0,21.8,1.0
189,2016-07-08,23.6,28.5,20.5,1.0
190,2016-07-09,22.5,25.3,21.0,7.0
191,2016-07-10,24.6,30.7,20.2,0.0
192,2016-07-11,24.5,30.6,18.7,0.0
193,2016-07-12,23.6,27.8,19.7,0.0
194,2016-07-13,25.2,30.4,22.7,26.5
195,2016-07-14,23.1,25.8,21.0,64.0
196,2016-07-15,20.6,22.1,19.3,19.5
197,2016-07-16,24.9,29.4,19.4,0.0
198,2016-07-17,24.0,27.2,22.1,5.0
199,2016-07-18,24.3,28.6,20.4,0.0
200,2016-07-19,23.7,29.6,19.5,0.0
201,2016-07-20,23.6,28.7,18.9,0.0
202,2016-07-21,23.9,29.0,21.1,0.0
203,2016-07-22,24.2,28.9,20.8,0.0
204,2016-07-23,25.7,32.0,19.8,0.0
205,2016-07-24,25.7,31.3,20.4,0.0
206,2016-07-25,25.2,29.6,21.9,0.0
207,2016-07-26,21.8,25.3,19.7,29.0
208,2016-07-27,25.9,31.3,20.9,0.5
209,2016-07-28,28.1,32.3,24.2,0.0
210,2016-07-29,28.4,33.6,24.5,0.0
211,2016-07-30,27.1,33.0,22.7,0.5
212,2016-07-31,26.8,32.2,22.3,0.0
213,2016-08-01,26.8,31.2,23.8,0.0
214,2016-08-02,26.2,31.2,23.2,0.0
215,2016-08-03,25.9,31.1,22.8,5.5
216,2016-08-04,26.5,31.0,23.0,0.0
217,2016-08-05,27.7,33.2,22.8,0.0
218,2016-08-06,28.2,33.5,23.5,0.0
219,2016-08-07,27.9,34.1,23.6,0.0
220,2016-08-08,27.7,33.4,23.2,0.0
221,2016-08-09,25.6,30.5,22.0,0.0
222,2016-08-10,24.2,30.1,19.7,0.0
223,2016-08-11,24.9,31.3,19.3,0.0
224,2016-08-12,27.1,34.0,21.5,0.0
225,2016-08-13,27.7,33.8,22.8,0.0
226,2016-08-14,26.7,32.3,22.6,11.5
227,2016-08-15,24.6,28.9,22.9,25.0
228,2016-08-16,27.0,33.2,22.3,0.0
229,2016-08-17,26.4,31.3,23.9,0.0
230,2016-08-18,26.7,31.6,23.5,0.0
231,2016-08-19,28.1,33.1,24.0,0.0
232,2016-08-20,26.9,32.2,24.6,44.0
233,2016-08-21,27.8,34.4,23.7,1.0
234,2016-08-22,27.3,32.5,23.9,0.0
235,2016-08-23,26.3,31.2,22.6,2.0
236,2016-08-24,25.7,30.9,22.0,2.5
237,2016-08-25,28.4,33.0,23.5,0.0
238,2016-08-26,26.2,32.4,22.2,14.5
239,2016-08-27,23.2,27.2,21.2,6.0
240,2016-08-28,22.9,25.7,20.5,0.0
241,2016-08-29,24.5,30.8,20.7,18.0
242,2016-08-30,20.0,22.4,17.6,49.5
243,2016-08-31,25.7,30.2,21.5,0.0
244,2016-09-01,23.8,31.4,18.2,0.0
245,2016-09-02,24.7,32.2,18.9,0.0
246,2016-09-03,25.9,32.8,20.3,0.0
247,2016-09-04,27.9,33.3,22.5,0.0
248,2016-09-05,26.1,29.5,23.0,6.0
249,2016-09-06,25.8,30.4,23.0,0.0
250,2016-09-07,25.7,30.5,22.3,0.0
251,2016-09-08,23.1,27.4,20.4,41.0
252,2016-09-09,21.2,25.6,17.4,0.5
253,2016-09-10,21.4,27.4,16.4,0.0
254,2016-09-11,23.4,28.9,19.1,0.0
255,2016-09-12,24.5,28.0,20.0,0.0
256,2016-09-13,22.6,25.4,21.3,23.5
257,2016-09-14,22.7,27.0,20.6,0.5
258,2016-09-15,22.3,26.5,19.9,0.0
259,2016-09-16,22.5,28.1,19.5,0.0
260,2016-09-17,22.9,27.5,19.9,23.5
261,2016-09-18,21.7,25.0,20.7,53.0
262,2016-09-19,20.9,22.4,19.2,22.0
263,2016-09-20,18.8,19.6,18.1,88.5
264,2016-09-21,20.8,24.4,18.2,2.5
265,2016-09-22,21.0,23.7,19.5,28.0
266,2016-09-23,20.1,22.1,18.6,1.0
267,2016-09-24,21.4,25.8,17.5,0.0
268,2016-09-25,23.9,29.8,19.7,0.0
269,2016-09-26,21.9,24.0,20.5,3.5
270,2016-09-27,25.7,32.1,20.4,0.0
271,2016-09-28,23.1,25.0,22.0,23.0
272,2016-09-29,20.7,22.9,16.0,9.5
273,2016-09-30,18.6,23.5,13.7,5.5
274,2016-10-01,20.4,25.5,17.5,17.5
275,2016-10-02,23.7,29.2,20.2,1.0
276,2016-10-03,24.2,28.1,19.7,2.5
277,2016-10-04,21.3,27.2,18.2,0.0
278,2016-10-05,23.7,29.2,16.8,1.5
279,2016-10-06,20.2,24.1,15.2,3.5
280,2016-10-07,19.1,25.0,11.5,0.0
281,2016-10-08,23.1,25.3,21.1,3.0
282,2016-10-09,17.4,21.5,11.6,26.0
283,2016-10-10,14.4,19.3,9.5,0.0
284,2016-10-11,14.7,19.7,11.5,0.0
285,2016-10-12,13.4,19.7,9.5,0.0
286,2016-10-13,12.9,18.4,9.2,0.0
287,2016-10-14,13.2,21.0,8.0,0.0
288,2016-10-15,14.2,22.5,7.9,0.0
289,2016-10-16,18.2,24.1,10.0,0.0
290,2016-10-17,19.2,26.3,15.8,26.5
291,2016-10-18,19.9,25.0,17.2,1.5
292,2016-10-19,19.9,25.1,16.8,0.0
293,2016-10-20,18.5,24.4,12.9,0.0
294,2016-10-21,13.8,18.5,10.0,0.0
295,2016-10-22,14.8,21.6,9.0,0.0
296,2016-10-23,14.6,20.4,10.1,0.0
297,2016-10-24,11.7,18.2,7.2,0.0
298,2016-10-25,14.5,19.3,6.5,6.0
299,2016-10-26,18.2,24.9,14.6,8.0
300,2016-10-27,13.5,18.9,7.8,0.0
301,2016-10-28,13.1,17.1,7.9,41.5
302,2016-10-29,12.8,15.5,7.8,1.0
303,2016-10-30,9.4,15.6,4.8,0.0
304,2016-10-31,10.4,17.0,4.8,0.0
305,2016-11-01,9.7,13.9,4.9,5.5
306,2016-11-02,8.5,16.3,2.5,0.0
307,2016-11-03,9.1,12.3,6.8,8.0
308,2016-11-04,9.8,15.8,6.0,3.5
309,2016-11-05,10.5,19.1,4.2,0.0
310,2016-11-06,10.4,15.7,4.7,0.0
311,2016-11-07,8.6,15.5,2.0,0.0
312,2016-11-08,12.6,17.0,8.0,8.5
313,2016-11-09,5.8,8.2,4.0,1.0
314,2016-11-10,6.5,9.7,3.5,0.0
315,2016-11-11,10.9,16.4,6.5,15.5
316,2016-11-12,10.9,16.8,7.0,0.0
317,2016-11-13,12.5,21.4,6.3,0.0
318,2016-11-14,13.6,20.3,8.4,11.5
319,2016-11-15,13.1,17.3,8.5,14.5
320,2016-11-16,8.4,12.7,5.6,0.0
321,2016-11-17,7.0,11.2,3.5,0.0
322,2016-11-18,11.0,18.6,0.5,0.0
323,2016-11-19,14.2,16.8,11.5,25.0
324,2016-11-20,14.7,18.4,11.0,0.0
325,2016-11-21,13.1,16.6,9.2,0.0
326,2016-11-22,14.0,17.5,10.9,5.0
327,2016-11-23,6.9,11.3,3.8,0.0
328,2016-11-24,5.9,10.8,2.4,0.0
329,2016-11-25,4.9,7.8,1.1,5.0
330,2016-11-26,9.6,15.8,5.2,8.5
331,2016-11-27,9.7,10.7,8.7,17.5
332,2016-11-28,8.0,10.4,5.3,0.5
333,2016-11-29,7.0,10.8,3.5,0.0
334,2016-11-30,6.9,13.6,-0.4,0.0
335,2016-12-01,11.4,15.4,8.0,5.0
336,2016-12-02,6.9,11.1,2.7,0.0
337,2016-12-03,7.1,15.5,1.5,0.0
338,2016-12-04,10.7,18.0,4.5,4.0
339,2016-12-05,9.9,12.3,8.6,6.0
340,2016-12-06,6.5,10.2,2.7,14.0
341,2016-12-07,4.1,8.0,-0.1,10.0
342,2016-12-08,4.4,10.4,1.3,9.5
343,2016-12-09,5.8,9.0,1.5,18.5
344,2016-12-10,3.4,5.5,0.5,3.5
345,2016-12-11,2.1,5.7,-0.6,0.0
346,2016-12-12,2.7,8.3,-2.5,0.0
347,2016-12-13,6.7,8.2,4.3,36.0
348,2016-12-14,5.4,8.9,1.0,6.5
349,2016-12-15,1.7,5.6,-0.9,0.5
350,2016-12-16,0.4,2.4,-1.5,6.5
351,2016-12-17,0.8,2.5,-0.7,15.0
352,2016-12-18,4.8,11.5,0.7,0.0
353,2016-12-19,7.4,14.5,2.5,0.0
354,2016-12-20,8.0,12.0,4.8,0.5
355,2016-12-21,8.9,14.6,2.9,0.0
356,2016-12-22,15.8,19.2,12.0,20.5
357,2016-12-23,7.2,12.3,3.6,20.0
358,2016-12-24,4.4,8.3,0.5,0.0
359,2016-12-25,3.7,9.8,0.0,0.0
360,2016-12-26,8.0,12.2,0.2,0.5
361,2016-12-27,7.9,13.6,0.6,27.5
362,2016-12-28,0.8,4.2,-2.3,3.0
363,2016-12-29,0.1,3.0,-2.6,9.0
364,2016-12-30,1.5,4.5,-0.3,1.0
365,2016-12-31,2.5,5.3,0.3,0.0
366,2017-01-01,4.4,9.8,1.3,2.0
367,2017-01-02,5.2,11.6,0.2,2.0
368,2017-01-03,5.5,8.4,2.5,3.0
369,2017-01-04,4.5,8.3,2.3,8.5
370,2017-01-05,3.5,5.9,1.4,0.0
371,2017-01-06,2.1,7.2,-1.4,0.0
372,2017-01-07,1.8,9.0,-2.9,0.0
373,2017-01-08,2.0,6.3,-1.3,11.0
374,2017-01-09,4.5,8.4,2.1,6.5
375,2017-01-10,4.4,8.0,1.2,6.5
376,2017-01-11,1.0,3.7,0.1,16.0
377,2017-01-12,0.7,2.1,0.1,40.0
378,2017-01-13,0.6,1.9,-0.4,48.5
379,2017-01-14,-1.7,0.7,-4.5,5.0
380,2017-01-15,-1.4,0.9,-4.3,11.0
381,2017-01-16,0.0,1.1,-1.9,13.0
382,2017-01-17,0.9,3.6,-1.6,10.0
383,2017-01-18,0.1,5.2,-4.7,1.5
384,2017-01-19,1.4,5.1,-3.3,0.0
385,2017-01-20,0.0,4.9,-4.4,9.0
386,2017-01-21,0.8,3.0,-1.6,12.0
387,2017-01-22,0.2,2.8,-2.5,16.0
388,2017-01-23,-1.8,-0.5,-3.9,12.5
389,2017-01-24,-2.3,-0.1,-5.4,4.0
390,2017-01-25,-1.2,3.1,-3.5,1.5
391,2017-01-26,-1.5,4.0,-6.6,0.0
392,2017-01-27,2.8,8.4,-2.0,6.0
393,2017-01-28,1.6,8.2,-1.4,0.0
394,2017-01-29,2.7,8.6,-2.2,5.0
395,2017-01-30,4.1,6.8,1.2,16.0
396,2017-01-31,0.3,2.8,-2.4,0.0
397,2017-02-01,-0.7,2.7,-4.6,6.5
398,2017-02-02,-0.4,2.3,-2.4,8.0
399,2017-02-03,2.0,6.6,-1.8,0.0
400,2017-02-04,2.7,9.1,-2.0,0.0
401,2017-02-05,3.0,6.2,-0.4,18.0
402,2017-02-06,2.1,5.4,0.2,28.0
403,2017-02-07,-0.8,0.5,-1.7,5.0
404,2017-02-08,0.0,2.9,-1.9,0.0
405,2017-02-09,0.5,2.2,-1.0,17.0
406,2017-02-10,-0.7,1.0,-2.4,22.0
407,2017-02-11,-1.6,-0.3,-3.2,15.0
408,2017-02-12,-1.1,1.4,-4.4,17.5
409,2017-02-13,-1.9,3.5,-6.0,0.0
410,2017-02-14,-1.3,2.5,-5.0,3.0
411,2017-02-15,0.3,4.8,-2.6,0.5
412,2017-02-16,3.1,9.0,-1.1,0.0
413,2017-02-17,3.9,7.7,1.0,22.5
414,2017-02-18,2.2,7.2,-0.5,2.0
415,2017-02-19,1.6,6.3,-1.7,0.0
416,2017-02-20,5.0,11.1,0.5,34.5
417,2017-02-21,-0.2,1.7,-2.7,4.5
418,2017-02-22,2.8,9.7,-6.0,2.5
419,2017-02-23,6.6,12.4,2.7,20.5
420,2017-02-24,1.3,3.8,-1.9,0.0
421,2017-02-25,1.6,6.3,-1.5,4.0
422,2017-02-26,2.0,6.8,0.1,2.0
423,2017-02-27,1.1,6.4,-2.7,0.0
424,2017-02-28,1.8,7.0,-3.2,0.0
425,2017-03-01,4.3,11.1,-2.5,0.0
426,2017-03-02,4.6,9.9,1.9,6.5
427,2017-03-03,3.6,7.2,-1.0,9.0
428,2017-03-04,4.2,12.5,-2.1,0.0
429,2017-03-05,6.2,13.6,0.4,0.0
430,2017-03-06,5.7,12.0,2.6,1.0
431,2017-03-07,0.9,3.7,-1.4,3.0
432,2017-03-08,0.0,1.8,-1.2,23.0
433,2017-03-09,0.5,2.1,0.0,28.0
434,2017-03-10,1.9,6.0,-0.1,9.5
435,2017-03-11,2.5,6.3,-1.2,0.0
436,2017-03-12,3.1,10.2,-3.0,0.0
437,2017-03-13,7.0,13.6,2.1,4.5
438,2017-03-14,4.7,7.7,2.1,1.5
439,2017-03-15,2.7,5.2,0.3,21.5
440,2017-03-16,3.7,7.7,0.9,0.0
441,2017-03-17,3.8,9.2,-0.2,0.0
442,2017-03-18,4.8,11.3,-0.8,0.0
443,2017-03-19,6.8,13.9,1.3,0.0
444,2017-03-20,7.8,15.4,0.3,0.0
445,2017-03-21,6.2,11.5,4.3,18.5
446,2017-03-22,5.7,9.9,1.8,0.0
447,2017-03-23,5.4,11.5,0.8,1.0
448,2017-03-24,3.9,7.3,0.0,0.0
449,2017-03-25,4.2,11.2,-1.6,0.0
450,2017-03-26,5.3,11.2,0.1,1.5
451,2017-03-27,5.5,9.0,1.8,0.0
452,2017-03-28,4.6,11.3,-0.8,3.0
453,2017-03-29,6.5,13.1,1.1,0.0
454,2017-03-30,9.0,15.5,4.8,0.0
455,2017-03-31,5.3,7.8,2.4,0.5
456,2017-04-01,6.3,11.7,2.0,0.5
457,2017-04-02,5.8,13.4,-0.4,0.0
458,2017-04-03,6.9,12.2,-0.3,0.0
459,2017-04-04,9.4,16.8,3.0,0.0
460,2017-04-05,13.1,20.3,4.7,0.0
461,2017-04-06,15.3,18.4,12.7,8.0
462,2017-04-07,13.5,17.2,11.7,28.5
463,2017-04-08,14.8,18.7,12.5,3.5
464,2017-04-09,12.0,15.2,5.8,6.5
465,2017-04-10,10.4,17.5,2.7,0.0
466,2017-04-11,11.1,13.5,9.3,27.0
467,2017-04-12,9.1,13.5,2.4,2.5
468,2017-04-13,7.0,14.3,0.5,0.0
469,2017-04-14,13.3,21.2,3.6,0.0
470,2017-04-15,13.7,17.0,10.0,4.0
471,2017-04-16,15.7,24.0,8.8,0.0
472,2017-04-17,16.5,24.9,10.3,19.5
473,2017-04-18,12.0,17.3,8.0,30.0
474,2017-04-19,9.8,13.9,5.7,10.5
475,2017-04-20,10.1,16.5,4.0,0.0
476,2017-04-21,13.2,19.7,9.1,0.0
477,2017-04-22,10.6,16.0,5.6,0.0
478,2017-04-23,10.1,17.1,3.1,0.0
479,2017-04-24,15.0,21.2,5.9,0.0
480,2017-04-25,17.3,21.7,14.1,0.0
481,2017-04-26,13.6,16.2,10.8,30.5
482,2017-04-27,11.1,16.3,5.7,1.0
483,2017-04-28,11.5,18.5,4.7,0.5
484,2017-04-29,13.5,19.6,7.7,0.0
485,2017-04-30,16.9,26.6,6.3,0.0
486,2017-05-01,13.1,17.7,7.0,4.0
487,2017-05-02,13.0,21.0,4.4,0.0
488,2017-05-03,18.4,23.5,13.1,0.0
489,2017-05-04,18.8,25.4,11.5,0.0
490,2017-05-05,19.6,24.9,13.9,0.0
491,2017-05-06,15.2,17.6,13.2,21.0
492,2017-05-07,15.5,20.4,11.0,0.0
493,2017-05-08,16.2,23.2,8.8,0.0
494,2017-05-09,16.5,23.2,10.5,3.5
495,2017-05-10,16.8,20.3,14.1,18.0
496,2017-05-11,16.6,21.5,14.3,12.0
497,2017-05-12,18.9,24.0,14.1,0.0
498,2017-05-13,16.5,18.6,13.9,20.5
499,2017-05-14,17.3,25.2,12.1,0.0
500,2017-05-15,16.7,23.0,12.3,0.0
501,2017-05-16,14.8,20.3,9.2,0.0
502,2017-05-17,14.7,21.0,9.4,0.0
503,2017-05-18,16.0,22.5,10.6,0.0
504,2017-05-19,18.3,26.8,10.2,0.0
505,2017-05-20,20.3,29.2,12.3,0.0
506,2017-05-21,21.5,30.4,13.9,0.0
507,2017-05-22,22.6,28.8,16.6,0.0
508,2017-05-23,21.8,29.6,15.6,0.0
509,2017-05-24,19.4,23.0,17.2,0.5
510,2017-05-25,19.3,24.6,16.2,17.0
511,2017-05-26,18.1,24.8,13.4,2.0
