,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,deepest_snowfall,total_snowfall,avg_wind_speed
0,2016-01-01,-4.5,-2.2,-6.6,0.0,0.2,26.0,3.0,1.2
1,2016-01-02,-1.1,3.2,-4.6,4.5,0.1,25.0,8.0,1.5
2,2016-01-03,-1.8,0.9,-3.6,0.5,0.7,24.0,5.0,2.2
3,2016-01-04,-5.4,-2.1,-10.4,0.0,0.5,24.0,5.0,1.2
4,2016-01-05,-6.0,-3.5,-9.7,1.0,0.2,32.0,12.0,1.1
5,2016-01-06,-4.5,-1.8,-7.1,1.0,0.0,38.0,13.0,1.5
6,2016-01-07,-5.0,-3.3,-7.1,0.0,0.8,38.0,4.0,1.2
7,2016-01-08,-4.6,-2.7,-8.2,2.5,0.0,51.0,18.0,1.1
8,2016-01-09,-6.2,-3.7,-10.9,0.5,0.1,48.0,5.0,1.0
9,2016-01-10,-6.7,-3.6,-11.0,1.0,0.0,52.0,9.0,1.8
10,2016-01-11,-9.8,-6.1,-12.5,0.0,1.3,49.0,0.0,0.9
11,2016-01-12,-8.8,-5.5,-13.1,0.0,0.3,45.0,4.0,0.9
12,2016-01-13,-7.8,-3.0,-10.9,0.0,1.2,44.0,0.0,1.1
13,2016-01-14,-5.8,-1.7,-8.4,5.5,3.2,50.0,15.0,1.3
14,2016-01-15,-9.5,-5.3,-12.7,0.0,6.9,51.0,4.0,0.7
15,2016-01-16,-9.9,-4.8,-12.5,0.0,0.6,48.0,3.0,1.1
16,2016-01-17,-10.3,-3.1,-15.6,0.0,5.4,45.0,0.0,1.3
17,2016-01-18,-8.1,-2.3,-17.3,0.0,0.0,41.0,0.0,3.6
18,2016-01-19,-1.7,-0.1,-4.4,0.0,0.0,38.0,0.0,3.2
19,2016-01-20,-2.2,-0.6,-4.8,0.0,0.0,36.0,0.0,4.1
20,2016-01-21,-5.6,-1.8,-10.6,0.0,3.9,34.0,0.0,1.3
21,2016-01-22,-5.2,-1.6,-10.9,2.0,1.0,46.0,14.0,1.1
22,2016-01-23,-5.3,-1.0,-12.6,0.0,0.9,45.0,1.0,1.3
23,2016-01-24,-9.9,-2.5,-15.0,0.0,5.4,39.0,2.0,1.5
24,2016-01-25,-11.3,-4.6,-19.8,0.0,7.5,37.0,0.0,1.4
25,2016-01-26,-3.0,0.3,-7.7,0.0,0.0,37.0,3.0,1.4
