Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight
0,2016-01-01,0.2,4.7,-5.2,0.0,6.2
1,2016-01-02,2.4,7.6,-4.0,0.0,0.9
2,2016-01-03,4.8,9.2,-0.1,0.0,3.5
3,2016-01-04,2.8,6.7,-1.6,0.5,1.1
4,2016-01-05,1.6,3.5,-0.8,0.0,2.8
5,2016-01-06,0.8,3.6,-2.0,0.0,0.9
6,2016-01-07,0.7,2.8,-2.9,0.0,2.0
7,2016-01-08,0.0,4.1,-2.8,0.0,3.1
8,2016-01-09,-1.0,3.0,-4.1,0.0,2.5
9,2016-01-10,0.3,5.2,-2.4,1.0,4.8
10,2016-01-11,-1.4,0.6,-3.8,0.0,3.3
11,2016-01-12,-1.2,1.6,-2.8,0.0,4.6
12,2016-01-13,-0.7,3.0,-3.7,0.5,4.2
13,2016-01-14,-1.1,2.2,-6.0,0.5,4.7
14,2016-01-15,-2.0,2.7,-5.6,0.0,7.0
15,2016-01-16,-2.4,2.3,-6.2,0.0,3.2
16,2016-01-17,-1.9,3.2,-7.5,0.0,6.5
17,2016-01-18,0.6,2.6,-2.7,51.0,0.0
18,2016-01-19,0.3,2.6,-3.3,2.0,0.2
19,2016-01-20,-0.3,3.4,-4.4,0.0,6.0
20,2016-01-21,-0.1,3.0,-2.6,0.0,7.1
21,2016-01-22,-1.0,2.2,-5.5,0.0,6.4
22,2016-01-23,-1.3,1.8,-6.5,0.0,1.8
23,2016-01-24,-2.6,0.8,-5.8,1.5,2.9
24,2016-01-25,-2.8,1.0,-8.3,0.5,6.8
25,2016-01-26,0.0,5.0,-3.2,0.0,1.0
26,2016-01-27,2.0,5.1,-2.2,0.0,0.8
27,2016-01-28,1.9,5.3,-1.6,0.0,1.8
28,2016-01-29,-0.7,2.2,-4.2,0.0,0.0
29,2016-01-30,-1.5,1.6,-4.0,1.5,1.3
30,2016-01-31,-0.3,3.5,-4.3,0.0,5.4
31,2016-02-01,-1.5,0.6,-3.7,0.0,1.6
32,2016-02-02,-2.2,0.7,-5.0,0.0,0.4
33,2016-02-03,-1.4,3.5,-7.0,0.0,7.0
34,2016-02-04,-0.8,4.9,-5.9,0.0,4.4
35,2016-02-05,1.1,4.6,-3.3,0.0,3.4
36,2016-02-06,-0.8,4.3,-4.7,0.0,4.7
37,2016-02-07,-2.6,1.4,-7.5,0.0,8.1
38,2016-02-08,-1.4,4.9,-6.7,0.0,4.1
39,2016-02-09,2.1,7.8,-2.4,0.5,4.2
40,2016-02-10,0.4,3.0,-1.8,0.5,4.2
41,2016-02-11,-0.1,4.7,-4.5,0.0,6.9
42,2016-02-12,0.7,8.6,-5.7,0.0,8.2
43,2016-02-13,5.4,15.0,0.0,0.0,1.1
44,2016-02-14,7.7,15.9,3.4,5.0,0.8
45,2016-02-15,0.5,6.4,-3.2,0.0,1.6
46,2016-02-16,-0.9,3.4,-4.1,0.0,4.4
47,2016-02-17,-0.8,2.3,-3.1,0.0,2.9
48,2016-02-18,0.5,8.3,-4.7,0.0,5.4
49,2016-02-19,2.3,10.6,-4.1,1.5,4.8
50,2016-02-20,2.9,6.0,-1.1,23.5,0.0
51,2016-02-21,4.8,10.0,0.8,0.5,2.1
52,2016-02-22,0.4,3.5,-2.5,0.0,0.9
53,2016-02-23,2.0,7.5,-2.2,1.0,0.7
54,2016-02-24,-0.8,2.4,-4.8,0.5,4.4
55,2016-02-25,-1.9,2.3,-5.2,0.0,6.0
56,2016-02-26,-0.7,3.0,-4.9,0.0,6.6
57,2016-02-27,0.7,4.9,-3.5,3.5,6.5
58,2016-02-28,0.9,4.5,-4.2,2.5,6.4
59,2016-02-29,3.6,7.7,0.4,17.5,0.0
60,2016-03-01,-1.0,1.9,-3.1,1.0,2.2
61,2016-03-02,-1.2,3.5,-6.4,0.5,5.2
