,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,deepest_snowfall,total_snowfall,avg_wind_speed
0,2016-01-01,-2.4,0.1,-6.1,2.0,2.6,31.0,11.0,1.5
1,2016-01-02,1.5,6.9,-6.4,0.0,2.4,26.0,1.0,1.4
2,2016-01-03,3.9,8.3,1.7,0.0,2.1,13.0,0.0,1.2
3,2016-01-04,3.2,9.6,-0.6,4.0,4.6,8.0,3.0,1.5
4,2016-01-05,2.3,5.7,-0.6,1.5,1.3,4.0,3.0,1.9
5,2016-01-06,0.9,3.2,-1.6,0.5,0.6,4.0,1.0,1.2
6,2016-01-07,-1.4,1.8,-3.2,1.0,0.0,10.0,8.0,2.2
7,2016-01-08,-1.6,2.9,-6.3,0.5,3.1,10.0,10.0,1.2
8,2016-01-09,-2.8,0.3,-6.6,1.0,2.7,10.0,5.0,1.7
9,2016-01-10,-0.8,2.2,-6.2,3.5,0.3,16.0,15.0,2.2
10,2016-01-11,-3.4,-0.6,-5.8,1.0,1.9,19.0,5.0,1.9
11,2016-01-12,-4.7,0.0,-8.8,0.0,3.6,16.0,3.0,1.5
12,2016-01-13,-2.5,2.1,-5.8,0.0,4.2,15.0,3.0,1.2
13,2016-01-14,-2.9,0.7,-5.7,0.0,0.6,13.0,1.0,1.4
14,2016-01-15,-3.7,0.0,-7.1,0.0,2.5,12.0,0.0,1.0
15,2016-01-16,-4.3,0.2,-9.0,0.0,0.7,12.0,3.0,1.1
16,2016-01-17,-4.5,0.7,-10.2,0.5,2.4,13.0,3.0,1.0
17,2016-01-18,-0.7,1.8,-3.2,33.5,0.0,37.0,24.0,1.5
18,2016-01-19,-4.5,0.1,-9.4,1.5,1.5,37.0,3.0,1.2
19,2016-01-20,-5.6,-3.0,-10.1,18.5,0.0,64.0,33.0,1.9
20,2016-01-21,-3.9,-1.9,-5.7,3.0,0.7,71.0,15.0,2.7
21,2016-01-22,-5.0,-3.5,-6.4,2.0,0.0,76.0,14.0,2.7
22,2016-01-23,-4.5,-1.5,-6.6,0.0,1.6,73.0,1.0,1.7
23,2016-01-24,-7.2,-4.1,-10.2,8.0,1.2,77.0,16.0,1.3
24,2016-01-25,-6.7,-4.5,-9.8,12.5,0.0,96.0,23.0,2.8
25,2016-01-26,-4.6,1.3,-8.4,0.0,5.1,90.0,0.0,1.0
26,2016-01-27,-0.7,1.8,-6.2,0.0,0.2,80.0,0.0,2.1
27,2016-01-28,0.8,4.2,-2.0,0.0,3.7,74.0,0.0,1.8
28,2016-01-29,-0.5,0.7,-1.3,16.0,0.0,80.0,15.0,0.8
29,2016-01-30,-1.9,0.3,-4.2,6.5,0.2,84.0,7.0,0.3
30,2016-01-31,-1.9,1.8,-3.6,0.0,2.7,78.0,1.0,1.5
31,2016-02-01,-3.9,0.0,-6.9,0.0,3.2,76.0,2.0,1.7
32,2016-02-02,-4.5,-2.0,-6.6,0.0,1.1,73.0,4.0,2.1
33,2016-02-03,-4.4,-1.0,-7.0,0.0,4.0,74.0,3.0,1.7
34,2016-02-04,-2.4,2.6,-7.1,0.0,4.3,70.0,3.0,1.4
35,2016-02-05,-1.8,1.5,-6.4,0.0,3.4,71.0,5.0,1.9
36,2016-02-06,-2.8,1.4,-5.8,0.0,2.3,67.0,2.0,1.1
37,2016-02-07,-6.7,-4.3,-13.8,0.0,0.2,66.0,3.0,1.5
38,2016-02-08,-7.3,1.8,-15.3,0.0,5.4,64.0,3.0,1.0
39,2016-02-09,-4.3,2.2,-8.9,20.5,1.4,101.0,41.0,1.8
40,2016-02-10,-5.4,-4.1,-6.6,25.0,0.0,135.0,35.0,2.6
41,2016-02-11,-3.8,0.6,-7.7,0.0,5.6,129.0,0.0,2.1
42,2016-02-12,-0.8,8.6,-8.2,0.0,5.5,113.0,1.0,0.9
43,2016-02-13,3.6,11.3,-1.0,0.0,3.5,100.0,4.0,0.9
44,2016-02-14,4.1,11.0,2.0,7.0,0.7,83.0,4.0,1.1
45,2016-02-15,-3.1,2.8,-7.1,0.0,0.4,69.0,1.0,2.6
46,2016-02-16,-4.2,0.5,-7.1,0.0,4.7,67.0,2.0,2.5
47,2016-02-17,-4.1,-1.1,-6.1,2.0,0.2,74.0,11.0,2.0
48,2016-02-18,-2.4,4.4,-8.0,0.0,5.7,73.0,0.0,1.1
49,2016-02-19,-0.5,6.3,-7.5,0.0,5.5,66.0,1.0,1.1
50,2016-02-20,1.2,6.9,-2.2,6.0,1.3,64.0,1.0,0.7
51,2016-02-21,-0.5,3.1,-3.4,4.5,0.0,74.0,14.0,3.5
52,2016-02-22,-1.3,3.1,-4.1,0.0,5.4,74.0,1.0,2.1
53,2016-02-23,0.3,4.9,-4.3,1.0,3.7,64.0,8.0,1.3
54,2016-02-24,-4.6,-1.4,-6.2,2.5,0.4,73.0,10.0,2.3
55,2016-02-25,-5.6,-2.8,-8.1,0.0,3.0,68.0,3.0,1.7
56,2016-02-26,-3.2,-0.1,-5.7,2.5,4.1,72.0,10.0,2.3
57,2016-02-27,-0.3,5.1,-6.3,0.0,5.8,66.0,2.0,1.6
58,2016-02-28,2.4,7.0,-1.2,0.0,5.4,62.0,3.0,2.1
59,2016-02-29,0.9,9.2,-6.3,5.5,2.7,69.0,13.0,1.4
60,2016-03-01,-6.3,-4.1,-8.3,9.5,1.1,95.0,27.0,3.5
61,2016-03-02,-3.5,-1.2,-6.4,0.0,0.4,87.0,6.0,2.1
62,2016-03-03,0.3,4.7,-6.9,0.5,1.5,83.0,1.0,2.9
63,2016-03-04,1.4,9.3,-4.0,0.0,6.3,76.0,1.0,1.1
64,2016-03-05,3.7,11.5,-2.3,0.0,5.6,69.0,1.0,0.9
65,2016-03-06,5.9,14.5,-0.8,0.0,4.9,60.0,1.0,1.3
66,2016-03-07,4.5,9.4,2.1,0.0,0.0,54.0,1.0,0.6
67,2016-03-08,6.4,15.3,1.1,0.0,6.4,50.0,3.0,1.1
68,2016-03-09,-0.5,4.7,-3.3,14.5,0.0,57.0,17.0,1.7
69,2016-03-10,-1.6,2.4,-4.1,0.0,5.7,57.0,3.0,1.6
70,2016-03-11,-1.7,1.6,-4.1,0.0,6.0,50.0,1.0,1.5
71,2016-03-12,-2.6,-0.2,-4.8,0.0,2.2,46.0,7.0,2.0
72,2016-03-13,-0.6,3.3,-4.7,0.0,2.1,46.0,2.0,1.3
73,2016-03-14,-0.6,0.3,-2.0,7.0,0.0,54.0,10.0,1.0
74,2016-03-15,-2.4,-0.2,-6.8,0.0,2.6,54.0,5.0,
75,2016-03-16,0.4,9.9,-7.8,0.0,5.5,50.0,5.0,0.8
76,2016-03-17,4.2,12.5,-1.6,0.0,6.9,46.0,2.0,1.3
77,2016-03-18,6.2,16.5,-1.0,0.0,5.6,39.0,4.0,1.3
78,2016-03-19,7.6,14.6,3.7,1.5,1.6,35.0,1.0,1.2
79,2016-03-20,2.5,6.0,0.3,0.0,0.0,27.0,2.0,2.4
80,2016-03-21,-0.3,1.6,-1.9,0.0,1.5,26.0,1.0,1.7
81,2016-03-22,2.7,9.7,-4.3,0.0,7.0,25.0,2.0,1.5
82,2016-03-23,0.8,4.0,-2.6,5.5,0.8,26.0,8.0,1.8
83,2016-03-24,-2.0,0.4,-3.7,1.5,0.9,35.0,13.0,1.4
84,2016-03-25,-3.1,-0.7,-5.6,1.0,1.5,31.0,9.0,1.6
85,2016-03-26,-0.8,5.3,-6.7,0.0,7.1,24.0,0.0,1.5
86,2016-03-27,2.7,9.5,-3.8,1.5,7.1,18.0,3.0,1.3
87,2016-03-28,2.8,8.2,-1.1,2.5,3.9,14.0,4.0,0.6
88,2016-03-29,4.6,12.8,-2.2,0.0,7.2,11.0,2.0,1.0
89,2016-03-30,6.2,14.5,-0.6,5.0,7.2,5.0,0.0,1.4
90,2016-03-31,5.1,10.7,-0.1,0.0,7.2,0.0,0.0,2.1
91,2016-04-01,6.3,15.6,-1.0,0.0,6.4,0.0,0.0,1.2
92,2016-04-02,6.9,14.0,-0.9,0.0,7.2,0.0,0.0,1.6
93,2016-04-03,10.0,16.8,2.0,0.0,4.7,0.0,0.0,1.3
94,2016-04-04,8.0,13.8,4.2,5.5,1.4,0.0,0.0,1.3
95,2016-04-05,5.7,12.9,1.3,0.0,3.1,0.0,0.0,1.7
96,2016-04-06,6.8,13.0,1.5,0.0,7.1,0.0,0.0,1.5
97,2016-04-07,7.9,14.3,2.7,15.0,0.0,0.0,0.0,0.9
98,2016-04-08,8.2,12.2,2.1,0.0,2.9,0.0,0.0,2.3
99,2016-04-09,8.6,15.9,1.6,0.0,7.3,0.0,0.0,1.5
100,2016-04-10,9.2,15.5,3.1,0.0,3.5,0.0,0.0,1.6
101,2016-04-11,-0.6,5.0,-3.6,5.5,0.8,10.0,11.0,2.0
102,2016-04-12,2.7,11.9,-6.1,0.0,7.6,9.0,0.0,1.0
103,2016-04-13,8.4,16.3,0.2,3.0,7.1,0.0,0.0,1.5
104,2016-04-14,11.2,17.6,6.5,19.0,5.9,0.0,0.0,1.2
105,2016-04-15,3.5,8.6,1.2,3.0,0.5,0.0,0.0,2.7
106,2016-04-16,8.8,18.2,-1.3,0.0,7.4,0.0,0.0,1.1
107,2016-04-17,12.3,18.5,7.2,1.0,1.7,0.0,0.0,2.0
108,2016-04-18,8.7,15.5,4.6,0.0,4.6,0.0,0.0,2.1
109,2016-04-19,6.8,14.7,0.9,0.0,7.8,0.0,0.0,1.9
110,2016-04-20,8.6,16.9,1.8,0.0,7.7,0.0,0.0,1.6
111,2016-04-21,9.7,19.5,3.7,6.5,1.7,0.0,0.0,1.2
112,2016-04-22,11.4,15.8,6.5,1.5,1.6,0.0,0.0,1.6
113,2016-04-23,12.9,20.9,4.6,0.0,7.4,0.0,0.0,1.4
114,2016-04-24,11.1,16.2,6.2,0.0,6.0,0.0,0.0,1.2
115,2016-04-25,12.0,19.0,5.0,0.0,7.9,0.0,0.0,1.0
116,2016-04-26,13.0,21.9,4.8,0.0,7.9,0.0,0.0,1.2
117,2016-04-27,12.2,21.8,4.9,1.5,5.6,0.0,0.0,1.6
118,2016-04-28,9.5,12.3,7.4,17.5,0.0,0.0,0.0,0.8
119,2016-04-29,3.9,8.7,0.9,22.0,0.5,0.0,0.0,3.1
120,2016-04-30,6.0,9.7,2.1,0.5,2.6,0.0,0.0,2.4
121,2016-05-01,10.2,13.7,5.8,11.0,0.4,0.0,0.0,2.0
122,2016-05-02,13.5,20.4,8.3,0.0,3.6,0.0,0.0,1.1
123,2016-05-03,16.1,24.9,6.5,0.0,6.9,0.0,0.0,1.9
124,2016-05-04,13.2,17.8,7.8,5.5,4.7,0.0,0.0,1.5
125,2016-05-05,9.9,14.6,5.9,0.5,2.5,0.0,0.0,2.3
126,2016-05-06,12.6,21.0,4.1,0.0,4.6,0.0,0.0,1.4
127,2016-05-07,14.2,23.4,9.6,0.0,5.2,0.0,0.0,1.8
128,2016-05-08,10.9,16.1,5.6,0.0,8.4,0.0,0.0,2.0
129,2016-05-09,12.7,19.1,4.5,0.0,5.1,0.0,0.0,1.4
130,2016-05-10,15.1,20.2,10.7,2.0,1.5,0.0,0.0,1.0
131,2016-05-11,14.2,20.6,9.7,2.0,0.0,0.0,0.0,1.1
132,2016-05-12,13.3,21.4,9.3,0.5,7.4,0.0,0.0,2.0
133,2016-05-13,15.8,24.1,7.1,0.0,8.0,0.0,0.0,1.8
134,2016-05-14,15.4,22.0,9.3,0.0,5.4,0.0,0.0,1.3
135,2016-05-15,14.2,23.3,5.7,0.0,8.0,0.0,0.0,1.3
136,2016-05-16,15.7,23.5,9.4,0.0,8.5,0.0,0.0,1.5
137,2016-05-17,9.8,12.8,3.1,21.5,0.0,0.0,0.0,1.0
138,2016-05-18,11.0,21.3,1.2,0.0,8.6,0.0,0.0,1.4
139,2016-05-19,13.5,22.5,4.5,0.0,8.6,0.0,0.0,1.4
140,2016-05-20,12.9,20.1,5.3,0.0,3.9,0.0,0.0,1.3
141,2016-05-21,14.1,21.3,6.7,0.0,6.3,0.0,0.0,1.3
142,2016-05-22,14.9,23.9,6.9,0.0,8.4,0.0,0.0,1.2
143,2016-05-23,16.0,25.2,8.3,0.0,7.8,0.0,0.0,1.2
