Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight
0,2016-01-01,1.5,6.9,-1.5,0.0,6.3
1,2016-01-02,2.3,6.8,-0.9,0.0,0.3
2,2016-01-03,4.2,12.0,0.4,0.0,2.6
3,2016-01-04,5.3,12.1,0.0,0.0,3.1
4,2016-01-05,3.9,10.2,-0.1,0.0,2.7
5,2016-01-06,4.5,8.8,1.5,0.0,1.5
6,2016-01-07,2.7,6.1,0.0,1.0,3.5
7,2016-01-08,2.3,6.3,0.6,4.5,0.6
8,2016-01-09,2.3,6.4,0.2,0.5,3.0
9,2016-01-10,1.8,3.2,0.2,3.5,0.0
10,2016-01-11,2.9,7.4,0.6,0.0,2.3
11,2016-01-12,1.5,5.5,-1.4,0.0,1.7
12,2016-01-13,0.7,5.2,-2.3,4.5,1.5
13,2016-01-14,0.2,1.6,-0.6,7.5,0.0
14,2016-01-15,0.4,4.0,-2.8,0.5,4.3
15,2016-01-16,0.9,4.8,-2.1,1.0,4.5
16,2016-01-17,0.3,5.8,-3.9,3.5,1.5
17,2016-01-18,2.4,6.6,0.2,50.0,0.7
18,2016-01-19,-2.7,0.9,-4.6,17.0,0.0
19,2016-01-20,-2.6,1.9,-5.4,25.5,1.1
20,2016-01-21,-2.5,2.6,-6.0,0.0,2.8
21,2016-01-22,-2.9,3.2,-6.7,0.0,5.2
22,2016-01-23,-2.8,0.7,-6.7,5.0,0.0
23,2016-01-24,-5.0,-0.8,-7.9,13.0,0.0
24,2016-01-25,-4.2,0.7,-8.0,6.5,3.2
25,2016-01-26,-1.5,3.7,-6.0,0.0,5.6
26,2016-01-27,0.6,5.2,-1.3,1.5,2.9
27,2016-01-28,2.1,8.1,-1.6,0.0,4.6
28,2016-01-29,2.2,3.1,1.3,45.0,0.0
29,2016-01-30,2.5,6.5,-0.7,5.0,0.3
30,2016-01-31,2.2,7.3,-1.8,1.0,6.9
31,2016-02-01,2.0,4.9,-0.7,0.5,0.3
32,2016-02-02,0.4,5.3,-3.4,0.0,4.7
33,2016-02-03,-0.9,4.8,-5.8,0.0,6.9
34,2016-02-04,-0.8,3.7,-5.1,0.0,0.8
35,2016-02-05,1.7,6.7,-1.8,0.5,4.3
36,2016-02-06,1.3,5.1,-1.0,1.0,4.3
37,2016-02-07,-0.7,3.3,-4.7,0.0,7.0
38,2016-02-08,-1.6,6.7,-7.5,0.0,7.1
39,2016-02-09,-0.7,2.9,-3.1,13.5,0.2
40,2016-02-10,-1.0,2.6,-5.0,3.0,7.1
41,2016-02-11,-0.4,7.8,-6.1,0.0,7.3
42,2016-02-12,1.9,5.0,-1.5,0.0,0.0
43,2016-02-13,3.6,4.7,2.4,41.5,0.0
44,2016-02-14,5.9,11.1,3.5,51.0,0.0
45,2016-02-15,1.5,5.0,-2.6,4.0,0.9
46,2016-02-16,-1.5,1.1,-3.2,1.0,0.0
47,2016-02-17,-1.1,2.8,-4.6,7.5,1.7
48,2016-02-18,-0.9,6.8,-6.8,0.0,7.5
49,2016-02-19,2.3,10.0,-3.0,0.0,3.9
50,2016-02-20,3.4,8.0,1.5,33.5,0.0
51,2016-02-21,2.9,5.4,-0.5,1.5,3.4
52,2016-02-22,2.7,7.4,-1.6,0.0,0.0
53,2016-02-23,4.1,9.2,0.4,0.0,2.0
54,2016-02-24,1.0,5.0,-2.4,0.0,7.5
55,2016-02-25,0.0,4.9,-3.6,0.0,7.0
56,2016-02-26,-1.0,1.4,-3.6,3.0,0.4
57,2016-02-27,-0.9,2.4,-5.3,3.0,0.4
58,2016-02-28,2.9,11.3,-1.6,0.0,8.0
59,2016-02-29,2.4,6.2,-2.6,8.5,1.3
60,2016-03-01,-2.1,1.2,-4.5,2.0,4.5
61,2016-03-02,-0.1,4.7,-3.5,0.5,3.8
62,2016-03-03,0.6,5.3,-3.6,0.0,0.0
63,2016-03-04,4.9,15.4,-1.4,0.0,8.0
64,2016-03-05,4.9,9.3,1.3,1.5,0.1
65,2016-03-06,8.1,15.2,5.0,0.5,0.0
66,2016-03-07,10.2,17.3,6.8,1.0,1.5
67,2016-03-08,10.1,16.8,5.1,0.0,4.6
68,2016-03-09,6.1,9.2,3.1,18.0,0.0
69,2016-03-10,3.8,7.7,1.1,0.0,0.2
70,2016-03-11,2.7,8.2,-1.5,0.0,8.3
71,2016-03-12,2.1,8.7,-2.7,0.0,8.3
72,2016-03-13,3.7,9.7,-2.3,1.0,2.0
73,2016-03-14,2.7,5.5,-0.2,7.5,0.0
74,2016-03-15,2.9,7.9,-1.4,0.0,8.0
75,2016-03-16,4.0,11.7,-2.0,0.0,4.1
76,2016-03-17,8.2,19.8,-0.4,0.0,8.5
77,2016-03-18,8.4,14.5,1.4,20.5,2.1
78,2016-03-19,11.1,16.2,6.1,40.5,3.3
79,2016-03-20,6.7,11.2,3.2,0.0,1.8
80,2016-03-21,4.6,10.4,0.0,0.0,7.5
81,2016-03-22,5.6,15.5,-1.5,0.0,8.7
82,2016-03-23,7.5,13.4,2.1,0.0,4.4
83,2016-03-24,4.4,8.7,-0.2,0.0,7.2
84,2016-03-25,2.9,7.8,-0.9,0.0,6.4
85,2016-03-26,3.5,11.7,-2.8,0.0,8.8
86,2016-03-27,6.2,13.4,-1.2,0.0,5.2
87,2016-03-28,6.4,13.1,2.1,0.5,4.1
88,2016-03-29,7.9,16.2,0.0,0.0,7.7
89,2016-03-30,8.7,15.8,2.4,4.0,3.5
90,2016-03-31,9.3,19.0,1.2,0.0,8.2
91,2016-04-01,9.9,15.4,2.7,0.0,0.0
92,2016-04-02,12.5,17.9,7.2,0.0,2.9
93,2016-04-03,11.6,13.6,10.4,3.5,0.0
94,2016-04-04,11.9,16.4,8.2,32.0,0.6
95,2016-04-05,9.9,16.0,4.5,0.0,6.2
96,2016-04-06,11.0,20.5,2.7,0.0,8.0
97,2016-04-07,9.1,13.4,7.3,83.0,0.0
98,2016-04-08,11.3,17.0,5.1,0.0,4.8
99,2016-04-09,11.3,21.2,3.1,0.0,7.3
100,2016-04-10,12.3,19.3,6.0,0.0,0.4
