Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight
0,2016-01-01,0.9,3.5,-1.7,0.0,1.8
1,2016-01-02,3.6,7.6,-2.4,0.0,1.5
2,2016-01-03,4.2,7.0,0.2,0.0,3.9
3,2016-01-04,1.8,6.3,-1.7,2.5,3.5
4,2016-01-05,-0.3,2.6,-2.1,0.0,5.3
5,2016-01-06,0.5,3.6,-1.6,0.0,4.7
6,2016-01-07,-0.1,2.8,-2.1,0.0,2.0
7,2016-01-08,0.3,4.0,-2.8,0.0,5.1
8,2016-01-09,-0.9,2.5,-4.0,0.0,3.5
9,2016-01-10,-0.6,3.7,-3.4,1.0,5.0
10,2016-01-11,-3.0,-0.1,-5.4,0.0,5.0
11,2016-01-12,-2.4,0.6,-5.3,0.0,6.1
12,2016-01-13,-1.7,2.4,-4.7,0.0,5.1
13,2016-01-14,-1.1,2.7,-4.9,0.0,6.0
14,2016-01-15,-2.2,2.0,-5.6,0.0,5.8
15,2016-01-16,-2.7,2.1,-5.5,0.0,5.5
16,2016-01-17,-2.3,2.1,-5.8,0.0,5.5
17,2016-01-18,0.1,2.7,-5.0,40.0,0.0
18,2016-01-19,0.2,2.3,-1.8,13.5,1.2
19,2016-01-20,0.0,2.3,-2.2,0.0,2.1
20,2016-01-21,-1.0,0.9,-2.9,1.0,0.1
21,2016-01-22,-2.4,0.4,-5.0,0.0,7.0
22,2016-01-23,-2.0,0.5,-4.8,0.0,5.0
23,2016-01-24,-1.7,1.1,-3.7,0.0,0.0
24,2016-01-25,-2.3,0.0,-3.8,2.5,2.8
25,2016-01-26,0.2,3.8,-3.2,0.0,1.3
26,2016-01-27,0.8,3.7,-3.2,1.0,1.9
27,2016-01-28,0.6,4.1,-3.2,0.0,5.5
28,2016-01-29,-1.6,0.6,-3.1,0.0,2.9
29,2016-01-30,-1.7,1.1,-3.5,0.0,3.5
30,2016-01-31,-2.1,0.7,-5.2,0.0,3.8
31,2016-02-01,-3.4,0.4,-6.9,0.0,4.5
32,2016-02-02,-3.4,0.8,-7.7,0.0,4.6
33,2016-02-03,-1.4,2.3,-3.9,0.0,4.8
34,2016-02-04,-0.3,4.7,-5.6,0.0,5.7
35,2016-02-05,0.8,3.7,-2.2,0.0,4.9
36,2016-02-06,-1.5,3.4,-5.9,0.0,7.0
37,2016-02-07,-3.3,0.2,-7.2,0.0,6.1
38,2016-02-08,-0.4,4.2,-3.8,0.0,4.2
39,2016-02-09,1.7,6.7,-1.7,0.5,3.9
