Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation
0,2016-01-01,1.3,6.1,-2.6,0.0
1,2016-01-02,6.9,12.1,-1.4,0.0
2,2016-01-03,8.6,11.9,5.6,0.0
3,2016-01-04,6.6,11.4,0.7,0.0
4,2016-01-05,3.0,6.7,-0.1,0.0
5,2016-01-06,2.5,6.0,-1.2,0.0
6,2016-01-07,2.4,5.3,-0.4,0.0
7,2016-01-08,2.4,6.4,-1.9,0.0
8,2016-01-09,1.1,4.9,-2.3,0.0
9,2016-01-10,2.5,6.8,-2.1,0.0
10,2016-01-11,-0.2,3.0,-2.5,0.0
11,2016-01-12,-0.7,2.0,-3.9,0.0
12,2016-01-13,1.5,6.3,-4.2,0.0
13,2016-01-14,1.1,5.4,-3.7,0.0
14,2016-01-15,-0.9,3.8,-4.1,0.0
15,2016-01-16,-1.9,3.1,-4.8,0.0
16,2016-01-17,-0.2,4.5,-5.1,0.0
17,2016-01-18,2.2,4.7,-0.3,61.0
18,2016-01-19,1.1,2.9,-1.1,1.0
19,2016-01-20,0.9,5.0,-3.0,0.0
20,2016-01-21,0.3,3.9,-3.5,0.0
21,2016-01-22,0.0,3.6,-2.7,0.0
22,2016-01-23,-0.4,2.2,-2.2,0.0
23,2016-01-24,-1.4,0.9,-4.3,3.0
24,2016-01-25,-0.9,1.7,-3.2,0.0
25,2016-01-26,1.8,6.8,-1.2,0.0
26,2016-01-27,3.9,7.3,-0.7,0.0
27,2016-01-28,3.6,7.7,-2.0,0.0
28,2016-01-29,0.2,2.7,-3.0,3.5
29,2016-01-30,-0.8,1.4,-3.7,12.5
30,2016-01-31,-0.3,3.4,-3.9,0.0
31,2016-02-01,-1.0,1.8,-3.2,0.0
32,2016-02-02,-0.6,2.9,-4.1,0.0
33,2016-02-03,-1.2,4.3,-5.8,0.0
34,2016-02-04,0.7,5.6,-4.7,0.0
35,2016-02-05,3.0,6.4,-0.3,0.0
36,2016-02-06,0.5,5.0,-3.2,0.0
37,2016-02-07,-1.3,1.8,-3.7,0.0
38,2016-02-08,-0.3,6.1,-5.6,0.0
39,2016-02-09,3.2,8.5,-0.3,0.0
40,2016-02-10,0.6,4.3,-1.9,0.0
41,2016-02-11,-0.4,5.8,-4.6,0.0
42,2016-02-12,2.2,8.2,-4.2,0.0
43,2016-02-13,8.2,17.2,1.9,0.0
44,2016-02-14,11.8,17.1,6.9,3.0
45,2016-02-15,2.0,7.9,-3.3,0.0
46,2016-02-16,1.1,5.0,-3.7,0.0
47,2016-02-17,0.7,4.7,-3.2,0.0
48,2016-02-18,2.0,8.4,-4.6,0.0
49,2016-02-19,5.5,12.2,-0.3,0.0
50,2016-02-20,6.7,10.1,2.7,20.0
51,2016-02-21,6.2,10.2,1.5,0.0
52,2016-02-22,1.5,5.5,-2.0,0.0
53,2016-02-23,4.4,8.3,0.1,0.0
54,2016-02-24,-0.1,3.5,-4.4,0.0
55,2016-02-25,-1.5,4.6,-5.8,0.0
56,2016-02-26,0.7,6.0,-3.8,0.0
57,2016-02-27,2.6,6.8,-2.4,0.0
58,2016-02-28,3.3,7.4,-1.4,0.5
59,2016-02-29,5.7,9.2,0.3,2.0
60,2016-03-01,0.0,3.1,-2.0,0.5
61,2016-03-02,0.6,5.5,-4.0,0.0
62,2016-03-03,3.8,9.9,-2.8,0.0
63,2016-03-04,1.6,7.0,-2.7,0.0
64,2016-03-05,3.9,7.3,-1.7,0.0
