Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,avg_wind_speed
0,2016-01-01,8.6,13.9,5.7,0.0,2.0
1,2016-01-02,10.1,15.3,4.0,0.0,1.7
2,2016-01-03,12.8,15.9,10.2,0.0,1.2
3,2016-01-04,13.6,18.7,9.1,0.0,1.5
4,2016-01-05,12.6,16.2,8.9,0.0,1.5
5,2016-01-06,10.9,12.9,9.6,0.0,2.1
6,2016-01-07,10.8,15.2,7.4,0.0,1.4
7,2016-01-08,8.7,12.7,4.9,0.0,1.6
8,2016-01-09,8.2,12.2,4.7,0.0,1.4
9,2016-01-10,8.8,12.8,4.5,0.0,1.5
10,2016-01-11,8.8,11.9,6.8,0.0,1.4
11,2016-01-12,5.6,8.3,4.1,1.0,4.2
12,2016-01-13,7.6,11.6,3.8,0.0,1.8
13,2016-01-14,7.8,11.6,4.0,0.0,1.8
14,2016-01-15,7.1,11.0,3.6,0.0,2.0
15,2016-01-16,7.4,11.1,4.9,0.0,2.2
16,2016-01-17,6.9,9.6,4.2,1.5,4.6
17,2016-01-18,7.9,12.2,4.2,12.5,5.1
18,2016-01-19,4.3,8.2,0.9,0.0,2.0
19,2016-01-20,4.4,9.5,-0.1,0.0,1.7
20,2016-01-21,6.9,10.7,3.8,0.0,1.6
21,2016-01-22,7.3,11.3,4.8,0.0,2.1
22,2016-01-23,5.8,8.6,3.7,0.0,2.7
23,2016-01-24,2.2,5.1,-1.7,0.0,1.6
24,2016-01-25,3.7,8.8,-1.7,0.0,1.7
25,2016-01-26,5.7,11.4,2.3,0.0,1.3
26,2016-01-27,7.3,13.4,2.2,0.0,1.3
27,2016-01-28,9.2,13.2,5.1,0.0,1.3
28,2016-01-29,6.7,10.0,4.3,45.5,5.7
29,2016-01-30,4.7,5.6,3.7,9.0,6.6
30,2016-01-31,7.0,10.5,5.2,0.0,2.1
31,2016-02-01,6.0,7.9,4.8,0.5,3.0
32,2016-02-02,5.7,9.9,3.8,0.0,3.0
33,2016-02-03,6.0,9.4,3.5,0.0,3.5
34,2016-02-04,6.7,11.4,3.8,0.0,2.5
35,2016-02-05,7.8,11.8,3.8,0.0,1.2
36,2016-02-06,7.8,11.7,4.4,0.0,2.0
37,2016-02-07,5.5,9.2,3.0,0.0,3.0
38,2016-02-08,5.8,9.4,2.9,0.0,2.3
39,2016-02-09,7.4,12.7,4.8,0.0,1.7
40,2016-02-10,6.6,11.7,3.4,0.0,1.7
41,2016-02-11,7.0,10.2,4.7,0.0,2.4
42,2016-02-12,9.4,11.7,7.0,3.5,1.3
43,2016-02-13,14.6,19.7,10.8,9.0,1.5
44,2016-02-14,17.5,20.4,15.3,46.0,3.0
45,2016-02-15,9.9,16.2,3.6,0.0,2.6
46,2016-02-16,5.7,10.6,1.8,0.0,1.6
47,2016-02-17,6.8,11.1,3.4,0.0,2.0
48,2016-02-18,6.6,11.1,3.8,0.0,2.3
49,2016-02-19,10.9,15.5,5.0,1.0,1.6
50,2016-02-20,10.2,11.6,8.2,64.0,1.5
51,2016-02-21,11.7,16.2,7.0,0.0,2.2
52,2016-02-22,8.0,10.4,6.2,0.0,2.4
53,2016-02-23,9.8,14.6,6.5,0.0,1.7
54,2016-02-24,7.6,11.7,4.5,0.0,3.1
55,2016-02-25,4.5,8.8,2.3,0.0,2.7
56,2016-02-26,6.3,11.3,1.5,0.0,1.5
57,2016-02-27,8.4,12.7,4.5,0.0,1.9
58,2016-02-28,10.8,15.0,6.0,0.0,1.5
59,2016-02-29,9.8,13.6,4.5,10.5,1.1
60,2016-03-01,5.3,10.4,1.1,0.0,1.7
61,2016-03-02,7.1,11.8,2.6,0.0,1.5
62,2016-03-03,11.4,16.6,5.4,0.0,2.0
63,2016-03-04,12.2,16.2,9.1,0.0,2.1
64,2016-03-05,12.6,17.2,8.9,0.0,2.7
65,2016-03-06,13.1,17.7,9.0,19.0,1.1
66,2016-03-07,15.3,16.6,14.2,39.0,1.8
67,2016-03-08,16.3,22.1,11.6,0.0,1.5
68,2016-03-09,10.7,16.9,5.6,24.0,4.2
69,2016-03-10,6.5,8.1,4.9,0.0,4.7
70,2016-03-11,4.9,6.9,4.1,5.5,4.9
71,2016-03-12,7.1,11.4,4.6,0.0,4.3
72,2016-03-13,8.1,12.2,5.2,0.0,3.8
73,2016-03-14,6.3,7.6,4.4,28.5,6.1
74,2016-03-15,8.9,15.6,4.3,0.0,2.1
75,2016-03-16,10.1,14.0,6.2,0.0,2.2
76,2016-03-17,13.0,18.1,8.5,0.0,1.1
77,2016-03-18,14.8,19.6,8.8,0.0,1.6
78,2016-03-19,15.1,17.8,13.0,68.0,1.7
79,2016-03-20,12.5,15.3,9.9,0.0,3.0
80,2016-03-21,9.7,13.5,8.2,0.5,3.4
81,2016-03-22,11.0,16.2,7.2,0.0,2.7
82,2016-03-23,12.9,18.8,9.3,0.0,1.9
83,2016-03-24,7.1,9.6,5.8,0.5,4.9
84,2016-03-25,8.0,12.9,5.7,0.0,2.5
85,2016-03-26,8.5,12.0,6.0,0.0,3.9
86,2016-03-27,11.3,15.7,7.8,0.0,2.5
87,2016-03-28,10.6,14.7,8.1,4.5,1.8
88,2016-03-29,13.1,17.9,9.4,0.0,1.9
89,2016-03-30,15.4,19.1,11.0,0.0,1.5
90,2016-03-31,15.0,19.1,11.6,0.0,1.8
91,2016-04-01,13.2,16.2,8.5,0.0,4.0
92,2016-04-02,11.5,15.7,7.9,3.5,5.5
93,2016-04-03,14.5,19.4,11.2,5.0,1.2
94,2016-04-04,16.7,20.9,11.7,27.0,2.3
95,2016-04-05,11.4,13.1,10.2,0.0,2.9
96,2016-04-06,14.7,19.5,10.1,0.0,1.4
97,2016-04-07,16.1,20.7,12.6,50.0,1.6
98,2016-04-08,16.8,21.2,13.4,0.0,1.8
99,2016-04-09,16.5,20.7,13.0,0.0,1.6
100,2016-04-10,16.5,19.2,14.2,0.0,1.0
101,2016-04-11,13.1,15.9,8.5,0.0,2.3
102,2016-04-12,10.3,13.1,7.1,0.0,2.2
103,2016-04-13,15.1,19.6,12.3,24.5,1.4
104,2016-04-14,15.8,17.6,14.2,38.0,2.2
105,2016-04-15,17.2,21.1,14.0,0.0,1.3
106,2016-04-16,16.6,19.3,13.5,0.0,1.9
107,2016-04-17,17.8,20.2,15.9,36.5,3.2
108,2016-04-18,19.0,26.2,14.4,0.5,2.1
109,2016-04-19,16.8,21.8,12.9,0.0,3.0
110,2016-04-20,14.9,18.4,12.1,0.0,2.4
111,2016-04-21,16.6,19.9,13.8,44.0,1.8
112,2016-04-22,18.3,22.1,15.2,16.5,1.8
113,2016-04-23,17.1,19.5,14.9,0.5,1.3
114,2016-04-24,15.9,18.5,13.4,0.0,3.3
115,2016-04-25,17.6,21.3,15.3,0.0,2.9
116,2016-04-26,18.2,22.6,14.2,0.0,2.0
117,2016-04-27,16.7,19.8,13.9,4.5,1.2
118,2016-04-28,15.9,19.0,14.7,32.0,2.1
119,2016-04-29,15.7,19.5,12.5,0.0,1.5
120,2016-04-30,16.2,19.9,12.4,0.0,1.9
121,2016-05-01,20.9,25.8,16.4,0.0,2.1
122,2016-05-02,18.5,21.2,17.3,0.0,1.6
123,2016-05-03,18.8,21.7,15.6,0.0,2.2
124,2016-05-04,20.4,25.1,17.6,37.0,3.2
125,2016-05-05,21.4,25.5,17.6,0.0,2.1
126,2016-05-06,18.4,20.8,14.4,1.0,3.5
127,2016-05-07,19.6,24.8,14.3,0.5,1.9
128,2016-05-08,19.8,23.1,17.4,0.0,2.2
129,2016-05-09,17.1,19.6,15.1,16.5,1.3
130,2016-05-10,18.8,22.2,15.8,39.0,1.2
131,2016-05-11,20.3,22.4,16.9,31.0,2.1
132,2016-05-12,19.1,24.5,14.3,0.0,1.7
133,2016-05-13,19.2,23.5,15.2,0.0,1.4
134,2016-05-14,19.4,24.2,16.0,0.0,3.1
135,2016-05-15,16.9,20.4,14.1,0.0,3.2
136,2016-05-16,18.6,21.5,14.8,0.0,1.4
137,2016-05-17,18.7,20.8,16.3,62.5,2.3
138,2016-05-18,19.0,23.5,15.4,0.0,3.2
139,2016-05-19,19.6,22.3,16.1,0.0,4.8
140,2016-05-20,16.4,19.0,14.9,0.0,4.7
141,2016-05-21,17.7,22.0,14.4,0.0,1.9
142,2016-05-22,21.1,25.6,16.0,0.0,1.7
143,2016-05-23,22.1,27.6,16.9,0.0,1.3
144,2016-05-24,22.0,26.4,18.7,0.0,0.9
145,2016-05-25,20.8,22.9,18.6,0.0,1.9
146,2016-05-26,21.2,23.1,20.1,0.0,1.3
147,2016-05-27,19.7,23.8,17.2,34.0,3.4
148,2016-05-28,18.5,21.5,15.8,0.0,0.7
149,2016-05-29,20.3,23.9,16.4,0.0,1.1
150,2016-05-30,17.0,20.1,15.1,10.5,5.6
151,2016-05-31,20.1,22.8,17.0,0.0,1.9
152,2016-06-01,20.8,23.1,17.9,0.0,2.0
153,2016-06-02,19.4,24.3,16.6,0.0,2.0
154,2016-06-03,18.7,23.0,16.6,0.0,2.0
155,2016-06-04,20.4,25.2,16.3,0.0,1.6
156,2016-06-05,17.4,21.1,14.7,4.0,1.2
157,2016-06-06,20.0,23.5,15.7,0.0,2.7
158,2016-06-07,19.6,21.7,17.4,3.0,0.9
159,2016-06-08,20.1,24.1,17.4,2.5,1.6
160,2016-06-09,20.8,23.1,19.3,0.0,1.7
161,2016-06-10,22.0,27.0,18.9,0.0,1.5
162,2016-06-11,21.0,23.8,17.4,0.0,0.9
163,2016-06-12,21.8,25.7,18.6,4.0,0.9
164,2016-06-13,20.7,22.5,19.4,40.0,2.3
165,2016-06-14,21.0,23.2,19.9,0.0,2.1
166,2016-06-15,21.6,25.7,19.7,0.0,0.9
167,2016-06-16,20.9,22.7,19.8,13.5,1.7
168,2016-06-17,23.8,28.5,19.8,2.5,1.1
169,2016-06-18,25.7,29.4,21.9,0.0,2.2
170,2016-06-19,21.8,24.8,20.1,1.5,0.9
171,2016-06-20,24.6,30.4,20.6,1.0,1.4
172,2016-06-21,21.6,24.6,19.1,44.5,1.5
173,2016-06-22,22.2,24.5,20.2,9.0,0.7
174,2016-06-23,23.1,28.1,20.9,55.0,1.2
175,2016-06-24,22.0,24.9,20.6,10.5,1.3
176,2016-06-25,25.1,28.9,21.9,53.0,1.7
177,2016-06-26,23.6,27.9,20.3,0.0,1.6
178,2016-06-27,22.6,26.6,19.7,0.0,1.2
179,2016-06-28,18.5,20.7,17.5,63.5,2.9
180,2016-06-29,20.4,23.1,19.0,1.5,1.4
181,2016-06-30,21.0,23.1,19.9,0.0,0.6
182,2016-07-01,23.3,26.4,20.5,0.0,0.9
183,2016-07-02,26.0,30.7,20.8,0.0,1.5
184,2016-07-03,28.1,31.0,25.2,0.0,1.8
185,2016-07-04,28.4,34.0,24.7,0.0,1.3
186,2016-07-05,22.0,25.2,18.9,0.0,3.4
187,2016-07-06,23.9,29.8,19.3,0.0,1.5
188,2016-07-07,27.1,33.2,23.5,0.0,1.5
189,2016-07-08,23.6,25.9,22.2,0.0,1.7
190,2016-07-09,21.9,26.0,20.0,75.0,1.0
191,2016-07-10,23.8,28.0,20.9,0.0,0.9
192,2016-07-11,25.0,28.6,21.3,0.0,0.9
193,2016-07-12,24.8,28.8,22.7,0.0,1.6
194,2016-07-13,24.8,27.1,22.4,0.5,0.6
195,2016-07-14,27.7,30.9,24.0,0.0,1.6
196,2016-07-15,23.6,26.9,21.8,0.0,2.4
197,2016-07-16,23.1,26.3,21.5,0.0,1.8
198,2016-07-17,26.5,31.4,22.7,0.0,1.4
199,2016-07-18,27.6,31.5,24.6,0.0,1.7
200,2016-07-19,26.4,31.3,23.7,0.0,1.5
201,2016-07-20,25.3,29.1,23.0,7.5,0.8
202,2016-07-21,23.4,26.0,21.8,2.5,2.5
