,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,deepest_snowfall,total_snowfall,avg_wind_speed
0,2016-01-01,0.2,3.3,-2.1,0.0,0.2,11,0,2.6
1,2016-01-02,3.2,5.0,0.5,4.0,0.0,10,1,3.0
2,2016-01-03,0.1,1.5,-1.5,0.0,0.6,4,0,2.9
3,2016-01-04,-1.4,-0.3,-2.7,0.0,0.1,5,2,2.0
4,2016-01-05,-3.3,-1.8,-4.7,0.0,0.0,5,0,3.5
5,2016-01-06,-1.2,0.8,-3.2,1.5,0.2,8,3,4.1
6,2016-01-07,-2.9,-1.6,-4.1,0.5,0.0,9,2,3.2
7,2016-01-08,-2.0,-1.1,-2.7,1.0,0.0,9,2,2.3
8,2016-01-09,-2.6,-0.4,-4.8,0.5,0.3,10,2,3.3
9,2016-01-10,-3.9,-0.5,-7.7,3.5,0.3,16,10,2.7
10,2016-01-11,-7.5,-6.1,-8.7,3.5,0.1,19,10,2.7
11,2016-01-12,-6.1,-4.8,-7.1,2.0,0.0,20,7,2.7
12,2016-01-13,-4.0,-1.8,-6.1,6.0,0.6,27,12,1.5
13,2016-01-14,-3.9,-2.8,-5.2,2.5,0.5,32,9,3.0
14,2016-01-15,-3.8,-2.7,-5.6,13.0,0.0,51,20,2.8
15,2016-01-16,-4.5,-2.5,-5.4,12.0,1.2,62,21,2.5
16,2016-01-17,-7.0,-3.0,-12.1,2.5,0.0,61,4,0.7
17,2016-01-18,-3.0,0.7,-13.0,3.5,0.0,57,6,4.2
18,2016-01-19,-1.8,0.0,-5.5,0.0,0.0,56,2,2.2
19,2016-01-20,-2.0,0.5,-6.7,5.0,0.3,57,7,1.1
20,2016-01-21,-4.5,-0.1,-9.7,1.0,3.5,57,5,0.7
21,2016-01-22,-4.0,0.4,-9.0,7.0,3.6,70,23,
22,2016-01-23,-5.2,-2.1,-9.3,2.0,1.7,75,10,1.4
23,2016-01-24,-6.0,-0.9,-10.7,1.0,1.3,71,3,0.9
24,2016-01-25,-6.2,-2.3,-12.8,1.0,1.1,68,3,1.6
25,2016-01-26,0.8,3.0,-2.5,2.0,0.4,67,4,4.0
26,2016-01-27,-0.8,1.1,-2.7,1.5,2.7,63,3,3.7
27,2016-01-28,-2.6,-0.2,-4.5,0.0,1.7,62,1,3.0
28,2016-01-29,-5.1,-3.6,-12.3,0.0,0.4,58,0,2.0
29,2016-01-30,-6.4,-1.7,-12.7,1.0,4.3,59,4,1.3
30,2016-01-31,-5.9,-4.5,-7.0,0.0,0.5,58,5,2.6
31,2016-02-01,-6.1,-4.8,-7.2,0.0,0.1,65,9,1.5
32,2016-02-02,-5.1,-3.6,-6.9,0.5,0.2,67,8,2.0
33,2016-02-03,-2.5,-0.1,-6.1,0.0,0.8,66,2,1.9
34,2016-02-04,0.0,2.9,-3.1,3.5,1.6,63,6,2.3
35,2016-02-05,-2.1,0.7,-4.7,0.0,0.7,59,0,3.3
36,2016-02-06,-4.9,-2.9,-6.8,1.0,2.3,59,6,2.5
