,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,avg_wind_speed
0,2016-01-01,6.4,11.5,1.2,0.0,5.3
1,2016-01-02,8.1,14.5,2.8,0.0,8.1
2,2016-01-03,10.4,15.7,6.2,0.0,7.7
3,2016-01-04,11.8,16.8,7.0,0.0,6.9
4,2016-01-05,11.5,16.8,7.7,0.0,7.1
5,2016-01-06,9.7,13.0,7.9,0.0,6.0
6,2016-01-07,8.8,13.1,4.4,0.0,8.4
7,2016-01-08,6.9,12.2,3.5,0.0,8.1
8,2016-01-09,6.9,12.2,3.3,0.0,7.0
9,2016-01-10,7.1,12.2,3.7,0.0,9.1
10,2016-01-11,7.2,12.4,4.0,0.0,7.5
11,2016-01-12,6.2,8.9,2.2,0.0,2.5
12,2016-01-13,5.7,11.2,0.4,0.0,5.5
13,2016-01-14,5.5,10.3,1.7,0.0,7.2
14,2016-01-15,5.5,11.3,2.0,0.0,6.7
15,2016-01-16,5.4,11.9,0.4,0.0,4.5
16,2016-01-17,6.3,10.9,0.7,1.5,3.2
17,2016-01-18,7.7,11.2,5.0,13.5,6.7
18,2016-01-19,2.6,6.5,-0.4,0.0,9.5
19,2016-01-20,2.4,8.2,-1.6,0.0,8.7
20,2016-01-21,4.2,9.7,-0.4,0.0,6.1
21,2016-01-22,5.5,11.5,0.6,0.0,3.9
22,2016-01-23,4.6,8.3,2.4,0.5,3.2
23,2016-01-24,0.3,2.6,-3.3,0.0,9.6
24,2016-01-25,0.8,7.4,-4.5,0.0,8.3
25,2016-01-26,3.4,9.1,-2.7,0.0,6.5
26,2016-01-27,6.3,11.5,2.3,0.0,8.9
27,2016-01-28,7.3,13.4,0.4,0.0,5.9
28,2016-01-29,6.6,8.3,5.5,60.0,2.3
29,2016-01-30,5.8,6.6,5.1,7.0,1.8
30,2016-01-31,6.8,10.7,4.4,0.0,3.0
31,2016-02-01,5.8,8.0,4.0,0.0,3.2
32,2016-02-02,5.7,10.9,1.1,0.0,3.2
33,2016-02-03,4.5,10.0,0.4,0.0,3.0
34,2016-02-04,5.3,11.1,0.3,0.0,5.2
