Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,avg_wind_speed
0,2016-01-01,3.7,10.2,-1.4,0.0,9.1,1.8
1,2016-01-02,4.7,11.4,-1.1,0.0,6.0,0.9
2,2016-01-03,6.3,14.2,0.2,0.0,8.7,0.8
3,2016-01-04,7.3,14.8,1.1,0.0,6.3,0.9
4,2016-01-05,6.3,12.9,1.2,0.0,3.0,1.4
5,2016-01-06,6.5,11.2,2.3,0.0,1.6,0.9
6,2016-01-07,6.5,11.3,2.9,0.0,6.8,2.1
7,2016-01-08,5.7,10.1,1.0,0.0,7.4,1.6
8,2016-01-09,4.7,9.8,1.1,0.0,6.6,1.3
9,2016-01-10,4.4,9.9,0.1,0.0,4.7,1.6
10,2016-01-11,5.5,11.1,0.8,0.0,5.5,1.2
11,2016-01-12,5.0,9.3,0.0,0.0,2.6,1.6
12,2016-01-13,2.8,9.0,-2.5,0.0,6.0,1.0
13,2016-01-14,3.5,7.9,-1.4,0.0,3.9,1.5
14,2016-01-15,4.3,8.6,1.7,0.0,8.9,2.1
15,2016-01-16,3.8,9.1,-1.0,0.0,9.4,2.0
16,2016-01-17,3.4,9.0,-2.6,2.5,5.1,0.8
17,2016-01-18,6.1,10.6,3.8,15.5,1.4,1.8
18,2016-01-19,2.3,5.5,-0.3,0.5,8.0,3.7
19,2016-01-20,0.4,4.4,-2.9,9.5,4.0,1.7
20,2016-01-21,0.8,6.6,-5.0,0.0,5.5,1.5
21,2016-01-22,2.4,8.0,-2.2,0.0,8.3,2.0
22,2016-01-23,0.3,3.0,-2.8,0.0,0.0,0.8
23,2016-01-24,-1.0,1.3,-4.1,0.0,6.0,3.1
24,2016-01-25,-0.8,4.4,-5.4,0.0,7.5,1.5
25,2016-01-26,2.4,7.1,-2.2,0.0,8.6,1.2
26,2016-01-27,4.1,9.2,0.7,0.0,4.1,1.4
27,2016-01-28,5.3,12.0,-1.6,0.0,6.6,1.1
