,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,deepest_snowfall,total_snowfall,avg_wind_speed
0,2016-01-01,4.1,8.7,0.5,2.0,6.5,0,0,2.3
1,2016-01-02,10.4,13.3,5.6,0.0,0.4,0,0,3.3
2,2016-01-03,11.1,15.7,5.0,0.0,4.8,0,0,2.5
3,2016-01-04,9.7,15.1,3.7,0.0,0.6,0,0,2.8
4,2016-01-05,7.7,10.6,3.3,7.0,0.0,0,0,2.7
5,2016-01-06,6.4,9.5,3.2,0.0,0.1,0,0,2.0
6,2016-01-07,3.4,7.8,0.7,21.5,0.0,0,0,1.8
7,2016-01-08,3.6,5.7,1.2,16.0,0.0,0,0,2.4
8,2016-01-09,3.8,7.0,0.3,7.5,2.1,0,0,1.9
9,2016-01-10,5.2,8.7,3.2,8.5,0.1,0,0,3.6
10,2016-01-11,2.3,4.5,0.6,9.5,0.3,0,0,2.5
11,2016-01-12,1.3,3.1,-1.3,0.0,0.0,0,0,2.8
12,2016-01-13,2.5,7.5,-2.8,8.0,0.9,0,0,3.0
13,2016-01-14,1.8,6.2,-0.1,21.5,0.3,0,0,2.8
14,2016-01-15,1.9,3.7,-0.3,9.0,0.0,0,0,2.4
15,2016-01-16,2.8,7.4,0.4,0.5,1.8,0,0,2.8
16,2016-01-17,2.9,6.0,-1.1,0.0,2.8,0,0,1.9
17,2016-01-18,4.9,7.8,2.3,35.5,0.0,0,0,3.0
18,2016-01-19,-0.8,4.6,-2.8,14.0,0.0,22,24,5.6
19,2016-01-20,1.6,4.8,-2.4,9.0,0.1,26,7,3.8
20,2016-01-21,1.1,3.9,-1.1,1.5,2.0,15,6,2.4
21,2016-01-22,0.1,2.7,-1.7,3.5,0.8,14,6,2.4
22,2016-01-23,0.3,3.6,-2.7,5.5,0.2,14,3,1.7
23,2016-01-24,-2.3,0.6,-4.6,23.0,0.3,50,42,4.9
24,2016-01-25,-1.2,2.1,-4.3,5.0,3.2,56,9,3.1
25,2016-01-26,1.4,5.4,-5.1,0.0,5.5,42,3,2.0
26,2016-01-27,5.9,8.1,2.6,0.0,1.5,34,0,3.2
27,2016-01-28,5.6,9.0,2.6,0.0,0.4,21,0,2.2
28,2016-01-29,2.0,4.1,0.6,36.5,0.0,15,4,1.5
29,2016-01-30,2.4,6.0,-0.2,8.0,1.9,13,3,1.5
30,2016-01-31,3.5,6.6,0.7,4.0,5.7,11,3,2.0
31,2016-02-01,0.8,2.2,-0.2,2.0,0.0,8,4,2.5
32,2016-02-02,0.5,2.0,-0.9,1.0,0.0,6,3,1.7
33,2016-02-03,1.2,4.8,-1.9,0.5,6.3,5,0,2.2
34,2016-02-04,3.2,8.1,-2.1,1.0,1.1,3,1,2.8
35,2016-02-05,4.4,8.7,1.3,11.5,4.0,0,0,2.2
36,2016-02-06,2.0,7.2,-0.7,17.5,1.6,3,6,3.1
37,2016-02-07,-0.4,2.2,-2.9,7.5,4.4,17,17,2.4
38,2016-02-08,1.4,7.2,-4.1,0.0,9.5,6,0,2.6
39,2016-02-09,1.7,5.2,-0.3,25.0,0.0,2,3,3.5
40,2016-02-10,1.1,3.7,-0.6,3.0,2.9,4,3,2.7
41,2016-02-11,2.0,7.2,-2.1,0.0,9.7,1,0,2.4
42,2016-02-12,7.9,18.0,0.1,0.0,7.5,0,0,2.7
43,2016-02-13,11.8,16.6,7.3,5.0,0.0,0,0,2.0
44,2016-02-14,12.0,20.9,5.8,33.0,0.0,0,0,3.5
45,2016-02-15,0.6,6.3,-1.9,26.5,0.0,13,18,2.6
46,2016-02-16,0.4,3.7,-4.1,6.0,1.9,14,6,2.5
47,2016-02-17,0.4,2.2,-1.4,13.0,0.0,8,7,2.4
48,2016-02-18,3.3,9.4,-2.8,0.0,9.8,8,3,2.7
49,2016-02-19,7.9,12.8,0.7,0.0,4.6,0,0,3.4
50,2016-02-20,5.8,8.8,4.0,15.0,0.0,0,0,1.8
51,2016-02-21,4.8,8.3,1.2,7.5,0.3,0,0,3.8
52,2016-02-22,3.1,5.8,0.4,0.5,1.4,0,0,1.6
53,2016-02-23,6.4,9.7,2.9,4.5,0.1,0,0,2.9
54,2016-02-24,1.2,4.7,-1.1,5.5,0.9,7,7,2.3
55,2016-02-25,1.1,5.5,-1.9,18.0,4.2,29,22,2.4
56,2016-02-26,0.9,3.5,-3.8,9.0,0.7,12,10,2.9
57,2016-02-27,4.9,10.9,-1.0,1.0,5.3,7,1,3.3
58,2016-02-28,6.9,12.8,1.6,0.0,9.4,0,0,2.3
59,2016-02-29,5.1,14.7,-1.2,33.0,0.0,11,11,4.2
60,2016-03-01,-0.3,2.2,-2.3,1.0,2.9,13,3,3.1
61,2016-03-02,3.2,6.5,-0.8,1.0,1.8,6,2,3.0
62,2016-03-03,7.4,11.9,2.2,0.0,2.3,0,0,3.4
63,2016-03-04,6.1,12.2,0.5,0.0,10.0,0,0,2.4
64,2016-03-05,9.0,15.9,3.6,0.0,5.5,0,0,2.1
65,2016-03-06,16.1,23.4,7.4,0.0,7.1,0,0,4.1
66,2016-03-07,10.9,18.1,7.9,8.5,0.5,0,0,2.2
67,2016-03-08,9.8,12.6,7.1,0.0,0.1,0,0,2.0
68,2016-03-09,3.1,8.3,1.0,16.0,0.0,0,0,3.1
69,2016-03-10,3.7,7.1,1.6,0.0,2.0,0,0,2.4
70,2016-03-11,4.1,8.1,0.6,2.5,8.5,0,0,2.1
71,2016-03-12,3.2,6.9,-0.2,1.0,6.0,0,0,2.0
72,2016-03-13,4.8,9.1,0.3,0.0,2.4,0,0,2.0
73,2016-03-14,3.6,6.3,0.6,8.0,0.1,0,0,1.7
74,2016-03-15,3.8,8.0,0.8,9.5,6.5,0,0,2.1
75,2016-03-16,6.7,14.1,0.0,0.0,7.7,0,0,2.0
76,2016-03-17,10.6,17.9,3.0,0.0,10.9,0,0,2.1
77,2016-03-18,12.5,20.5,5.6,1.5,4.8,0,0,2.8
78,2016-03-19,10.6,13.3,6.6,19.0,0.0,0,0,1.8
79,2016-03-20,6.8,9.3,5.0,2.0,0.1,0,0,2.2
80,2016-03-21,5.6,9.8,1.6,0.0,7.0,0,0,2.1
81,2016-03-22,8.4,14.9,0.4,0.0,10.8,0,0,2.8
82,2016-03-23,6.8,10.9,3.6,1.5,0.0,0,0,2.7
83,2016-03-24,4.5,8.7,1.0,3.0,5.4,0,0,2.3
84,2016-03-25,3.3,7.5,-0.2,2.0,5.4,0,0,2.4
85,2016-03-26,4.8,10.2,0.0,0.0,11.5,0,0,2.6
86,2016-03-27,6.7,13.1,0.3,0.0,10.5,0,0,2.1
87,2016-03-28,7.7,13.4,2.9,0.0,10.0,0,0,2.6
88,2016-03-29,9.7,15.2,2.0,0.0,9.5,0,0,2.1
89,2016-03-30,13.0,18.5,6.3,0.0,3.3,0,0,3.4
90,2016-03-31,11.2,18.2,3.8,0.0,10.7,0,0,2.0
91,2016-04-01,11.1,18.0,5.1,0.0,10.3,0,0,1.7
92,2016-04-02,14.0,21.4,6.0,0.0,11.2,0,0,1.9
93,2016-04-03,18.0,23.7,11.4,0.0,2.5,0,0,3.2
94,2016-04-04,9.4,14.3,7.4,32.5,0.0,0,0,3.5
95,2016-04-05,10.1,14.9,6.8,0.0,5.1,0,0,2.0
96,2016-04-06,11.6,16.9,6.1,0.0,9.7,0,0,2.1
97,2016-04-07,12.4,21.4,9.3,28.5,0.0,0,0,2.8
98,2016-04-08,12.4,16.7,7.6,0.5,2.3,0,0,2.1
99,2016-04-09,17.8,22.0,8.3,0.0,11.2,0,0,3.1
100,2016-04-10,15.5,20.4,8.3,0.0,3.1,0,0,3.6
101,2016-04-11,5.4,9.2,2.2,10.5,3.1,0,0,2.4
102,2016-04-12,7.1,11.6,0.7,0.0,10.0,0,0,2.5
