Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight
0,2016-01-01,5.9,12.6,-1.5,0.0,9.1
1,2016-01-02,5.8,13.5,-0.1,0.0,7.6
2,2016-01-03,7.6,16.1,0.0,0.0,7.8
3,2016-01-04,8.0,15.8,1.0,0.0,9.0
4,2016-01-05,8.9,15.5,1.8,0.0,8.4
5,2016-01-06,7.6,10.4,4.2,0.0,0.1
6,2016-01-07,7.2,12.4,1.7,0.0,5.4
7,2016-01-08,5.1,10.2,-0.3,0.0,9.0
8,2016-01-09,5.2,10.9,-0.7,0.0,8.8
9,2016-01-10,6.1,13.0,-0.2,0.0,9.1
10,2016-01-11,5.6,9.9,-0.6,0.0,4.3
11,2016-01-12,2.5,5.2,-1.5,0.5,0.0
12,2016-01-13,3.0,9.0,-3.7,0.0,9.1
13,2016-01-14,4.4,11.1,-3.0,0.0,9.2
14,2016-01-15,5.5,10.2,2.2,0.0,5.6
15,2016-01-16,6.2,11.2,0.2,0.0,8.8
16,2016-01-17,5.0,7.9,1.5,5.5,3.9
17,2016-01-18,2.0,7.2,-0.7,63.0,0.9
18,2016-01-19,3.9,7.2,-0.5,0.5,9.3
19,2016-01-20,3.2,8.7,-1.8,0.0,9.0
20,2016-01-21,3.7,8.7,-2.7,0.0,7.9
21,2016-01-22,4.2,9.4,-0.7,0.0,9.0
22,2016-01-23,3.3,5.8,0.7,0.0,0.5
23,2016-01-24,2.3,7.5,-3.5,0.0,9.0
24,2016-01-25,1.4,8.3,-6.1,0.0,9.6
25,2016-01-26,2.5,9.2,-3.9,0.0,9.2
26,2016-01-27,4.7,12.5,-3.7,0.0,9.6
27,2016-01-28,6.4,13.7,0.5,0.0,9.5
28,2016-01-29,4.5,6.8,2.2,9.5,0.0
29,2016-01-30,2.9,4.7,1.0,4.0,0.0
30,2016-01-31,5.1,10.3,0.0,0.0,4.8
31,2016-02-01,4.0,5.6,1.9,0.0,0.0
32,2016-02-02,5.3,9.9,2.4,0.0,8.0
33,2016-02-03,4.4,8.4,-0.8,0.0,2.7
34,2016-02-04,4.2,9.5,-0.2,0.0,5.7
35,2016-02-05,6.1,12.7,-1.4,0.0,9.4
36,2016-02-06,6.2,9.1,2.0,1.5,1.1
37,2016-02-07,3.9,9.0,-0.4,0.5,9.1
38,2016-02-08,3.4,8.1,0.6,0.0,5.6
39,2016-02-09,5.6,13.8,-2.7,0.0,9.8
40,2016-02-10,5.4,9.8,-0.5,0.0,10.1
41,2016-02-11,5.0,10.5,-1.0,0.0,10.2
