Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight
0,2016-01-01,-1.9,3.5,-6.3,0.0,8.6
1,2016-01-02,0.4,8.2,-6.6,0.0,8.1
2,2016-01-03,4.1,12.3,-0.7,0.0,8.6
3,2016-01-04,4.1,12.1,-3.4,0.0,8.6
4,2016-01-05,3.5,9.3,-1.6,0.0,6.0
5,2016-01-06,-0.4,2.3,-2.9,0.0,1.0
6,2016-01-07,-1.4,4.2,-5.5,0.0,2.7
7,2016-01-08,-1.1,5.6,-6.7,0.0,8.3
8,2016-01-09,-1.1,4.9,-4.8,0.0,6.5
9,2016-01-10,0.5,6.5,-4.6,0.0,8.6
10,2016-01-11,-2.1,4.0,-5.9,0.0,7.9
11,2016-01-12,-4.9,0.0,-8.8,0.0,2.7
12,2016-01-13,-2.8,4.1,-9.8,0.0,8.3
13,2016-01-14,-2.0,3.9,-6.4,0.0,7.5
14,2016-01-15,-2.9,3.3,-6.7,0.0,7.8
15,2016-01-16,-3.3,3.8,-7.9,0.0,8.9
16,2016-01-17,-4.1,0.6,-9.7,0.5,3.3
17,2016-01-18,-0.3,3.4,-2.7,13.5,1.2
18,2016-01-19,-4.6,-0.3,-8.8,2.0,6.2
19,2016-01-20,-5.5,-2.4,-10.1,13.5,0.4
20,2016-01-21,-5.5,-0.9,-10.7,0.0,6.3
21,2016-01-22,-6.2,-0.2,-11.0,0.0,7.0
22,2016-01-23,-4.6,1.1,-12.0,0.0,3.3
23,2016-01-24,-7.4,-2.9,-13.1,0.0,4.5
24,2016-01-25,-7.8,-2.5,-13.8,0.0,8.9
25,2016-01-26,-6.9,1.6,-13.7,0.0,9.2
26,2016-01-27,-2.5,4.9,-8.4,0.0,9.2
27,2016-01-28,-1.8,5.7,-8.3,0.0,8.8
28,2016-01-29,-0.8,0.4,-2.0,24.0,0.0
29,2016-01-30,-2.9,-1.1,-4.1,5.0,0.0
30,2016-01-31,-2.9,2.4,-7.3,0.0,4.0
31,2016-02-01,-4.2,-0.6,-8.0,0.0,2.8
32,2016-02-02,-5.5,-0.2,-9.8,0.0,7.5
33,2016-02-03,-5.9,0.6,-10.5,0.0,5.4
34,2016-02-04,-4.4,3.3,-12.1,0.0,9.1
35,2016-02-05,-2.4,3.5,-6.0,0.0,8.3
36,2016-02-06,-2.9,3.9,-7.4,0.0,6.2
37,2016-02-07,-5.1,-0.2,-9.9,0.0,9.5
38,2016-02-08,-4.7,3.9,-11.9,0.0,9.2
39,2016-02-09,-2.1,1.0,-4.6,0.0,0.8
