,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,avg_wind_speed
0,2016-01-01,1.8,6.9,-2.8,0.0,7.4,1.4
1,2016-01-02,3.0,9.5,-3.7,0.0,5.5,1.0
2,2016-01-03,6.4,12.7,2.0,0.0,6.3,1.0
3,2016-01-04,6.8,12.5,-0.5,0.0,4.9,1.8
4,2016-01-05,4.9,9.5,0.2,0.0,2.7,1.1
5,2016-01-06,5.5,9.0,2.5,0.0,3.0,1.1
6,2016-01-07,3.7,6.4,0.0,0.0,0.6,1.3
7,2016-01-08,2.8,6.4,-1.1,0.0,1.5,1.6
8,2016-01-09,1.1,6.3,-2.6,0.0,6.8,1.5
9,2016-01-10,1.4,6.7,-3.5,0.0,6.9,1.6
10,2016-01-11,1.7,8.0,-3.0,0.0,6.8,1.2
11,2016-01-12,1.9,6.1,-3.4,0.0,2.8,1.3
12,2016-01-13,-0.1,5.0,-5.3,1.0,3.5,1.6
13,2016-01-14,1.3,5.0,-1.9,0.0,4.4,2.7
14,2016-01-15,0.6,5.7,-3.7,0.0,8.0,1.6
15,2016-01-16,-0.1,6.2,-3.9,0.0,5.5,1.2
16,2016-01-17,1.4,6.7,-5.4,1.0,4.3,1.3
17,2016-01-18,4.5,6.6,0.1,9.0,0.0,3.5
18,2016-01-19,-2.4,0.6,-4.0,1.0,0.4,3.9
19,2016-01-20,-0.6,1.7,-3.9,0.5,0.0,3.6
20,2016-01-21,0.3,2.7,-2.4,0.0,2.5,1.3
21,2016-01-22,0.5,4.4,-2.3,0.0,5.8,1.6
22,2016-01-23,-0.8,3.3,-4.4,1.5,0.0,1.1
23,2016-01-24,-4.7,-1.9,-6.9,0.0,7.8,3.2
24,2016-01-25,-3.1,0.7,-7.0,0.0,4.7,3.0
25,2016-01-26,-0.8,4.1,-6.9,0.0,4.6,1.9
26,2016-01-27,2.2,6.7,-1.6,0.0,4.1,1.8
27,2016-01-28,3.5,8.9,-2.7,0.5,4.7,1.0
28,2016-01-29,5.2,7.5,3.6,37.0,0.0,1.4
29,2016-01-30,4.0,6.6,1.1,3.5,0.0,1.3
30,2016-01-31,2.7,8.0,-1.0,0.0,8.5,1.4
31,2016-02-01,2.3,5.4,-0.7,0.0,0.7,1.4
32,2016-02-02,1.1,6.7,-3.4,0.0,2.8,1.2
33,2016-02-03,-1.2,4.4,-4.9,0.0,2.2,1.1
34,2016-02-04,-0.2,6.6,-5.9,0.0,8.0,1.3
35,2016-02-05,1.3,7.4,-2.9,0.0,7.2,1.1
36,2016-02-06,1.4,5.4,-2.5,0.0,3.4,1.6
37,2016-02-07,-0.6,3.6,-5.4,0.0,4.5,2.0
38,2016-02-08,0.0,7.3,-7.6,0.0,9.1,1.2
39,2016-02-09,2.7,6.5,-0.2,0.5,0.7,2.9
40,2016-02-10,0.5,4.8,-3.5,0.0,5.4,2.5
41,2016-02-11,1.3,11.3,-5.9,0.0,9.2,0.6
42,2016-02-12,4.8,10.7,-2.5,0.0,2.4,1.1
43,2016-02-13,10.3,17.0,5.7,21.5,2.1,0.9
44,2016-02-14,11.6,15.3,6.5,25.0,0.1,3.3
45,2016-02-15,2.2,6.5,-0.8,1.0,1.1,3.0
46,2016-02-16,0.1,3.1,-2.4,1.0,5.9,3.1
47,2016-02-17,0.3,2.8,-2.7,2.5,2.8,2.5
48,2016-02-18,0.2,8.9,-6.1,0.0,9.5,0.9
49,2016-02-19,4.4,11.0,-2.3,0.0,7.6,1.5
50,2016-02-20,4.6,7.9,2.0,12.5,0.0,1.7
51,2016-02-21,3.2,7.0,-1.1,1.5,4.2,3.2
52,2016-02-22,1.9,5.9,-2.5,0.0,1.2,0.9
53,2016-02-23,3.9,7.9,1.0,0.0,1.9,1.6
54,2016-02-24,0.7,3.8,-3.0,0.0,3.3,2.2
55,2016-02-25,0.0,5.0,-4.7,0.0,9.5,2.0
56,2016-02-26,0.2,5.0,-4.5,0.0,6.7,2.2
57,2016-02-27,3.4,10.1,-4.4,0.5,6.1,1.5
58,2016-02-28,5.6,13.4,-0.4,0.0,8.9,0.8
59,2016-02-29,3.7,13.5,-2.5,7.5,1.9,2.3
60,2016-03-01,-1.8,2.5,-4.2,0.0,3.7,2.5
61,2016-03-02,0.3,6.8,-4.4,0.0,4.1,1.6
62,2016-03-03,3.5,12.1,-3.5,0.0,10.1,1.3
63,2016-03-04,6.8,15.6,-2.5,0.0,8.1,0.9
64,2016-03-05,10.0,17.2,4.0,0.0,4.8,0.8
65,2016-03-06,11.3,18.5,3.9,0.0,3.4,0.7
66,2016-03-07,11.7,15.7,8.4,0.0,0.5,1.1
67,2016-03-08,10.6,17.6,4.6,0.0,4.2,1.2
68,2016-03-09,5.8,8.4,2.6,25.5,0.0,1.7
69,2016-03-10,3.3,6.5,0.9,0.0,0.8,1.6
70,2016-03-11,2.2,8.3,-2.8,0.0,5.2,1.5
71,2016-03-12,1.3,8.4,-4.8,0.0,10.4,1.1
72,2016-03-13,4.4,12.1,-2.7,4.5,4.0,0.8
73,2016-03-14,1.5,3.8,0.2,14.5,0.1,
74,2016-03-15,2.7,8.0,-2.7,0.0,7.3,2.2
75,2016-03-16,3.7,12.7,-4.0,0.0,3.0,0.5
76,2016-03-17,7.7,18.0,-1.3,0.0,10.8,0.9
77,2016-03-18,9.8,18.4,0.9,5.0,3.8,0.7
78,2016-03-19,10.7,13.6,6.6,11.5,0.0,1.5
79,2016-03-20,6.5,10.8,4.1,0.0,6.7,2.5
80,2016-03-21,4.4,10.3,-2.0,0.0,8.9,2.0
81,2016-03-22,4.8,13.8,-3.9,0.0,11.1,1.3
82,2016-03-23,7.4,16.6,-0.5,0.0,8.6,1.3
83,2016-03-24,4.5,8.7,1.4,0.0,2.9,2.4
84,2016-03-25,2.2,7.2,-1.8,0.0,5.4,2.3
85,2016-03-26,2.3,10.0,-4.1,0.0,9.7,1.0
86,2016-03-27,4.5,11.7,-3.1,0.0,4.4,0.7
87,2016-03-28,4.9,12.3,-0.3,0.5,5.3,1.1
88,2016-03-29,6.5,14.2,-2.0,0.0,7.6,1.2
89,2016-03-30,9.9,15.3,2.6,0.0,5.2,1.6
90,2016-03-31,11.8,18.8,5.0,0.0,7.8,0.9
91,2016-04-01,10.0,11.0,8.9,3.5,0.0,2.3
92,2016-04-02,12.1,17.0,8.3,0.0,5.1,1.5
93,2016-04-03,13.5,18.9,8.2,0.5,1.4,1.3
94,2016-04-04,12.9,18.0,7.8,15.5,0.6,1.4
95,2016-04-05,9.7,15.3,4.0,0.0,3.9,1.3
96,2016-04-06,11.7,20.2,2.6,0.0,9.7,0.6
97,2016-04-07,14.2,19.7,9.7,43.5,0.0,2.5
98,2016-04-08,10.8,14.6,6.3,0.0,0.7,1.4
99,2016-04-09,12.4,20.2,5.3,0.0,7.7,1.1
100,2016-04-10,12.1,18.4,5.4,0.0,0.1,0.8
101,2016-04-11,6.6,10.8,-0.7,0.0,7.9,2.7
102,2016-04-12,7.8,16.4,-2.3,0.0,10.3,1.5
103,2016-04-13,13.3,18.6,9.0,3.5,0.4,1.3
104,2016-04-14,15.1,20.9,10.2,6.0,4.9,1.6
105,2016-04-15,10.0,16.8,2.0,0.0,11.7,2.1
106,2016-04-16,12.8,23.0,0.1,0.0,11.9,1.2
107,2016-04-17,17.8,25.3,10.9,4.0,7.5,3.0
108,2016-04-18,11.2,14.5,7.5,0.5,1.9,1.8
109,2016-04-19,9.9,16.9,2.4,0.0,8.9,2.0
110,2016-04-20,11.8,21.4,1.1,0.0,12.1,1.2
111,2016-04-21,12.3,16.7,9.4,47.0,0.1,0.9
112,2016-04-22,15.2,20.7,10.4,4.5,5.7,2.1
113,2016-04-23,14.9,23.3,7.9,3.0,7.7,1.0
114,2016-04-24,13.7,19.5,10.3,1.0,5.1,1.2
115,2016-04-25,14.7,20.7,9.2,0.0,7.2,1.4
116,2016-04-26,16.7,25.1,9.0,0.0,11.0,1.2
117,2016-04-27,14.2,17.5,11.7,2.5,0.0,1.6
118,2016-04-28,13.6,18.3,8.9,13.0,0.0,2.3
119,2016-04-29,8.0,12.5,3.8,0.0,4.2,2.9
120,2016-04-30,10.4,18.6,0.8,0.0,12.6,1.6
