Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight
0,2016-01-01,1.3,10.1,-3.7,0.0,7.4
1,2016-01-02,1.6,12.0,-3.9,0.0,6.7
2,2016-01-03,2.4,15.5,-4.2,0.0,8.4
3,2016-01-04,3.5,15.5,-3.6,0.0,8.4
4,2016-01-05,4.0,13.1,-2.9,0.0,5.5
5,2016-01-06,3.0,8.0,-0.5,0.0,0.0
6,2016-01-07,1.8,10.5,-3.3,0.0,4.8
7,2016-01-08,0.5,9.7,-4.9,0.0,5.7
8,2016-01-09,1.0,10.3,-5.2,0.0,8.5
9,2016-01-10,2.6,12.8,-3.9,0.0,8.5
10,2016-01-11,1.7,8.5,-3.0,0.0,6.8
11,2016-01-12,1.3,5.3,-4.7,0.0,0.0
12,2016-01-13,-1.1,8.8,-7.4,0.0,8.6
13,2016-01-14,0.8,9.7,-7.2,0.0,5.9
14,2016-01-15,1.0,7.1,-3.2,0.0,4.5
15,2016-01-16,1.4,10.4,-5.0,0.0,7.5
16,2016-01-17,2.2,9.0,-5.0,0.0,5.0
17,2016-01-18,1.2,5.6,-1.2,27.0,0.0
18,2016-01-19,1.1,7.9,-4.6,0.0,7.4
19,2016-01-20,-0.2,7.9,-6.7,0.0,5.9
20,2016-01-21,0.2,7.9,-4.4,0.0,5.7
21,2016-01-22,0.1,8.1,-4.6,0.0,6.9
22,2016-01-23,-0.6,4.1,-4.8,2.5,0.0
23,2016-01-24,-0.7,4.7,-4.8,0.0,4.9
24,2016-01-25,-1.6,5.8,-7.1,0.0,6.8
25,2016-01-26,-1.3,9.0,-7.8,0.0,9.0
26,2016-01-27,0.4,12.5,-7.1,0.0,9.1
27,2016-01-28,1.4,14.0,-6.0,0.0,8.9
28,2016-01-29,1.2,5.5,-1.9,14.5,0.0
29,2016-01-30,0.6,3.0,-0.6,6.5,0.0
30,2016-01-31,0.9,7.6,-2.9,0.0,8.3
31,2016-02-01,1.8,6.3,-1.4,0.0,3.0
32,2016-02-02,0.4,8.4,-4.6,0.0,7.1
33,2016-02-03,0.0,8.6,-6.1,0.0,7.4
34,2016-02-04,-0.2,8.7,-6.3,0.0,9.3
35,2016-02-05,0.8,11.9,-5.8,0.0,9.2
36,2016-02-06,2.6,8.9,-2.1,0.0,1.8
37,2016-02-07,0.6,7.1,-4.7,0.0,9.1
38,2016-02-08,-1.7,5.3,-6.6,0.0,2.7
39,2016-02-09,1.0,11.2,-5.5,0.0,8.5
40,2016-02-10,2.0,7.3,-3.0,0.0,9.8
41,2016-02-11,0.7,10.6,-6.4,0.0,10.0
42,2016-02-12,2.3,11.3,-6.3,0.0,3.2
43,2016-02-13,9.9,19.3,4.3,0.0,5.6
44,2016-02-14,13.8,18.0,7.4,16.5,0.0
45,2016-02-15,3.6,9.2,-2.9,0.5,0.0
46,2016-02-16,0.4,9.0,-5.9,0.0,10.2
47,2016-02-17,0.6,10.1,-5.7,0.0,9.8
48,2016-02-18,1.7,10.7,-6.2,0.0,9.7
49,2016-02-19,4.3,15.9,-3.1,0.0,7.5
50,2016-02-20,4.7,9.7,-0.2,17.0,0.1
51,2016-02-21,6.8,13.6,1.4,0.0,6.6
52,2016-02-22,4.3,10.4,-0.5,0.0,6.7
