Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight
0,2016-01-01,2.4,7.2,-1.4,0.0,7.4
1,2016-01-02,1.7,8.8,-2.4,0.0,2.0
2,2016-01-03,3.9,14.2,-2.0,0.0,7.2
3,2016-01-04,4.5,13.2,-2.0,0.0,4.9
4,2016-01-05,4.8,11.9,-0.5,0.0,3.1
5,2016-01-06,4.6,9.4,1.5,0.0,1.5
6,2016-01-07,2.6,7.7,-1.0,0.0,3.3
7,2016-01-08,3.2,6.9,0.7,0.0,1.1
8,2016-01-09,2.6,8.8,-0.3,0.0,4.3
9,2016-01-10,2.5,6.7,-1.6,0.0,1.9
10,2016-01-11,3.3,7.9,-0.5,0.0,3.3
11,2016-01-12,1.8,5.0,-1.8,0.0,3.3
12,2016-01-13,1.1,6.3,-3.0,0.0,1.6
13,2016-01-14,1.1,3.2,-1.2,0.0,0.5
14,2016-01-15,1.3,5.9,-1.4,0.0,4.1
15,2016-01-16,1.1,7.0,-2.0,0.0,5.9
16,2016-01-17,1.4,6.0,-2.6,0.0,2.3
17,2016-01-18,3.1,5.2,0.2,30.0,0.0
18,2016-01-19,-1.1,3.3,-4.4,3.0,0.3
19,2016-01-20,-2.2,1.4,-4.8,20.0,0.3
20,2016-01-21,-0.8,2.3,-4.3,0.0,3.6
21,2016-01-22,-1.3,2.6,-5.2,0.0,6.1
22,2016-01-23,-2.1,0.5,-4.9,0.0,0.0
23,2016-01-24,-4.2,-0.6,-9.3,0.5,1.3
24,2016-01-25,-4.9,0.5,-12.3,0.0,4.5
25,2016-01-26,-2.5,5.2,-9.1,0.0,7.7
26,2016-01-27,0.8,7.1,-2.2,0.0,5.8
27,2016-01-28,1.4,9.0,-3.5,0.0,3.7
28,2016-01-29,2.6,4.7,1.1,46.0,0.0
29,2016-01-30,3.5,4.9,1.9,12.0,0.0
30,2016-01-31,4.2,10.1,1.2,0.0,7.9
31,2016-02-01,2.3,4.3,0.0,0.0,1.2
32,2016-02-02,1.3,6.4,-1.0,0.0,6.4
33,2016-02-03,0.5,5.6,-2.9,0.0,8.0
34,2016-02-04,0.0,5.8,-4.8,0.0,3.3
35,2016-02-05,1.9,9.3,-2.3,0.0,7.4
36,2016-02-06,1.9,8.3,-2.0,0.0,2.6
37,2016-02-07,0.8,4.6,-3.2,0.0,8.1
38,2016-02-08,-0.6,8.0,-6.4,0.0,8.1
39,2016-02-09,0.0,2.9,-2.9,12.5,0.5
40,2016-02-10,-0.5,2.1,-3.5,0.0,3.7
41,2016-02-11,0.9,7.9,-2.3,0.0,8.3
42,2016-02-12,1.1,4.7,-3.3,0.0,0.0
43,2016-02-13,4.0,5.5,2.1,45.5,0.0
44,2016-02-14,11.5,15.5,5.2,64.5,0.0
45,2016-02-15,2.7,7.9,-1.6,0.0,3.5
46,2016-02-16,-0.5,2.5,-4.2,0.0,2.2
47,2016-02-17,0.0,2.7,-3.4,1.0,0.6
48,2016-02-18,0.4,9.2,-4.6,0.0,7.8
49,2016-02-19,3.4,12.3,-3.3,0.0,8.0
50,2016-02-20,4.2,9.4,1.5,36.5,0.0
51,2016-02-21,4.2,7.7,0.6,1.0,2.0
52,2016-02-22,3.9,9.1,0.6,0.0,2.0
53,2016-02-23,5.2,11.3,0.2,0.0,3.7
54,2016-02-24,1.9,6.2,-1.5,0.0,8.4
55,2016-02-25,0.7,6.5,-4.1,0.0,7.7
56,2016-02-26,1.3,5.8,-2.8,0.0,6.7
57,2016-02-27,2.3,6.4,-2.9,0.0,3.0
58,2016-02-28,4.8,13.7,-0.4,0.0,9.1
59,2016-02-29,4.2,7.8,-1.9,5.0,0.0
60,2016-03-01,-1.4,1.7,-3.6,0.0,4.1
61,2016-03-02,0.4,6.6,-4.1,0.0,5.1
62,2016-03-03,2.6,10.6,-4.3,0.0,3.8
63,2016-03-04,6.0,16.8,-1.2,0.0,9.0
64,2016-03-05,6.3,13.1,0.9,0.0,0.1
65,2016-03-06,9.7,17.4,3.8,6.5,0.3
66,2016-03-07,12.3,18.1,9.5,14.0,0.8
67,2016-03-08,13.5,20.6,9.4,0.0,6.1
68,2016-03-09,6.7,11.4,3.4,23.5,0.0
69,2016-03-10,3.6,7.4,1.8,0.0,1.1
70,2016-03-11,3.8,9.5,-0.2,0.0,8.3
71,2016-03-12,3.5,11.2,-1.3,0.0,9.4
72,2016-03-13,4.1,10.6,-2.1,1.0,1.5
73,2016-03-14,3.4,4.4,2.1,14.0,0.0
74,2016-03-15,3.6,7.4,0.0,0.0,5.5
75,2016-03-16,4.8,13.1,-1.3,0.0,5.9
76,2016-03-17,8.8,20.5,0.1,0.0,9.8
77,2016-03-18,8.9,16.3,0.6,12.5,4.2
78,2016-03-19,12.5,17.7,9.7,37.5,1.6
79,2016-03-20,8.0,11.4,4.7,0.0,5.8
80,2016-03-21,5.5,11.1,1.9,0.0,9.7
81,2016-03-22,6.4,15.8,-0.7,0.0,9.9
82,2016-03-23,7.5,16.2,0.9,0.5,4.4
83,2016-03-24,4.7,9.5,1.6,0.0,8.0
84,2016-03-25,3.8,9.0,0.8,0.0,8.6
85,2016-03-26,5.2,13.7,-0.7,0.0,8.7
86,2016-03-27,6.3,15.1,-1.6,0.0,8.6
87,2016-03-28,7.3,15.0,1.2,0.0,7.4
88,2016-03-29,8.7,16.7,1.2,0.0,9.0
89,2016-03-30,9.4,17.3,2.0,0.0,5.6
90,2016-03-31,10.3,19.5,2.1,0.0,9.3
91,2016-04-01,10.5,16.9,3.1,0.0,1.8
92,2016-04-02,13.4,20.0,7.3,0.0,6.0
93,2016-04-03,12.4,14.8,11.1,2.5,0.0
94,2016-04-04,12.8,16.4,9.0,45.5,0.1
95,2016-04-05,10.5,17.6,5.4,0.0,5.3
96,2016-04-06,11.3,20.8,3.7,0.0,8.9
97,2016-04-07,10.7,14.7,7.7,69.5,0.0
98,2016-04-08,12.2,17.7,5.7,0.0,5.5
99,2016-04-09,11.8,21.8,3.5,0.0,8.4
100,2016-04-10,12.5,19.5,5.9,0.0,1.3
101,2016-04-11,6.4,9.8,2.5,0.0,8.6
102,2016-04-12,8.4,16.0,0.7,0.0,7.1
