Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight
0,2016-01-01,-5.7,-3.3,-11.0,0.5,0.1
1,2016-01-02,-1.8,1.4,-5.4,6.0,0.0
2,2016-01-03,-3.1,-1.0,-4.3,0.0,0.8
3,2016-01-04,-6.5,-3.4,-15.0,0.0,0.5
4,2016-01-05,-8.1,-5.6,-15.5,1.5,0.4
5,2016-01-06,-5.7,-3.4,-9.3,2.5,0.0
6,2016-01-07,-6.4,-4.4,-8.5,0.0,1.7
7,2016-01-08,-5.8,-4.1,-10.8,5.0,0.1
8,2016-01-09,-7.6,-5.2,-12.4,1.0,1.5
9,2016-01-10,-6.9,-3.5,-14.2,2.0,0.6
10,2016-01-11,-10.8,-7.4,-15.9,0.5,2.7
11,2016-01-12,-9.6,-7.3,-14.9,0.5,0.0
12,2016-01-13,-9.4,-4.8,-16.4,0.0,0.2
13,2016-01-14,-7.7,-4.0,-13.4,6.0,2.5
14,2016-01-15,-13.1,-8.1,-19.8,0.5,6.7
15,2016-01-16,-14.5,-9.0,-19.6,0.0,1.8
16,2016-01-17,-14.2,-6.1,-20.1,0.0,4.8
17,2016-01-18,-14.1,-4.6,-22.4,0.0,0.0
18,2016-01-19,-3.2,-1.3,-6.7,0.5,0.0
19,2016-01-20,-4.4,-2.8,-6.1,0.0,0.5
20,2016-01-21,-7.3,-3.1,-13.6,0.0,5.4
21,2016-01-22,-6.8,-2.3,-14.8,1.0,1.0
22,2016-01-23,-6.7,-2.8,-16.9,1.0,0.4
23,2016-01-24,-13.9,-6.9,-19.9,0.5,5.6
24,2016-01-25,-14.3,-5.8,-25.9,0.0,6.1
25,2016-01-26,-2.7,-0.1,-6.9,0.0,0.5
26,2016-01-27,-4.1,-0.7,-6.4,3.5,3.1
27,2016-01-28,-7.4,-4.5,-11.7,2.0,0.8
28,2016-01-29,-13.3,-6.6,-20.5,0.0,4.2
29,2016-01-30,-14.8,-7.2,-23.9,0.0,7.4
30,2016-01-31,-10.7,-6.0,-20.0,0.5,3.8
31,2016-02-01,-12.8,-7.5,-19.0,0.0,1.4
32,2016-02-02,-9.8,-5.0,-13.7,3.0,2.6
33,2016-02-03,-9.8,-4.9,-16.6,0.0,2.1
34,2016-02-04,-4.1,0.3,-9.3,0.0,3.1
35,2016-02-05,-5.1,-2.5,-9.7,1.5,1.8
36,2016-02-06,-9.1,-4.4,-17.5,0.5,1.0
37,2016-02-07,-9.7,-5.7,-17.3,3.0,0.6
38,2016-02-08,-8.6,-3.2,-15.3,0.0,8.0
39,2016-02-09,-2.9,1.9,-10.2,0.0,2.3
40,2016-02-10,-4.0,-0.8,-8.2,3.5,0.9
41,2016-02-11,-6.9,-1.8,-15.7,0.5,5.6
42,2016-02-12,-2.8,2.1,-15.4,0.0,0.5
43,2016-02-13,3.7,5.9,1.6,0.0,0.0
44,2016-02-14,-1.5,2.8,-5.0,19.5,0.0
45,2016-02-15,-9.0,-5.0,-11.5,3.0,1.1
46,2016-02-16,-9.9,-5.9,-15.5,0.0,0.9
47,2016-02-17,-7.1,-5.5,-8.4,4.5,0.2
48,2016-02-18,-3.7,0.0,-8.7,5.0,0.5
49,2016-02-19,0.9,4.2,-3.5,0.5,2.4
50,2016-02-20,-1.3,1.9,-3.9,3.5,4.1
51,2016-02-21,-3.3,-0.1,-5.6,8.0,0.8
52,2016-02-22,-6.5,-4.7,-10.5,3.0,0.2
53,2016-02-23,-5.0,1.0,-10.1,3.5,1.0
54,2016-02-24,-12.4,-6.3,-20.5,0.0,6.1
55,2016-02-25,-11.0,-6.0,-18.1,1.0,3.5
56,2016-02-26,-8.6,-4.0,-15.0,0.0,5.3
57,2016-02-27,-9.3,-4.2,-17.4,0.0,5.7
58,2016-02-28,-10.0,-2.7,-16.2,0.0,7.0
59,2016-02-29,-5.3,0.3,-14.1,0.0,0.6
60,2016-03-01,-5.5,-1.4,-9.7,0.0,1.6
61,2016-03-02,-7.9,-2.5,-14.6,0.0,4.1
62,2016-03-03,-11.2,-5.5,-18.7,2.0,0.2
63,2016-03-04,-12.3,-1.4,-22.6,0.0,7.9
64,2016-03-05,-9.5,0.4,-19.9,0.0,10.1
65,2016-03-06,0.2,4.1,-8.0,6.0,0.0
66,2016-03-07,2.1,6.1,-5.3,4.5,1.1
67,2016-03-08,0.4,5.4,-5.9,2.0,4.4
68,2016-03-09,-3.8,0.0,-9.9,0.0,4.6
69,2016-03-10,-5.5,0.2,-11.0,0.0,7.8
70,2016-03-11,-6.0,-0.3,-12.3,0.0,4.7
71,2016-03-12,-6.7,-0.9,-13.0,0.0,1.8
72,2016-03-13,-4.0,2.3,-16.3,0.0,7.6
73,2016-03-14,-0.3,6.2,-8.5,2.0,7.6
74,2016-03-15,-2.9,1.1,-8.7,0.0,7.6
75,2016-03-16,0.7,7.4,-9.0,0.0,7.7
76,2016-03-17,4.2,8.9,-1.6,0.0,7.9
77,2016-03-18,6.8,12.5,-1.2,0.0,6.1
78,2016-03-19,3.8,8.4,0.7,2.5,0.0
79,2016-03-20,-2.2,1.5,-8.9,0.5,4.3
80,2016-03-21,-4.1,1.2,-9.6,0.0,6.0
81,2016-03-22,-2.5,2.4,-9.7,0.0,4.5
82,2016-03-23,-2.0,2.2,-7.7,1.5,2.3
83,2016-03-24,-3.4,3.8,-10.9,0.0,10.2
84,2016-03-25,-3.9,1.6,-11.9,0.0,2.6
85,2016-03-26,-0.7,3.7,-4.8,0.5,6.5
86,2016-03-27,2.7,8.3,-6.3,0.0,8.5
87,2016-03-28,2.4,7.2,-5.3,1.0,8.7
88,2016-03-29,2.5,11.4,-7.7,0.0,11.4
89,2016-03-30,4.0,8.8,-0.1,1.0,5.2
90,2016-03-31,2.5,6.9,-2.6,0.0,3.8
91,2016-04-01,3.8,9.9,-0.7,0.0,9.7
92,2016-04-02,2.3,6.0,0.3,0.0,5.1
93,2016-04-03,4.4,7.8,1.4,4.5,0.0
94,2016-04-04,4.1,9.9,-2.1,0.0,10.2
95,2016-04-05,4.7,11.9,-3.3,1.0,3.8
96,2016-04-06,4.7,9.6,-0.1,0.0,7.6
97,2016-04-07,6.2,12.1,-1.9,3.0,6.2
98,2016-04-08,5.2,10.9,-0.8,6.5,2.6
99,2016-04-09,3.2,9.2,-0.9,0.0,3.5
100,2016-04-10,0.6,5.2,-3.5,0.0,5.0
101,2016-04-11,-0.9,5.2,-5.4,1.5,5.4
102,2016-04-12,2.4,8.2,-3.6,0.0,7.7
103,2016-04-13,6.3,10.1,2.0,3.0,0.2
104,2016-04-14,9.4,15.7,4.6,6.0,1.3
105,2016-04-15,2.2,6.2,-0.8,0.0,0.0
106,2016-04-16,4.1,10.6,-2.4,0.0,6.5
107,2016-04-17,5.0,6.2,3.5,7.5,0.0
108,2016-04-18,3.8,7.2,-0.7,2.0,0.3
109,2016-04-19,1.6,6.0,-1.1,1.5,0.4
110,2016-04-20,6.8,12.7,0.2,0.0,5.3
111,2016-04-21,11.5,17.3,4.5,0.0,6.9
112,2016-04-22,10.8,19.0,2.4,0.0,10.9
113,2016-04-23,6.3,13.9,1.8,5.0,2.4
114,2016-04-24,5.6,13.1,-0.6,0.0,8.0
115,2016-04-25,7.6,15.7,-1.4,0.0,9.1
116,2016-04-26,5.8,10.7,1.9,0.0,0.7
117,2016-04-27,5.0,12.7,-0.7,0.0,9.1
118,2016-04-28,5.8,13.1,-2.0,0.0,9.9
119,2016-04-29,1.1,3.8,-0.7,5.5,0.0
120,2016-04-30,1.3,4.7,-1.3,1.0,1.9
121,2016-05-01,3.6,10.1,-2.2,0.0,4.2
122,2016-05-02,8.0,16.7,-3.6,0.0,10.6
123,2016-05-03,18.0,26.8,9.7,0.0,9.9
124,2016-05-04,13.9,16.8,11.5,3.5,0.4
125,2016-05-05,10.1,12.1,7.1,2.0,0.7
126,2016-05-06,10.2,14.6,5.2,1.0,5.3
127,2016-05-07,10.6,16.6,7.7,2.5,1.6
128,2016-05-08,9.4,16.0,1.5,2.5,9.3
129,2016-05-09,11.8,20.6,0.5,0.0,12.2
130,2016-05-10,11.7,17.8,5.1,0.0,4.2
131,2016-05-11,9.6,13.3,6.8,2.5,0.0
132,2016-05-12,7.6,10.4,4.4,1.0,0.0
133,2016-05-13,14.1,25.0,3.7,0.0,12.4
134,2016-05-14,13.2,21.8,4.4,0.0,13.1
135,2016-05-15,13.4,20.1,4.7,0.0,7.1
136,2016-05-16,12.2,15.8,7.6,0.0,3.5
137,2016-05-17,14.0,19.8,7.1,5.5,5.2
138,2016-05-18,14.2,21.0,7.2,0.0,11.3
139,2016-05-19,16.3,26.9,6.3,0.0,12.7
140,2016-05-20,17.2,28.2,6.7,0.0,13.1
141,2016-05-21,18.4,29.8,6.9,0.0,13.3
142,2016-05-22,19.8,29.5,9.6,0.0,13.6
143,2016-05-23,16.7,26.2,8.3,0.0,11.7
144,2016-05-24,15.1,22.6,6.6,0.0,8.4
145,2016-05-25,15.1,20.9,10.1,0.0,2.5
146,2016-05-26,18.4,22.7,14.4,0.0,1.8
147,2016-05-27,15.0,20.8,6.8,0.0,8.1
148,2016-05-28,13.6,20.5,5.7,6.5,4.2
149,2016-05-29,11.6,20.5,3.5,0.0,12.4
150,2016-05-30,14.2,23.5,6.3,0.0,8.2
151,2016-05-31,13.8,23.1,8.8,15.0,3.3
152,2016-06-01,8.4,12.4,4.9,7.5,0.0
153,2016-06-02,6.3,8.8,3.7,1.5,0.1
154,2016-06-03,8.0,12.6,2.9,1.5,0.4
155,2016-06-04,8.4,11.3,4.6,23.0,0.0
156,2016-06-05,10.0,18.2,5.2,1.0,6.1
157,2016-06-06,13.8,21.3,4.8,0.0,10.2
158,2016-06-07,16.7,24.5,9.0,0.0,9.8
159,2016-06-08,14.7,19.7,8.9,1.0,1.6
160,2016-06-09,15.8,20.1,12.1,19.0,1.6
161,2016-06-10,14.4,18.6,11.0,0.0,3.2
162,2016-06-11,14.8,21.6,10.0,0.5,8.5
163,2016-06-12,15.1,24.0,7.6,0.0,9.2
164,2016-06-13,13.2,15.8,11.0,0.5,0.1
165,2016-06-14,13.8,17.3,10.8,8.5,0.3
166,2016-06-15,15.3,20.5,10.8,0.0,1.1
167,2016-06-16,13.5,17.8,10.2,6.0,4.6
168,2016-06-17,13.0,14.0,11.7,26.0,0.0
169,2016-06-18,14.0,17.5,11.2,0.0,0.1
170,2016-06-19,17.0,24.4,11.4,0.0,7.4
171,2016-06-20,16.6,20.4,13.2,2.0,0.2
172,2016-06-21,18.2,23.8,13.4,0.0,7.3
173,2016-06-22,17.3,24.1,10.4,0.0,8.8
174,2016-06-23,16.2,21.6,12.7,0.0,10.2
175,2016-06-24,16.3,21.8,12.0,0.0,2.1
176,2016-06-25,13.4,16.1,11.4,5.5,0.7
177,2016-06-26,12.1,14.7,9.8,6.0,0.0
178,2016-06-27,14.6,20.9,8.8,0.0,7.1
179,2016-06-28,18.1,26.3,10.5,0.0,9.9
180,2016-06-29,19.5,28.0,10.1,0.0,14.4
181,2016-06-30,20.3,28.7,11.4,0.0,13.8
182,2016-07-01,20.9,29.0,12.0,0.0,12.6
183,2016-07-02,19.7,25.4,15.2,16.0,2.5
184,2016-07-03,18.4,21.1,15.1,0.0,0.9
185,2016-07-04,13.2,19.4,7.9,1.0,5.6
186,2016-07-05,15.5,23.7,7.7,0.0,7.2
187,2016-07-06,16.3,23.1,9.6,0.0,10.8
188,2016-07-07,17.7,28.3,7.3,0.0,14.1
189,2016-07-08,19.2,28.8,11.6,0.0,12.7
190,2016-07-09,19.8,25.7,13.0,1.5,7.2
191,2016-07-10,18.2,21.6,15.0,12.5,0.3
192,2016-07-11,17.0,23.7,13.9,0.5,1.5
193,2016-07-12,19.6,27.4,14.3,0.0,9.8
194,2016-07-13,20.3,27.9,13.0,0.0,7.8
195,2016-07-14,19.3,25.2,15.4,0.0,11.7
196,2016-07-15,19.5,25.8,12.0,0.0,8.4
197,2016-07-16,20.9,27.0,15.8,0.0,5.0
198,2016-07-17,20.0,25.9,17.0,1.0,3.8
199,2016-07-18,19.6,23.3,16.8,1.5,0.3
200,2016-07-19,18.3,21.8,16.1,11.0,0.1
201,2016-07-20,18.4,26.1,13.6,0.0,6.2
202,2016-07-21,19.9,27.2,12.1,0.0,10.2
203,2016-07-22,20.5,26.8,14.3,0.0,9.4
204,2016-07-23,20.5,28.6,12.7,0.0,11.0
205,2016-07-24,20.9,29.9,12.8,0.0,12.7
206,2016-07-25,20.9,29.3,12.7,0.0,12.5
207,2016-07-26,21.2,29.9,14.3,0.0,10.9
208,2016-07-27,19.6,24.9,16.8,4.5,0.0
209,2016-07-28,21.3,25.1,18.0,18.0,0.0
210,2016-07-29,23.7,26.2,21.5,16.5,0.0
211,2016-07-30,25.0,29.4,20.4,3.0,0.8
212,2016-07-31,23.1,30.7,19.3,1.0,6.6
213,2016-08-01,22.6,30.7,18.7,2.0,4.1
214,2016-08-02,23.8,30.7,19.5,5.5,7.5
215,2016-08-03,24.9,30.3,20.0,0.0,8.1
216,2016-08-04,22.9,28.5,18.1,0.0,7.9
217,2016-08-05,20.9,27.8,13.1,0.0,8.2
218,2016-08-06,19.6,28.5,11.2,0.0,11.7
219,2016-08-07,23.8,32.9,13.0,0.0,11.0
220,2016-08-08,25.6,32.4,18.1,0.0,10.9
221,2016-08-09,19.8,24.6,14.6,4.5,3.2
222,2016-08-10,18.9,26.6,13.6,0.0,11.0
223,2016-08-11,20.6,28.7,12.3,0.0,12.0
224,2016-08-12,21.7,29.3,15.1,0.0,11.4
225,2016-08-13,22.5,30.7,14.5,0.0,12.8
226,2016-08-14,22.3,30.3,14.0,0.0,12.9
227,2016-08-15,22.2,27.4,18.1,0.0,1.2
228,2016-08-16,21.8,27.2,17.5,6.0,4.5
229,2016-08-17,20.1,22.3,18.5,80.0,0.0
230,2016-08-18,23.1,28.7,18.0,8.0,6.9
231,2016-08-19,22.5,27.0,19.1,0.0,0.4
232,2016-08-20,21.0,24.3,19.8,145.0,0.3
233,2016-08-21,21.0,23.7,18.8,1.5,1.4
234,2016-08-22,21.9,25.6,19.2,10.0,1.6
235,2016-08-23,20.6,25.2,18.0,56.0,1.7
236,2016-08-24,20.2,27.1,13.9,0.0,9.7
237,2016-08-25,23.0,29.2,15.2,0.0,10.5
238,2016-08-26,18.3,23.9,13.4,7.5,0.0
239,2016-08-27,16.0,23.2,11.1,0.0,6.4
240,2016-08-28,16.1,24.4,7.9,0.0,8.9
241,2016-08-29,22.1,30.7,14.5,0.0,10.5
242,2016-08-30,24.7,30.6,19.8,3.5,5.3
243,2016-08-31,23.5,28.8,18.3,1.0,5.9
