Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight
0,2016-01-01,-4.7,-2.9,-6.9,0.0,1.3
1,2016-01-02,-1.2,0.7,-3.7,4.5,0.0
2,2016-01-03,-3.8,-2.0,-5.8,0.0,0.7
3,2016-01-04,-5.8,-4.9,-7.6,3.5,0.0
4,2016-01-05,-7.9,-6.3,-8.9,7.5,0.0
5,2016-01-06,-6.1,-4.3,-8.0,6.5,0.6
6,2016-01-07,-7.1,-6.3,-7.4,3.5,0.0
7,2016-01-08,-6.3,-4.3,-8.5,6.5,0.6
8,2016-01-09,-7.4,-6.5,-9.2,5.5,0.3
9,2016-01-10,-7.8,-5.3,-11.7,8.5,0.0
10,2016-01-11,-11.2,-9.6,-12.7,1.0,0.0
11,2016-01-12,-10.1,-8.4,-12.0,6.5,0.2
12,2016-01-13,-8.2,-6.0,-10.6,1.0,2.6
13,2016-01-14,-7.3,-6.3,-8.9,17.0,1.6
14,2016-01-15,-8.6,-5.2,-13.6,3.0,4.5
15,2016-01-16,-8.4,-6.3,-12.2,4.0,1.7
16,2016-01-17,-10.0,-5.5,-15.4,0.0,5.3
17,2016-01-18,-6.1,-3.3,-13.0,0.5,0.0
18,2016-01-19,-4.1,-2.8,-5.5,2.0,0.0
19,2016-01-20,-4.5,-3.1,-6.4,1.0,0.0
20,2016-01-21,-5.4,-3.2,-7.1,2.0,2.4
21,2016-01-22,-6.7,-2.2,-14.5,0.0,6.2
22,2016-01-23,-8.3,-5.0,-14.1,0.0,6.9
23,2016-01-24,-7.1,-3.5,-10.6,0.5,3.8
24,2016-01-25,-8.1,-5.8,-12.5,1.0,3.3
25,2016-01-26,-3.5,-0.8,-7.6,0.0,1.3
26,2016-01-27,-4.9,-2.3,-6.7,2.0,2.7
27,2016-01-28,-7.1,-4.6,-9.5,2.0,0.0
28,2016-01-29,-9.0,-6.9,-11.4,0.5,0.4
29,2016-01-30,-9.8,-5.6,-17.5,0.0,8.1
30,2016-01-31,-9.7,-8.0,-10.7,4.5,0.1
31,2016-02-01,-9.9,-7.8,-12.0,3.0,3.5
32,2016-02-02,-8.8,-6.7,-11.5,2.0,1.0
33,2016-02-03,-7.2,-4.9,-9.8,0.5,1.7
34,2016-02-04,-3.8,-1.8,-6.5,0.5,0.2
35,2016-02-05,-6.4,-3.7,-8.7,3.0,0.2
36,2016-02-06,-8.8,-7.0,-11.6,2.5,2.1
37,2016-02-07,-8.4,-5.8,-13.2,6.5,1.3
38,2016-02-08,-6.6,-2.1,-13.0,0.0,7.3
39,2016-02-09,-1.7,0.0,-3.8,4.5,1.1
40,2016-02-10,-5.4,-3.4,-8.4,1.5,3.6
41,2016-02-11,-6.2,-2.4,-10.2,0.0,7.9
42,2016-02-12,-1.5,2.0,-10.1,0.0,1.8
43,2016-02-13,3.2,4.7,0.9,0.5,0.0
44,2016-02-14,2.4,7.8,-4.5,14.0,0.0
45,2016-02-15,-10.1,-4.5,-12.8,6.5,0.4
46,2016-02-16,-9.0,-6.4,-11.4,9.5,3.6
47,2016-02-17,-7.9,-6.2,-9.3,10.5,0.2
48,2016-02-18,-3.0,-0.7,-8.0,1.5,0.1
49,2016-02-19,-0.6,1.5,-2.7,5.0,0.0
50,2016-02-20,-2.0,0.7,-6.0,3.5,3.4
51,2016-02-21,-2.9,0.6,-6.0,7.0,3.0
52,2016-02-22,-6.9,-5.1,-9.2,0.5,1.1
53,2016-02-23,-4.6,-0.7,-8.4,4.5,1.1
54,2016-02-24,-10.0,-7.7,-12.7,0.0,5.5
55,2016-02-25,-10.0,-6.8,-15.5,3.0,0.0
56,2016-02-26,-8.7,-6.5,-13.0,5.0,0.8
57,2016-02-27,-8.1,-6.0,-10.4,5.5,1.0
58,2016-02-28,-6.8,-2.9,-13.3,0.0,9.3
59,2016-02-29,-1.6,4.2,-5.5,5.0,2.2
60,2016-03-01,-5.7,-3.5,-8.2,11.5,1.1
61,2016-03-02,-7.1,-4.5,-11.2,3.5,1.2
62,2016-03-03,-5.2,0.3,-10.7,2.0,1.1
63,2016-03-04,-5.4,-1.3,-9.3,0.0,7.6
64,2016-03-05,-4.8,0.7,-13.7,0.0,8.9
65,2016-03-06,3.3,6.9,-2.8,10.5,0.0
66,2016-03-07,1.0,5.4,-2.7,0.5,4.4
