Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation
0,2016-01-01,4.5,10.3,0.2,0.5
1,2016-01-02,4.9,12.5,-1.2,0.0
2,2016-01-03,6.4,14.5,0.7,0.0
3,2016-01-04,7.9,15.5,1.4,0.0
4,2016-01-05,6.7,12.2,1.5,0.0
5,2016-01-06,7.7,12.3,4.8,0.0
6,2016-01-07,5.4,10.6,1.6,0.0
7,2016-01-08,4.9,10.2,-0.8,0.0
8,2016-01-09,3.9,10.0,-0.6,0.0
9,2016-01-10,4.9,10.5,-1.9,0.0
10,2016-01-11,5.1,9.4,0.8,0.0
11,2016-01-12,4.2,8.6,-0.5,0.0
12,2016-01-13,3.4,8.5,-1.0,0.0
13,2016-01-14,3.4,9.6,-2.6,0.0
14,2016-01-15,2.9,8.1,-0.9,0.0
15,2016-01-16,2.2,7.6,-1.7,0.0
16,2016-01-17,2.9,7.7,-2.7,4.0
17,2016-01-18,7.2,10.3,3.9,10.0
18,2016-01-19,1.2,5.3,-1.3,0.5
19,2016-01-20,0.0,2.4,-1.8,30.5
20,2016-01-21,1.4,4.6,0.0,2.0
21,2016-01-22,1.7,5.4,-2.8,0.0
22,2016-01-23,0.9,4.5,-4.1,0.0
23,2016-01-24,-1.1,1.6,-4.1,0.0
24,2016-01-25,-0.4,5.1,-4.1,0.0
25,2016-01-26,1.1,7.6,-5.3,0.0
26,2016-01-27,4.3,10.2,-0.7,0.0
27,2016-01-28,4.4,12.2,-2.3,0.0
28,2016-01-29,5.7,6.7,4.5,41.5
29,2016-01-30,6.3,8.4,4.9,6.5
30,2016-01-31,6.1,10.7,1.4,0.0
31,2016-02-01,4.1,7.0,0.7,0.0
32,2016-02-02,3.8,9.1,0.5,0.0
33,2016-02-03,3.1,8.4,-1.9,0.0
34,2016-02-04,2.8,10.0,-2.7,0.0
35,2016-02-05,3.9,11.2,-1.8,0.0
36,2016-02-06,3.0,9.1,-1.2,0.0
37,2016-02-07,2.3,6.9,-2.8,0.0
38,2016-02-08,2.2,10.6,-4.8,0.0
39,2016-02-09,3.4,9.3,-1.1,4.5
40,2016-02-10,3.2,7.5,-0.6,1.0
41,2016-02-11,2.9,11.2,-3.3,0.0
42,2016-02-12,5.8,13.0,-1.4,0.0
43,2016-02-13,10.8,16.5,6.9,16.5
44,2016-02-14,13.0,20.6,9.5,25.5
45,2016-02-15,4.3,9.7,0.7,2.0
46,2016-02-16,2.6,8.0,-0.1,0.0
47,2016-02-17,2.3,7.0,-1.4,0.5
48,2016-02-18,3.4,11.8,-2.8,0.0
49,2016-02-19,6.7,14.1,-0.5,0.0
50,2016-02-20,6.1,7.9,3.9,18.5
51,2016-02-21,6.1,9.1,2.9,0.0
52,2016-02-22,5.4,8.8,2.4,0.0
53,2016-02-23,6.8,12.0,2.0,0.0
54,2016-02-24,3.5,6.4,0.9,0.0
55,2016-02-25,3.2,8.1,-0.4,0.0
56,2016-02-26,3.1,9.3,-1.1,0.0
57,2016-02-27,5.9,13.2,-2.2,0.0
58,2016-02-28,8.4,16.1,0.0,0.0
59,2016-02-29,5.5,10.8,-1.2,17.0
60,2016-03-01,-0.4,4.0,-2.1,7.0
61,2016-03-02,2.9,9.7,-2.2,0.0
62,2016-03-03,5.6,14.5,-1.8,0.0
63,2016-03-04,8.8,18.0,-0.1,0.0
64,2016-03-05,12.5,18.6,7.9,0.0
65,2016-03-06,15.7,18.6,11.9,0.0
66,2016-03-07,13.9,19.6,9.2,0.0
67,2016-03-08,11.8,16.4,8.9,0.0
68,2016-03-09,7.6,10.5,5.2,26.5
69,2016-03-10,6.0,9.2,4.2,0.0
70,2016-03-11,4.9,10.2,-0.2,0.0
71,2016-03-12,4.0,10.7,-1.8,0.0
72,2016-03-13,5.7,12.7,-1.7,3.5
73,2016-03-14,5.6,7.1,4.3,21.0
74,2016-03-15,5.3,9.8,-0.3,0.0
75,2016-03-16,5.0,12.3,-1.9,0.0
76,2016-03-17,9.2,19.8,-0.3,0.0
77,2016-03-18,11.8,18.5,3.1,4.0
78,2016-03-19,12.9,17.5,9.0,14.0
79,2016-03-20,9.0,13.1,6.6,0.0
80,2016-03-21,7.0,11.1,1.2,0.0
81,2016-03-22,7.6,17.9,-1.3,0.0
82,2016-03-23,8.8,16.6,1.9,0.0
83,2016-03-24,7.1,11.0,4.4,0.0
84,2016-03-25,5.0,9.0,2.1,0.0
85,2016-03-26,5.3,12.5,-1.5,0.0
86,2016-03-27,7.4,16.1,-1.1,0.0
87,2016-03-28,8.3,15.2,3.4,0.0
88,2016-03-29,9.6,17.8,0.5,0.0
89,2016-03-30,12.7,19.9,5.1,0.0
90,2016-03-31,13.2,21.5,4.4,0.0
91,2016-04-01,12.3,14.8,9.6,3.5
92,2016-04-02,13.8,18.8,7.2,0.0
93,2016-04-03,15.9,18.5,13.2,0.5
94,2016-04-04,13.8,19.6,9.3,15.5
95,2016-04-05,11.8,17.4,4.6,0.0
96,2016-04-06,12.9,22.5,3.2,0.0
97,2016-04-07,13.1,15.2,11.8,56.5
98,2016-04-08,13.2,17.3,7.8,0.0
99,2016-04-09,14.6,24.5,6.6,0.0
100,2016-04-10,14.5,20.3,9.0,0.0
101,2016-04-11,8.9,12.9,4.3,0.0
102,2016-04-12,9.3,17.0,0.2,0.0
103,2016-04-13,14.4,19.1,10.9,5.5
104,2016-04-14,15.4,22.4,12.4,3.5
105,2016-04-15,11.7,16.0,5.0,0.0
106,2016-04-16,13.7,23.9,2.4,0.0
107,2016-04-17,19.2,27.4,11.5,7.0
108,2016-04-18,12.9,17.7,7.9,0.0
109,2016-04-19,12.0,18.9,4.4,0.0
110,2016-04-20,13.7,21.0,4.1,0.0
111,2016-04-21,14.7,17.5,12.1,16.0
112,2016-04-22,15.0,18.7,10.4,5.0
113,2016-04-23,16.5,25.2,8.7,1.5
114,2016-04-24,15.1,22.3,11.7,0.5
115,2016-04-25,16.7,22.8,10.5,0.0
116,2016-04-26,18.3,27.0,9.7,0.0
117,2016-04-27,16.3,20.4,13.8,7.0
118,2016-04-28,14.8,17.3,11.7,14.5
119,2016-04-29,11.5,15.5,6.8,0.0
120,2016-04-30,13.7,22.8,4.0,0.0
121,2016-05-01,16.1,25.6,8.0,0.0
122,2016-05-02,18.8,29.5,8.7,0.0
123,2016-05-03,19.4,22.4,15.9,1.0
124,2016-05-04,19.8,25.2,14.4,3.5
125,2016-05-05,18.1,23.5,11.6,0.0
126,2016-05-06,14.2,18.2,10.6,5.5
127,2016-05-07,16.3,20.5,14.0,0.5
128,2016-05-08,17.0,23.6,9.4,0.0
129,2016-05-09,15.6,18.4,14.0,17.0
130,2016-05-10,17.1,20.2,14.8,7.0
131,2016-05-11,16.7,20.6,13.2,7.5
132,2016-05-12,18.0,25.7,12.8,0.0
133,2016-05-13,19.5,27.7,11.8,0.0
134,2016-05-14,19.9,26.2,14.7,0.0
135,2016-05-15,19.6,24.5,15.2,0.0
136,2016-05-16,19.1,23.4,12.8,21.5
137,2016-05-17,14.7,19.3,11.0,2.0
138,2016-05-18,18.0,27.6,8.7,0.0
139,2016-05-19,20.0,28.5,12.3,0.0
140,2016-05-20,20.0,27.6,14.8,0.0
141,2016-05-21,19.2,27.5,11.5,0.0
142,2016-05-22,21.3,30.0,13.6,0.0
143,2016-05-23,22.6,31.0,15.1,0.0
144,2016-05-24,22.6,30.5,13.4,0.0
145,2016-05-25,22.0,24.2,19.4,0.0
146,2016-05-26,23.5,28.1,20.4,2.0
147,2016-05-27,21.2,25.5,16.7,4.5
148,2016-05-28,19.2,23.1,15.8,0.0
149,2016-05-29,19.1,26.5,13.3,14.5
150,2016-05-30,19.1,22.7,16.7,5.0
151,2016-05-31,23.2,30.4,17.8,0.0
152,2016-06-01,18.8,22.2,15.6,0.0
153,2016-06-02,17.7,22.1,13.6,0.0
154,2016-06-03,19.2,28.0,10.4,0.0
155,2016-06-04,19.3,25.6,13.3,2.5
156,2016-06-05,18.7,24.8,14.6,10.0
157,2016-06-06,20.4,26.1,14.3,0.0
158,2016-06-07,19.5,22.8,17.6,9.0
159,2016-06-08,21.7,26.9,17.4,0.0
160,2016-06-09,21.9,27.2,18.3,0.0
161,2016-06-10,23.7,30.0,18.1,0.0
162,2016-06-11,23.3,28.1,18.1,0.0
163,2016-06-12,22.5,25.6,20.1,10.5
164,2016-06-13,21.1,23.6,19.5,16.5
165,2016-06-14,23.4,28.6,19.5,0.5
166,2016-06-15,23.6,28.7,18.8,0.0
167,2016-06-16,21.5,23.5,19.8,23.0
168,2016-06-17,21.6,25.7,18.7,8.5
169,2016-06-18,23.6,32.0,15.8,0.0
170,2016-06-19,20.7,23.4,18.6,10.0
171,2016-06-20,24.2,30.6,20.0,0.0
172,2016-06-21,24.5,30.0,21.4,22.0
173,2016-06-22,23.7,28.1,21.4,12.5
174,2016-06-23,23.0,27.2,19.2,48.5
175,2016-06-24,20.9,25.3,16.9,18.5
176,2016-06-25,22.5,26.8,18.6,7.5
177,2016-06-26,21.6,26.6,17.6,0.0
178,2016-06-27,22.3,30.0,15.9,20.0
179,2016-06-28,20.1,23.6,17.5,24.0
180,2016-06-29,22.3,27.0,19.6,11.5
181,2016-06-30,24.9,29.2,21.8,0.0
182,2016-07-01,26.3,33.5,20.6,0.0
183,2016-07-02,28.6,35.9,22.3,0.0
184,2016-07-03,26.5,32.5,23.2,6.5
185,2016-07-04,25.6,32.1,22.4,9.0
186,2016-07-05,26.8,35.1,21.5,3.0
187,2016-07-06,28.0,34.8,22.6,0.0
188,2016-07-07,27.9,32.5,24.4,0.0
189,2016-07-08,25.4,29.5,21.9,3.0
190,2016-07-09,22.4,23.8,21.0,41.5
191,2016-07-10,26.4,32.6,22.2,0.0
192,2016-07-11,27.5,33.9,21.8,0.0
193,2016-07-12,26.3,29.5,23.8,2.0
194,2016-07-13,26.6,29.3,24.9,8.0
195,2016-07-14,25.9,32.8,22.7,21.5
196,2016-07-15,23.4,26.2,21.2,0.0
197,2016-07-16,25.1,31.5,20.0,0.0
198,2016-07-17,26.2,30.9,23.9,2.5
199,2016-07-18,25.7,30.6,21.6,0.0
200,2016-07-19,25.5,31.4,20.0,0.0
201,2016-07-20,25.7,31.7,21.5,0.0
202,2016-07-21,25.3,31.9,19.5,0.0
203,2016-07-22,25.2,31.0,20.8,0.0
204,2016-07-23,24.5,29.3,21.2,0.0
205,2016-07-24,25.6,32.0,20.7,0.0
206,2016-07-25,25.6,30.8,21.8,0.0
207,2016-07-26,23.3,24.6,22.5,25.5
208,2016-07-27,26.2,32.1,22.8,0.0
209,2016-07-28,26.6,31.5,23.7,0.0
210,2016-07-29,27.3,33.4,22.0,0.0
211,2016-07-30,26.8,33.3,21.6,0.0
212,2016-07-31,28.2,34.7,22.7,0.0
213,2016-08-01,28.2,34.0,23.9,0.0
214,2016-08-02,27.5,33.7,22.8,0.0
215,2016-08-03,27.7,33.7,22.6,0.0
216,2016-08-04,28.1,34.7,22.4,0.0
217,2016-08-05,29.5,35.9,24.0,0.0
218,2016-08-06,29.0,36.6,24.7,3.0
219,2016-08-07,28.8,34.5,23.4,0.0
220,2016-08-08,28.2,34.2,22.9,0.0
221,2016-08-09,28.2,33.4,24.3,0.0
222,2016-08-10,25.8,31.6,20.9,0.0
223,2016-08-11,25.3,32.6,18.9,0.0
224,2016-08-12,26.7,33.5,20.2,0.0
225,2016-08-13,28.0,36.0,22.1,0.0
226,2016-08-14,28.3,35.8,24.6,0.0
227,2016-08-15,26.6,33.3,23.8,0.0
228,2016-08-16,27.4,34.8,23.0,2.0
229,2016-08-17,27.2,31.1,24.0,0.0
230,2016-08-18,28.4,34.4,24.1,0.0
231,2016-08-19,28.5,35.3,23.4,3.0
