,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,avg_wind_speed
0,2016-01-01,1.9,6.1,-2.7,0.0,2.9
1,2016-01-02,4.1,9.3,-2.7,0.0,2.1
2,2016-01-03,7.3,10.9,3.1,0.0,2.1
3,2016-01-04,4.6,10.6,0.1,0.0,1.5
4,2016-01-05,2.9,5.3,0.9,0.0,3.0
5,2016-01-06,1.9,6.0,-2.3,0.0,1.8
6,2016-01-07,2.1,5.3,-1.1,0.0,2.8
7,2016-01-08,1.1,5.5,-2.6,0.0,1.9
8,2016-01-09,0.8,5.3,-2.3,0.0,1.9
9,2016-01-10,1.9,7.4,-1.7,0.0,3.3
10,2016-01-11,-0.2,3.1,-1.9,0.0,3.1
11,2016-01-12,-0.4,3.7,-3.7,0.0,2.3
12,2016-01-13,-0.1,4.9,-4.2,0.0,1.2
13,2016-01-14,1.3,5.0,-1.5,0.0,2.7
14,2016-01-15,-0.8,4.6,-4.0,0.0,2.0
15,2016-01-16,-0.9,4.6,-4.9,0.0,2.2
16,2016-01-17,-0.7,4.9,-5.8,0.0,2.0
17,2016-01-18,1.4,3.5,-1.5,82.5,3.8
18,2016-01-19,2.2,5.4,-0.7,1.0,2.3
19,2016-01-20,1.1,5.8,-2.6,0.0,2.2
20,2016-01-21,1.3,5.2,-2.2,0.0,2.2
21,2016-01-22,0.7,4.3,-2.1,0.0,3.3
22,2016-01-23,0.3,3.1,-2.1,0.0,2.4
23,2016-01-24,-1.5,1.9,-5.6,1.0,2.0
24,2016-01-25,-0.5,2.8,-4.2,0.0,2.8
25,2016-01-26,1.6,6.6,-2.8,0.0,1.5
26,2016-01-27,3.8,8.1,-0.9,0.0,2.5
27,2016-01-28,3.5,7.9,0.2,0.0,2.0
28,2016-01-29,0.6,2.9,-2.2,0.0,1.2
29,2016-01-30,0.2,4.6,-2.3,0.0,1.0
30,2016-01-31,1.1,5.6,-2.8,0.0,2.4
31,2016-02-01,-0.9,3.3,-3.5,0.0,1.6
32,2016-02-02,-0.9,3.9,-4.5,0.0,1.9
33,2016-02-03,-0.8,4.4,-5.7,0.0,1.5
34,2016-02-04,0.5,6.9,-4.9,0.0,1.8
35,2016-02-05,2.7,7.0,-2.0,0.0,2.5
36,2016-02-06,1.1,6.3,-2.3,0.0,1.8
37,2016-02-07,-1.0,3.6,-5.6,0.0,2.5
38,2016-02-08,-0.3,5.2,-4.9,0.0,1.5
39,2016-02-09,3.9,9.6,-1.2,0.0,2.9
40,2016-02-10,1.4,4.7,-1.4,0.0,3.9
41,2016-02-11,1.1,6.7,-3.4,0.0,2.5
42,2016-02-12,2.7,9.3,-3.7,0.0,1.5
43,2016-02-13,8.9,17.4,2.0,0.0,1.5
44,2016-02-14,12.6,21.1,6.5,2.5,3.7
45,2016-02-15,2.4,9.2,-2.2,0.0,3.2
46,2016-02-16,-0.1,4.6,-4.4,0.0,1.5
47,2016-02-17,0.7,5.2,-2.8,0.0,3.0
48,2016-02-18,2.3,9.8,-3.0,0.0,1.8
49,2016-02-19,4.9,12.0,-1.5,1.0,2.7
50,2016-02-20,5.3,8.1,1.5,23.0,1.0
51,2016-02-21,6.4,11.2,2.3,2.0,2.7
52,2016-02-22,1.7,4.5,-0.6,0.0,2.3
53,2016-02-23,3.0,7.7,-2.2,0.0,1.5
54,2016-02-24,1.0,4.0,-3.1,0.0,3.2
55,2016-02-25,-0.7,4.1,-3.9,0.0,2.1
56,2016-02-26,0.1,5.1,-3.8,0.0,2.4
57,2016-02-27,0.9,5.8,-3.1,4.5,1.5
58,2016-02-28,0.6,4.4,-5.7,2.5,1.2
59,2016-02-29,5.0,8.0,0.9,13.0,3.0
60,2016-03-01,1.0,5.0,-1.4,0.0,4.3
61,2016-03-02,0.7,5.5,-2.5,0.0,2.3
62,2016-03-03,2.5,8.6,-3.3,2.5,3.1
63,2016-03-04,2.0,6.3,-2.1,0.0,1.7
64,2016-03-05,2.6,6.9,-2.2,0.0,1.1
65,2016-03-06,,12.6,4.2,,1.2
66,2016-03-07,9.0,16.1,4.8,3.0,
67,2016-03-08,9.1,13.5,6.0,0.0,1.7
68,2016-03-09,4.4,6.7,3.1,0.0,2.1
69,2016-03-10,2.2,5.6,-1.4,0.0,1.5
70,2016-03-11,1.7,7.5,-3.3,0.0,2.1
71,2016-03-12,0.9,6.1,-4.3,0.0,1.4
72,2016-03-13,3.5,8.5,-3.4,0.0,1.6
73,2016-03-14,5.2,8.4,2.1,0.0,1.1
74,2016-03-15,5.1,10.9,-0.4,0.0,2.9
75,2016-03-16,7.8,14.0,2.6,0.0,2.4
76,2016-03-17,11.9,18.5,4.7,0.0,3.0
77,2016-03-18,10.6,16.6,3.3,0.0,1.7
78,2016-03-19,12.5,17.7,7.0,0.0,1.5
79,2016-03-20,6.4,11.3,3.0,0.0,1.7
80,2016-03-21,4.1,8.2,-0.6,0.0,1.8
81,2016-03-22,5.7,11.0,-0.8,0.0,1.9
82,2016-03-23,5.5,10.4,0.0,0.0,3.0
83,2016-03-24,2.1,9.1,-2.1,2.0,1.6
84,2016-03-25,2.5,9.5,-2.7,0.5,
85,2016-03-26,2.8,7.9,-2.4,0.0,1.7
86,2016-03-27,5.3,11.6,-1.6,0.0,2.3
87,2016-03-28,6.1,12.3,0.3,0.0,1.6
88,2016-03-29,6.2,11.7,0.3,0.0,1.5
89,2016-03-30,9.1,16.3,3.1,1.0,2.1
90,2016-03-31,8.4,16.4,1.8,0.0,2.6
91,2016-04-01,6.2,11.7,0.3,0.5,2.4
92,2016-04-02,7.0,7.9,5.6,0.0,1.4
93,2016-04-03,11.9,17.7,6.1,2.5,2.1
94,2016-04-04,5.7,9.3,2.3,26.0,1.5
95,2016-04-05,7.1,13.0,0.7,0.0,2.2
96,2016-04-06,9.2,14.5,3.3,0.0,2.1
97,2016-04-07,8.1,13.4,2.4,52.0,2.5
98,2016-04-08,12.3,16.7,7.2,0.0,3.3
99,2016-04-09,14.4,21.1,8.0,0.0,3.0
100,2016-04-10,7.0,10.3,4.4,0.0,1.6
101,2016-04-11,4.6,9.8,1.3,3.5,2.6
102,2016-04-12,6.3,13.4,-0.3,0.0,2.3
103,2016-04-13,11.0,16.8,2.8,0.0,2.4
104,2016-04-14,12.2,16.9,9.8,1.5,1.2
105,2016-04-15,10.7,13.9,7.3,1.0,5.0
106,2016-04-16,10.4,16.3,3.9,0.0,2.6
107,2016-04-17,13.5,18.1,6.6,18.0,4.1
108,2016-04-18,14.6,16.6,11.9,0.0,4.3
109,2016-04-19,10.2,12.7,4.4,0.0,2.3
110,2016-04-20,10.6,17.2,3.1,0.0,2.4
111,2016-04-21,12.4,19.0,6.3,0.0,1.3
112,2016-04-22,12.8,17.9,7.9,5.5,1.9
113,2016-04-23,12.9,17.8,7.9,0.0,1.6
114,2016-04-24,12.2,15.5,6.2,0.0,1.7
115,2016-04-25,9.6,15.1,4.3,0.0,1.8
116,2016-04-26,10.3,16.0,5.3,0.0,1.8
117,2016-04-27,8.1,11.7,3.8,0.0,1.4
118,2016-04-28,,,,,
119,2016-04-29,9.3,12.6,7.0,2.5,4.0
120,2016-04-30,10.2,14.7,6.1,0.0,3.4
121,2016-05-01,8.0,9.7,6.8,3.5,1.1
122,2016-05-02,10.2,14.4,4.6,0.0,1.5
123,2016-05-03,16.8,22.2,8.5,0.0,3.1
124,2016-05-04,16.1,19.7,9.5,16.5,3.5
125,2016-05-05,16.6,19.9,9.6,0.0,3.6
126,2016-05-06,16.3,21.9,10.8,0.0,2.0
127,2016-05-07,16.9,22.2,12.7,0.0,2.7
128,2016-05-08,16.8,22.5,8.3,0.0,4.8
129,2016-05-09,14.4,20.3,5.7,0.0,2.8
130,2016-05-10,12.5,14.0,11.1,30.0,1.0
131,2016-05-11,13.6,18.2,11.1,10.0,2.1
132,2016-05-12,16.4,21.8,10.9,0.0,3.4
133,2016-05-13,18.0,27.8,9.0,0.0,1.7
134,2016-05-14,14.0,18.8,7.7,0.0,2.6
135,2016-05-15,11.2,16.7,5.2,0.0,1.8
136,2016-05-16,15.6,21.3,6.2,0.0,3.3
137,2016-05-17,13.7,19.0,11.6,13.0,1.4
138,2016-05-18,14.7,21.4,8.6,0.0,1.5
139,2016-05-19,14.2,19.9,9.6,0.0,1.7
140,2016-05-20,13.6,19.5,8.4,0.0,1.6
141,2016-05-21,13.8,18.9,9.8,0.0,1.3
142,2016-05-22,17.0,23.8,11.5,0.0,1.3
143,2016-05-23,18.2,25.1,13.6,0.0,1.6
144,2016-05-24,16.8,20.1,13.6,0.0,1.8
145,2016-05-25,17.5,20.5,14.5,0.0,1.1
146,2016-05-26,21.4,29.8,15.8,0.0,1.4
147,2016-05-27,18.0,23.3,14.6,19.5,1.5
148,2016-05-28,16.7,21.3,11.2,0.0,1.7
149,2016-05-29,15.1,19.1,9.9,0.0,1.7
150,2016-05-30,17.7,22.8,13.7,0.0,1.6
151,2016-05-31,17.6,20.9,14.2,0.5,2.0
152,2016-06-01,16.0,19.7,13.6,0.0,4.6
153,2016-06-02,13.0,16.2,7.9,3.5,1.8
154,2016-06-03,14.8,22.1,6.5,0.0,2.1
155,2016-06-04,19.9,27.5,9.4,0.0,2.3
156,2016-06-05,16.3,21.8,11.8,0.0,2.2
157,2016-06-06,14.7,19.0,9.2,0.0,1.5
158,2016-06-07,16.9,21.3,11.2,0.0,1.5
159,2016-06-08,19.3,23.8,12.9,0.0,2.8
160,2016-06-09,19.5,23.5,16.7,0.5,1.4
161,2016-06-10,17.4,20.9,14.1,0.0,1.7
162,2016-06-11,16.0,19.7,13.1,0.0,1.8
163,2016-06-12,19.5,23.6,13.4,0.0,1.9
164,2016-06-13,18.3,20.7,16.2,20.5,1.6
165,2016-06-14,16.8,18.7,15.7,9.5,1.0
