Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation
0,2016-01-01,1.0,3.7,-3.7,0.0
1,2016-01-02,4.6,7.5,-1.7,0.5
2,2016-01-03,3.0,6.5,-1.6,0.0
3,2016-01-04,-0.2,2.3,-2.7,1.5
4,2016-01-05,-1.3,-0.1,-2.1,5.5
5,2016-01-06,0.3,3.0,-2.2,1.0
6,2016-01-07,-0.6,1.7,-1.6,2.0
7,2016-01-08,0.1,2.9,-1.9,3.0
8,2016-01-09,-1.2,0.5,-4.0,1.0
9,2016-01-10,-1.2,2.4,-4.0,2.0
10,2016-01-11,-4.5,-2.0,-6.2,0.0
11,2016-01-12,-3.1,0.8,-7.9,0.5
12,2016-01-13,-2.8,1.1,-6.6,1.5
13,2016-01-14,-2.6,1.1,-10.5,0.5
14,2016-01-15,-3.0,1.1,-10.0,0.0
15,2016-01-16,-4.0,-0.8,-12.0,1.0
16,2016-01-17,-3.4,-0.8,-8.5,0.5
17,2016-01-18,1.0,3.9,-6.7,18.5
18,2016-01-19,0.7,1.8,0.1,10.5
19,2016-01-20,0.7,2.6,-1.0,0.5
20,2016-01-21,-0.2,3.0,-1.6,2.0
21,2016-01-22,-1.5,0.3,-3.1,6.5
22,2016-01-23,-2.6,-0.9,-6.2,2.0
23,2016-01-24,-1.9,1.5,-7.8,1.5
24,2016-01-25,-2.0,0.6,-5.1,4.5
25,2016-01-26,1.0,3.2,-1.6,0.0
26,2016-01-27,1.3,2.7,-0.2,0.5
27,2016-01-28,0.3,3.3,-2.9,0.5
28,2016-01-29,-2.3,0.2,-5.9,0.0
29,2016-01-30,-2.2,0.8,-4.9,0.0
30,2016-01-31,-3.1,-0.9,-4.4,1.5
31,2016-02-01,-4.2,-1.4,-8.2,0.0
32,2016-02-02,-3.0,-0.1,-5.9,0.0
33,2016-02-03,-1.9,0.2,-4.9,0.0
34,2016-02-04,0.7,3.6,-2.1,0.0
35,2016-02-05,0.5,4.1,-2.1,0.0
36,2016-02-06,-2.4,1.7,-5.4,0.0
37,2016-02-07,-2.8,0.1,-7.7,2.5
38,2016-02-08,0.1,2.6,-3.1,0.0
39,2016-02-09,2.6,5.4,0.4,0.0
40,2016-02-10,-0.1,2.8,-1.4,0.5
41,2016-02-11,-0.9,3.7,-7.1,0.0
