Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,avg_wind_speed
0,2016-01-01,6.3,12.5,-0.8,0.0,7.9,1.4
1,2016-01-02,11.0,14.7,6.9,0.0,0.3,1.3
2,2016-01-03,10.7,15.6,4.7,0.0,1.2,0.8
3,2016-01-04,9.0,15.6,4.0,0.0,6.2,1.3
4,2016-01-05,8.4,12.1,6.1,0.5,0.0,1.1
5,2016-01-06,7.6,11.9,4.1,0.0,0.0,0.8
6,2016-01-07,8.6,9.8,5.2,0.0,2.6,3.1
7,2016-01-08,7.0,8.9,5.9,0.0,0.0,4.2
8,2016-01-09,7.6,9.0,6.0,0.0,0.6,2.8
9,2016-01-10,6.8,10.6,1.4,0.0,4.6,2.2
10,2016-01-11,6.3,11.6,1.4,0.0,2.3,1.1
11,2016-01-12,7.2,10.1,1.8,0.0,0.4,1.9
12,2016-01-13,5.9,7.2,1.3,0.0,0.4,4.4
13,2016-01-14,6.4,8.7,3.2,0.0,2.2,3.4
14,2016-01-15,4.7,9.7,0.0,0.0,8.8,1.2
15,2016-01-16,5.2,12.9,-2.1,0.0,7.1,1.3
16,2016-01-17,6.9,9.0,3.8,19.0,0.0,3.0
17,2016-01-18,7.0,10.4,1.9,6.5,1.2,5.6
18,2016-01-19,2.1,3.0,0.3,0.5,0.0,7.4
19,2016-01-20,1.6,4.8,-2.4,0.0,1.2,2.7
20,2016-01-21,2.6,7.2,-2.4,0.0,0.1,1.0
21,2016-01-22,5.9,8.6,2.4,8.0,0.5,1.9
22,2016-01-23,3.0,5.0,-1.2,2.5,0.0,3.0
23,2016-01-24,-2.2,0.0,-4.3,0.0,0.1,6.4
24,2016-01-25,2.6,5.0,-0.2,0.0,0.5,4.4
25,2016-01-26,6.3,7.8,4.7,0.0,0.0,4.5
26,2016-01-27,7.8,10.6,5.0,0.0,0.7,2.1
27,2016-01-28,7.3,8.7,5.6,9.0,0.0,1.3
28,2016-01-29,10.3,11.3,8.6,33.5,0.0,1.4
29,2016-01-30,10.7,13.0,7.8,0.0,7.0,3.0
30,2016-01-31,8.3,12.0,5.4,2.5,3.1,1.4
31,2016-02-01,6.7,8.9,4.8,0.5,0.2,1.5
32,2016-02-02,5.2,7.4,2.4,5.0,1.2,2.0
33,2016-02-03,5.4,8.3,1.4,11.0,1.2,1.5
34,2016-02-04,5.2,9.6,0.1,0.0,6.8,2.1
35,2016-02-05,4.6,10.0,1.0,0.0,3.6,1.2
36,2016-02-06,4.8,6.9,0.8,0.0,1.1,2.3
37,2016-02-07,4.4,7.9,0.9,3.5,3.1,1.9
38,2016-02-08,5.9,8.9,0.0,0.5,3.7,2.8
39,2016-02-09,8.7,11.3,2.6,0.0,10.0,4.2
40,2016-02-10,4.8,11.8,-1.2,0.0,10.2,1.4
41,2016-02-11,8.0,17.0,-0.7,0.0,8.1,2.1
42,2016-02-12,12.7,18.0,7.7,1.5,0.2,2.6
43,2016-02-13,16.4,20.9,12.3,35.0,1.2,2.3
44,2016-02-14,9.9,17.5,5.6,1.5,0.2,6.3
45,2016-02-15,3.6,5.9,2.3,0.0,1.7,5.0
46,2016-02-16,5.0,8.0,1.8,0.0,0.6,5.0
47,2016-02-17,5.0,7.6,-0.4,0.0,3.4,2.9
48,2016-02-18,5.1,10.9,-1.8,0.0,4.8,1.4
49,2016-02-19,9.8,13.8,4.1,0.5,2.4,1.4
50,2016-02-20,8.5,11.0,7.0,26.0,0.0,2.7
51,2016-02-21,5.3,8.1,0.2,1.0,8.9,2.8
52,2016-02-22,5.1,9.4,-0.6,0.5,0.0,1.4
53,2016-02-23,6.9,11.9,3.4,1.5,3.9,1.5
54,2016-02-24,6.1,8.7,3.4,10.5,0.9,2.3
55,2016-02-25,3.4,6.3,-0.8,13.5,3.9,1.9
56,2016-02-26,4.1,9.7,-1.8,0.0,7.6,1.3
57,2016-02-27,7.6,13.6,2.7,2.5,3.3,1.9
58,2016-02-28,11.9,17.7,3.6,1.0,9.0,1.9
59,2016-02-29,6.0,13.9,1.8,1.0,3.1,5.5
60,2016-03-01,3.5,5.8,2.1,0.0,3.1,2.8
61,2016-03-02,6.4,11.9,1.4,0.0,10.1,1.7
62,2016-03-03,9.0,16.7,0.5,0.0,10.4,1.4
63,2016-03-04,14.0,20.1,9.3,1.5,2.4,1.4
64,2016-03-05,16.2,23.3,8.3,0.0,10.2,2.2
65,2016-03-06,16.2,19.3,12.6,3.5,1.1,2.4
66,2016-03-07,14.1,17.6,10.9,0.0,0.2,1.6
67,2016-03-08,12.6,16.3,10.0,0.0,0.8,1.9
68,2016-03-09,10.0,12.2,8.7,29.5,0.0,3.9
69,2016-03-10,8.7,10.2,6.2,3.5,0.0,2.2
70,2016-03-11,6.3,8.1,3.9,1.5,0.5,1.9
71,2016-03-12,4.3,8.9,0.1,2.0,1.4,1.2
72,2016-03-13,6.3,11.1,1.9,10.5,0.0,1.2
73,2016-03-14,8.4,11.6,5.7,4.5,1.6,3.1
74,2016-03-15,8.4,12.2,4.2,0.0,8.1,2.5
75,2016-03-16,9.4,17.3,3.5,0.0,6.8,1.1
